@relation 'textClassifier-weka.filters.unsupervised.attribute.Remove-R2-770,780-795'

@attribute class {EGY,GLF,LAV,MSA,NOR}
@attribute pureMSA numeric
@attribute pureEGY numeric
@attribute pureGLF numeric
@attribute pureLAV numeric
@attribute pureNOR numeric
@attribute MSAEGY numeric
@attribute MSAGLF numeric
@attribute MSALAV numeric
@attribute MSANOR numeric

@data
GLF,0,1,10,1,2,4,5,4,5
GLF,0,1,6,3,2,3,4,4,4
GLF,0,0,1,1,1,0,0,0,0
GLF,0,1,2,0,1,9,9,9,9
GLF,0,1,5,2,2,10,11,10,10
GLF,0,1,3,1,1,0,1,1,1
GLF,0,2,5,3,3,10,11,10,11
GLF,0,1,1,1,1,1,1,1,1
GLF,0,0,1,1,0,1,1,1,1
GLF,0,1,2,1,1,5,5,5,5
GLF,0,3,6,2,2,12,12,11,12
GLF,0,0,0,0,0,1,1,0,1
GLF,1,0,0,0,0,9,9,9,8
GLF,0,1,2,0,1,3,3,3,3
GLF,0,1,4,1,1,11,11,11,11
GLF,0,0,1,0,0,6,8,6,7
GLF,0,0,2,1,1,1,1,1,1
GLF,0,5,7,5,5,10,11,11,10
GLF,0,0,0,0,0,3,3,3,3
GLF,0,1,1,1,0,2,2,2,2
GLF,0,0,0,0,0,1,1,1,1
GLF,0,4,11,4,3,5,5,5,5
GLF,0,3,5,3,1,5,5,5,5
GLF,0,1,1,1,1,0,0,0,0
GLF,0,5,5,5,4,4,4,4,4
GLF,0,4,5,4,5,2,2,2,2
GLF,0,0,2,0,0,14,15,14,14
GLF,0,1,8,3,3,5,5,5,5
GLF,0,2,2,2,2,11,12,11,11
GLF,0,0,0,0,0,0,1,0,0
GLF,0,1,4,1,2,13,13,13,12
GLF,0,1,2,1,0,5,5,5,5
GLF,0,1,7,3,1,2,3,2,1
GLF,0,2,3,1,2,5,5,5,5
GLF,0,0,4,1,1,5,6,5,6
GLF,0,1,7,2,3,7,7,7,7
GLF,0,0,1,1,1,17,17,17,17
GLF,1,0,0,0,0,7,7,7,7
GLF,0,2,10,4,2,4,4,4,4
GLF,0,1,2,0,2,6,6,6,6
GLF,0,0,6,0,1,6,6,5,4
GLF,1,1,2,1,1,17,17,15,15
GLF,0,1,1,0,0,4,4,4,4
GLF,0,0,1,0,1,1,2,2,2
GLF,0,0,0,0,0,1,1,1,0
GLF,0,3,4,2,2,11,11,11,10
GLF,1,4,5,1,3,8,9,9,8
GLF,0,1,4,1,0,2,3,2,2
GLF,0,0,0,0,0,7,7,7,6
GLF,1,3,7,4,3,7,7,7,7
GLF,1,2,8,2,3,7,7,7,7
GLF,0,1,2,2,2,12,12,11,12
GLF,0,0,0,0,0,2,2,1,2
GLF,1,3,3,3,2,4,4,4,4
GLF,0,1,3,1,1,2,2,2,2
GLF,0,4,6,2,3,6,7,7,7
GLF,0,0,2,1,0,1,1,1,1
GLF,3,1,2,2,1,11,12,11,12
GLF,0,2,4,1,1,9,9,9,8
GLF,0,0,2,0,1,2,2,2,2
GLF,0,0,0,0,0,1,1,1,1
GLF,0,0,1,0,0,2,2,0,2
GLF,0,2,2,1,1,12,12,11,12
GLF,0,1,5,2,2,8,9,7,7
GLF,0,5,6,3,3,6,7,7,6
GLF,0,2,3,2,2,6,6,6,6
GLF,0,3,5,2,1,13,13,13,12
GLF,0,1,2,1,2,0,1,0,1
GLF,3,2,3,1,1,5,5,5,5
GLF,0,1,3,1,1,12,12,12,10
GLF,0,4,4,3,3,8,9,9,7
GLF,1,3,8,2,3,8,10,7,6
GLF,1,1,4,2,2,4,4,4,4
GLF,1,3,6,2,4,10,13,12,12
GLF,0,0,5,0,0,6,6,6,6
GLF,1,0,2,0,0,10,11,10,9
GLF,1,1,1,0,1,12,13,13,13
GLF,0,1,4,2,1,15,15,14,14
GLF,0,4,5,4,2,11,11,11,11
GLF,0,0,0,0,0,3,3,3,3
GLF,0,3,4,2,1,7,8,8,8
GLF,0,0,1,0,0,8,8,8,8
GLF,0,0,4,0,1,11,12,11,11
GLF,1,1,6,0,0,13,13,12,13
GLF,0,1,1,1,1,5,5,5,5
GLF,0,0,0,0,0,1,1,1,1
GLF,0,0,4,0,0,2,3,2,2
GLF,0,0,2,0,1,3,3,3,3
GLF,0,2,7,2,2,11,12,10,12
GLF,0,1,3,1,1,10,10,10,9
GLF,1,2,7,1,2,8,10,9,9
GLF,0,0,0,0,0,7,7,7,6
GLF,0,0,1,1,1,3,4,3,3
GLF,0,1,5,1,2,5,7,6,5
GLF,0,4,5,2,3,7,9,9,9
GLF,0,3,3,3,2,3,3,3,3
GLF,0,1,2,2,2,11,11,11,11
GLF,0,0,0,0,0,1,1,1,1
GLF,0,2,4,0,1,8,8,8,8
GLF,1,2,4,1,1,9,9,9,8
GLF,0,0,0,0,0,5,6,6,6
GLF,0,0,0,0,0,1,1,1,1
GLF,0,0,1,0,0,2,3,3,3
GLF,1,2,4,2,2,11,12,11,11
GLF,1,0,2,0,1,5,6,4,4
GLF,0,0,2,0,0,4,4,4,4
GLF,0,1,3,1,1,1,1,1,1
GLF,0,0,2,1,1,4,5,4,5
GLF,2,1,2,2,1,4,4,4,4
GLF,1,2,5,1,0,9,11,10,8
GLF,0,2,4,2,2,9,9,9,8
GLF,0,1,1,1,1,1,2,2,2
GLF,0,3,7,2,1,11,12,12,12
GLF,0,1,2,1,1,4,5,4,5
GLF,0,1,3,1,1,13,14,13,12
GLF,0,1,2,1,1,12,12,12,12
GLF,0,2,4,1,2,6,7,7,6
GLF,0,1,1,1,1,0,0,0,0
GLF,1,1,5,2,2,11,14,12,12
GLF,1,4,7,4,4,3,3,3,3
GLF,0,0,5,1,2,12,14,14,13
GLF,0,2,6,1,2,5,5,5,5
GLF,0,1,1,1,1,2,2,1,2
GLF,0,1,5,2,1,10,11,11,9
GLF,0,4,10,4,3,6,6,6,6
GLF,0,1,7,1,0,6,6,6,6
GLF,0,0,2,2,0,0,0,0,0
GLF,0,1,2,1,1,5,5,5,5
GLF,0,1,1,1,1,3,3,3,3
GLF,0,2,2,1,2,4,4,4,4
GLF,0,2,3,2,2,8,8,7,8
GLF,0,0,5,0,1,11,11,10,9
GLF,0,0,1,0,0,3,3,3,3
GLF,1,1,3,1,0,10,10,10,10
GLF,0,0,2,0,0,3,3,3,3
GLF,0,2,2,1,1,10,12,10,10
GLF,0,2,5,1,3,3,4,3,3
GLF,0,2,6,3,1,11,11,11,11
GLF,0,0,2,0,1,6,6,6,5
GLF,0,0,1,0,0,1,2,1,1
GLF,0,2,5,2,2,6,7,6,6
GLF,0,0,0,0,0,1,2,1,1
GLF,1,2,7,1,2,4,7,6,5
GLF,0,1,3,1,1,7,7,7,7
GLF,1,1,1,1,1,2,2,2,2
GLF,0,1,4,2,0,3,3,3,3
GLF,0,0,1,0,0,3,3,3,3
GLF,0,0,1,0,0,1,1,1,1
GLF,1,0,5,0,0,11,11,10,11
GLF,0,0,0,0,0,2,2,1,2
GLF,0,3,4,3,2,5,5,5,5
GLF,0,0,0,0,0,4,4,4,4
GLF,0,1,1,1,1,5,5,5,4
GLF,0,3,10,4,8,6,8,6,7
GLF,0,2,3,2,1,6,6,6,5
GLF,0,0,0,0,0,2,2,2,2
GLF,0,0,0,0,0,1,1,1,1
GLF,0,1,2,2,1,5,5,5,5
GLF,0,0,0,0,0,1,3,3,3
GLF,0,3,6,2,2,7,7,7,7
GLF,0,2,3,1,0,4,5,5,5
GLF,1,1,3,1,0,7,7,7,7
GLF,0,0,0,0,0,2,2,2,2
GLF,0,0,0,0,0,2,2,2,2
GLF,0,0,1,0,1,2,2,2,2
GLF,0,0,0,0,0,2,2,2,2
GLF,0,1,1,0,1,0,0,0,0
GLF,0,0,1,1,1,0,0,0,0
GLF,0,1,4,2,2,5,5,5,4
GLF,0,2,3,3,3,2,2,2,2
GLF,0,2,5,1,3,8,9,8,9
GLF,2,0,0,0,0,10,13,10,7
GLF,0,1,1,1,1,3,3,3,3
GLF,0,1,3,1,1,3,3,2,2
GLF,1,2,2,2,1,5,5,5,5
GLF,1,1,4,2,0,5,5,4,4
GLF,1,2,6,4,3,6,7,6,6
GLF,1,2,6,1,1,12,13,12,11
GLF,1,2,2,2,2,4,4,4,4
GLF,1,2,8,3,2,4,4,4,4
GLF,2,2,3,2,1,14,15,15,15
GLF,0,0,1,0,0,1,2,2,2
GLF,2,1,2,2,1,2,3,3,3
GLF,3,1,7,2,1,8,9,8,9
GLF,0,1,6,2,1,7,8,7,8
GLF,1,3,7,4,5,5,5,5,5
GLF,1,2,5,2,1,6,6,6,6
GLF,1,2,2,2,1,2,2,2,2
GLF,1,1,4,3,1,6,6,6,6
GLF,1,1,2,0,1,2,2,2,2
GLF,1,0,2,0,1,1,1,1,1
GLF,1,1,2,0,1,1,1,1,1
GLF,1,0,1,0,0,4,4,3,3
GLF,1,3,6,1,0,6,7,6,5
GLF,1,2,3,3,2,5,5,4,4
GLF,2,0,4,1,2,4,5,5,4
GLF,1,0,2,0,1,2,3,3,3
GLF,1,0,0,0,0,3,3,3,3
GLF,1,1,3,0,1,2,2,2,2
GLF,0,0,5,1,0,7,8,7,7
GLF,1,0,5,2,1,6,7,7,7
GLF,1,0,0,0,0,1,1,1,1
GLF,0,1,5,3,1,6,6,6,5
GLF,0,6,8,2,3,4,5,4,5
GLF,0,1,4,1,2,1,1,1,1
GLF,0,0,0,0,0,5,6,5,5
GLF,0,1,3,0,1,15,15,15,15
GLF,0,0,1,0,0,3,3,3,3
GLF,0,4,6,3,5,12,12,12,11
GLF,0,0,4,1,1,9,9,9,9
GLF,0,1,3,1,1,5,5,5,4
GLF,1,1,3,1,1,14,14,14,14
GLF,0,1,2,1,1,1,1,1,1
GLF,0,2,4,1,2,4,4,4,3
GLF,0,1,7,1,0,4,6,5,5
GLF,0,0,2,0,0,8,8,7,8
GLF,0,2,6,2,1,6,6,6,6
GLF,0,2,6,1,1,7,8,7,7
GLF,0,0,0,0,0,2,2,2,2
GLF,0,0,5,2,2,6,6,6,6
GLF,0,2,5,4,3,5,5,5,5
GLF,0,1,2,1,1,0,0,0,0
GLF,0,1,1,1,1,0,0,0,0
GLF,0,0,0,0,0,1,1,1,1
GLF,0,2,4,1,2,6,6,6,5
GLF,1,0,3,2,2,4,5,5,4
GLF,0,0,1,0,1,2,2,2,2
GLF,0,3,7,2,3,12,12,12,12
GLF,0,4,5,3,4,1,1,1,1
GLF,0,3,4,2,2,8,9,8,9
GLF,0,1,3,0,0,7,8,8,8
GLF,0,2,3,1,1,2,2,1,2
GLF,0,1,1,0,1,3,3,3,3
GLF,0,0,0,0,0,3,3,3,3
GLF,0,0,0,0,0,3,3,3,3
GLF,0,1,3,2,1,3,3,3,3
LAV,0,0,0,0,0,1,1,1,1
LAV,0,2,1,4,1,10,11,12,12
LAV,1,0,0,2,1,3,3,3,3
LAV,1,1,1,1,1,7,5,7,7
LAV,1,1,1,2,1,5,5,5,5
LAV,1,0,0,0,0,2,2,2,2
LAV,1,1,1,4,1,8,8,8,8
LAV,2,1,2,4,1,9,9,9,8
LAV,2,0,0,0,0,6,5,6,5
LAV,1,0,0,2,0,6,6,6,6
LAV,1,0,0,0,0,1,1,1,1
LAV,0,2,1,3,2,5,4,6,3
LAV,0,3,2,4,2,10,9,10,9
LAV,0,0,0,0,0,1,1,1,1
LAV,0,3,3,4,4,2,2,2,2
LAV,0,0,0,2,0,15,14,15,14
LAV,0,0,0,1,0,3,3,3,3
LAV,0,1,1,1,1,0,0,0,0
LAV,0,2,3,8,2,10,10,10,10
LAV,0,4,7,8,6,10,11,11,11
LAV,0,2,0,6,5,6,5,7,6
LAV,0,1,1,3,2,6,6,6,5
LAV,0,1,0,3,0,12,11,12,11
LAV,0,3,4,5,5,10,10,10,10
LAV,1,2,0,2,1,3,3,3,3
LAV,0,0,0,0,0,2,2,2,2
LAV,0,1,1,8,3,5,5,6,5
LAV,0,4,3,5,3,7,7,7,7
LAV,0,1,1,2,2,8,8,8,8
LAV,0,2,1,3,2,3,3,3,3
LAV,0,0,0,3,0,2,2,2,2
LAV,0,1,1,7,2,5,5,5,5
LAV,2,5,4,5,5,13,13,14,13
LAV,0,2,1,2,0,8,8,8,8
LAV,0,0,1,4,0,1,1,2,1
LAV,0,1,1,5,1,5,5,5,5
LAV,0,2,1,5,1,4,4,4,4
LAV,0,0,0,1,0,4,3,5,4
LAV,0,0,0,0,0,8,7,8,7
LAV,0,0,0,0,0,4,4,4,4
LAV,0,2,3,4,4,9,8,9,9
LAV,0,2,2,6,2,0,0,0,0
LAV,0,0,0,4,1,5,4,5,5
LAV,0,1,1,1,1,2,0,2,2
LAV,0,0,0,1,0,3,4,4,3
LAV,0,0,0,1,0,1,1,1,1
LAV,1,1,1,2,1,6,6,7,6
LAV,0,2,1,4,0,0,0,0,0
LAV,0,0,0,1,0,7,7,7,6
LAV,0,0,1,2,0,6,6,6,6
LAV,0,6,4,9,7,5,5,6,6
LAV,1,2,1,4,1,12,12,12,12
LAV,0,2,1,3,2,7,8,9,8
LAV,0,1,1,5,0,5,5,5,5
LAV,0,1,2,2,1,2,2,2,2
LAV,0,2,1,3,2,3,3,3,3
LAV,0,1,1,1,1,10,10,10,9
LAV,0,1,2,2,2,5,5,5,5
LAV,0,0,0,1,0,7,7,8,8
LAV,0,1,1,2,1,1,1,1,1
LAV,1,3,3,4,4,15,14,15,14
LAV,0,3,3,3,3,3,3,3,3
LAV,1,1,1,1,1,2,2,2,2
LAV,0,1,1,1,1,2,3,3,1
LAV,1,1,1,5,1,5,5,5,4
LAV,2,2,1,4,1,9,9,9,8
LAV,0,0,1,1,0,3,3,3,3
LAV,0,0,0,1,0,5,5,5,5
LAV,0,0,0,1,0,7,7,7,7
LAV,0,0,0,0,0,3,3,3,3
LAV,0,1,0,0,0,7,7,7,7
LAV,0,0,0,1,0,2,2,2,2
LAV,2,0,0,2,1,9,9,9,9
LAV,1,1,1,3,2,6,5,6,6
LAV,0,1,1,1,0,7,7,7,7
LAV,0,0,1,3,1,2,2,2,2
LAV,0,0,0,0,0,6,6,6,6
LAV,0,2,2,4,2,4,4,4,4
LAV,0,0,0,1,0,2,3,3,3
LAV,0,3,3,3,3,5,5,5,5
LAV,0,2,2,5,2,9,9,9,9
LAV,0,0,0,0,0,2,2,2,2
LAV,0,0,1,1,0,4,4,4,4
LAV,0,2,1,4,1,3,3,3,2
LAV,0,0,0,2,0,4,5,5,5
LAV,0,0,0,0,0,2,2,2,2
LAV,0,0,1,1,0,1,1,2,1
LAV,0,2,2,2,2,5,5,5,4
LAV,0,2,1,4,2,6,6,6,6
LAV,0,1,1,2,1,1,1,1,1
LAV,1,2,0,8,1,10,10,10,9
LAV,0,5,6,9,5,2,1,4,2
LAV,0,0,1,2,0,1,1,1,1
LAV,0,0,0,3,0,3,3,3,3
LAV,0,1,1,1,1,1,1,1,1
LAV,0,0,0,0,0,3,3,3,3
LAV,0,0,0,2,0,7,7,7,7
LAV,0,1,1,2,1,1,2,2,1
LAV,0,0,0,3,0,2,2,2,2
LAV,0,1,1,3,1,0,0,0,0
LAV,1,0,0,3,0,2,1,2,1
LAV,0,1,0,1,1,2,2,2,2
LAV,0,0,0,0,0,1,1,1,1
LAV,0,0,0,0,0,3,3,3,3
LAV,0,0,2,4,1,4,4,4,4
LAV,0,0,0,2,0,6,7,7,7
LAV,0,1,2,2,2,6,5,6,6
LAV,0,3,4,5,2,6,5,6,6
LAV,0,2,3,9,3,6,6,7,6
LAV,0,0,0,4,0,5,4,5,5
LAV,1,1,1,5,1,5,6,6,5
LAV,0,1,1,1,0,3,3,3,3
LAV,0,0,0,0,0,2,2,2,2
LAV,0,0,1,1,1,0,0,0,0
LAV,0,1,1,1,1,6,6,7,6
LAV,0,2,1,4,2,2,2,2,2
LAV,0,1,1,1,1,0,0,0,0
LAV,0,1,0,2,0,9,9,9,7
LAV,0,0,0,2,1,0,1,1,1
LAV,0,1,0,1,0,1,1,1,1
LAV,0,0,1,1,1,1,0,1,0
LAV,0,1,1,1,0,0,0,0,0
LAV,0,0,0,2,1,9,8,10,8
LAV,0,1,0,1,0,4,4,4,4
LAV,0,0,0,2,0,8,8,8,8
LAV,0,0,0,1,0,5,5,5,4
LAV,0,0,0,1,0,3,3,3,3
LAV,0,0,1,1,1,3,3,3,3
LAV,0,0,0,0,0,1,1,2,1
LAV,0,4,3,9,6,8,8,8,7
LAV,0,0,0,0,0,4,3,4,4
LAV,0,1,1,3,1,3,3,3,3
LAV,0,0,0,1,0,2,3,3,3
LAV,0,1,2,4,1,8,6,8,6
LAV,0,0,0,0,0,1,1,1,1
LAV,1,1,0,5,1,10,11,11,11
LAV,1,0,0,1,1,6,6,6,6
LAV,0,1,1,1,1,6,5,6,6
LAV,0,0,0,0,0,19,19,19,17
LAV,0,0,1,1,0,12,12,12,12
LAV,0,0,0,0,0,2,2,2,2
LAV,0,0,0,1,0,6,6,6,6
LAV,0,0,0,1,1,1,1,1,1
LAV,0,0,0,0,0,4,4,4,4
LAV,0,2,2,2,2,3,3,3,3
LAV,0,0,0,1,0,6,6,6,6
LAV,0,0,0,1,0,5,5,5,5
LAV,1,2,2,2,2,4,4,4,4
LAV,0,0,0,0,0,2,2,2,2
LAV,0,1,2,5,3,7,6,7,7
LAV,0,0,0,0,0,3,3,4,3
LAV,0,0,0,0,0,1,1,1,1
LAV,0,1,2,6,2,5,6,6,5
LAV,0,2,2,8,3,7,7,8,8
LAV,0,0,2,2,1,6,6,6,6
LAV,0,0,0,0,0,2,2,2,2
LAV,0,2,2,7,2,4,3,4,2
LAV,1,4,2,4,2,14,15,15,15
LAV,0,3,4,5,3,3,3,3,3
LAV,0,2,2,2,2,4,4,4,4
LAV,1,2,2,3,1,12,13,13,11
LAV,0,0,0,3,0,4,3,5,3
LAV,0,1,1,1,1,2,2,2,2
LAV,0,4,3,6,3,8,8,9,9
LAV,1,2,2,3,2,12,12,13,11
LAV,0,3,2,3,2,2,2,2,2
LAV,0,0,1,3,1,3,2,3,2
LAV,0,2,1,4,1,10,10,10,10
LAV,0,2,2,4,2,6,6,6,6
LAV,0,1,1,2,1,0,0,0,0
LAV,0,1,2,2,1,6,6,6,5
LAV,0,0,0,0,0,9,9,11,10
LAV,0,0,0,1,0,2,2,2,2
LAV,0,0,0,0,0,2,2,2,2
LAV,0,2,3,5,3,8,7,9,6
LAV,0,1,4,10,2,7,7,7,7
LAV,0,0,0,0,0,1,0,1,0
LAV,0,1,1,1,0,1,0,1,0
LAV,0,2,2,5,2,2,2,2,2
LAV,0,2,2,7,2,7,8,9,8
LAV,0,1,0,1,0,1,1,1,1
LAV,0,1,1,5,1,10,10,11,10
LAV,0,1,1,3,1,11,11,12,11
LAV,0,1,1,1,1,4,4,4,4
LAV,0,0,0,0,0,1,1,1,1
LAV,0,1,0,1,0,4,4,4,1
LAV,0,0,0,7,0,6,5,8,5
LAV,0,0,0,0,0,4,4,4,4
LAV,0,0,0,1,0,2,2,2,2
LAV,0,0,0,4,0,5,5,5,4
LAV,0,2,3,7,3,5,7,8,6
LAV,0,2,2,4,2,8,8,8,8
LAV,4,0,1,3,1,14,14,14,13
LAV,0,0,0,0,0,2,2,2,2
LAV,0,2,2,3,3,2,3,3,2
LAV,0,3,3,5,2,8,6,8,7
LAV,0,0,0,0,0,2,2,3,2
LAV,0,0,0,0,0,0,1,1,0
LAV,0,1,1,1,0,0,0,0,0
LAV,1,0,0,2,0,6,6,6,6
LAV,0,3,4,8,5,11,10,11,11
LAV,0,3,2,6,3,4,6,7,5
LAV,0,4,4,8,2,9,9,10,8
LAV,2,0,0,5,0,10,12,12,11
LAV,0,1,1,2,1,3,3,3,2
LAV,0,3,2,7,2,4,3,5,3
LAV,0,0,0,0,0,3,4,4,3
LAV,0,0,0,1,0,3,3,3,3
LAV,0,1,0,2,0,2,1,2,1
LAV,0,1,1,1,1,1,1,1,1
LAV,0,1,0,10,2,5,4,7,6
LAV,0,0,0,4,0,2,2,2,2
LAV,0,0,1,6,0,10,9,10,9
LAV,0,1,1,1,1,10,10,10,8
LAV,0,1,1,2,0,4,4,4,4
LAV,0,1,1,1,0,1,1,1,1
LAV,0,0,1,1,0,1,0,1,1
LAV,1,0,0,1,0,10,10,10,10
LAV,0,2,1,2,0,3,3,3,3
LAV,0,2,3,7,2,10,10,10,9
LAV,0,3,2,5,4,6,5,7,6
LAV,0,1,0,4,0,13,13,13,13
LAV,0,0,0,3,0,8,8,8,7
LAV,0,0,1,1,0,0,0,0,0
LAV,0,1,0,5,1,3,2,5,3
LAV,0,4,2,8,3,9,9,9,9
LAV,0,3,4,7,3,7,7,8,7
LAV,0,0,0,0,0,2,2,2,2
LAV,1,2,2,6,3,8,8,8,7
LAV,0,1,1,1,1,7,7,7,6
LAV,0,2,1,3,1,2,2,2,2
LAV,0,3,3,4,3,4,4,4,4
LAV,0,0,1,1,0,7,7,7,7
LAV,0,3,3,4,2,14,15,15,15
LAV,0,0,0,2,1,1,1,1,1
LAV,0,1,1,5,1,10,9,11,9
LAV,0,0,0,0,0,1,1,1,1
LAV,0,1,1,5,0,9,9,9,6
LAV,0,3,1,6,2,3,3,3,3
LAV,0,1,1,1,0,10,10,12,10
LAV,0,3,2,5,3,13,13,13,13
LAV,0,4,3,6,3,4,3,4,3
LAV,0,0,0,1,0,10,8,10,9
LAV,0,0,1,1,0,4,4,4,3
LAV,0,2,3,8,4,5,6,6,4
LAV,0,0,0,4,1,15,14,15,15
LAV,0,0,0,1,0,1,2,2,1
LAV,0,1,2,4,2,1,2,2,0
LAV,0,1,1,2,1,5,5,6,5
LAV,0,0,1,1,0,1,1,1,1
LAV,0,1,1,2,1,9,9,9,9
LAV,0,0,0,0,0,4,4,4,4
LAV,0,0,0,0,0,5,4,5,4
LAV,0,0,0,0,0,2,2,2,2
LAV,0,0,0,0,0,5,5,5,5
LAV,0,2,1,7,2,11,10,11,10
LAV,0,2,2,3,3,2,2,2,2
LAV,0,1,1,1,1,12,12,13,12
LAV,0,0,0,0,0,1,1,1,1
LAV,0,1,2,6,2,3,4,4,4
LAV,0,3,3,6,4,8,9,10,9
LAV,0,1,5,9,5,7,7,7,7
LAV,0,0,0,0,0,0,0,0,0
LAV,2,0,3,7,5,4,3,6,3
LAV,0,0,0,1,0,2,2,2,2
LAV,1,0,0,0,0,1,1,1,1
LAV,0,1,1,6,2,4,4,4,4
LAV,0,1,0,1,0,6,5,6,5
LAV,0,1,2,2,2,8,8,8,8
LAV,0,0,0,0,0,2,1,2,2
LAV,1,0,0,0,0,4,3,5,4
LAV,0,0,1,2,1,4,3,4,4
LAV,0,2,3,7,2,5,4,5,5
LAV,0,1,1,2,1,3,3,3,2
LAV,1,2,2,3,1,2,2,2,2
LAV,0,0,0,2,1,3,3,3,3
LAV,0,0,0,1,0,3,3,4,3
LAV,0,4,4,7,5,7,7,8,7
LAV,0,0,0,1,0,8,8,9,7
LAV,0,2,3,6,4,11,11,11,11
LAV,1,1,1,2,1,9,9,9,8
LAV,0,0,3,6,1,5,4,5,4
LAV,1,1,0,3,1,9,8,10,10
LAV,0,3,1,6,4,8,7,8,8
LAV,0,1,1,4,2,6,5,6,4
LAV,0,0,0,3,1,1,1,1,1
LAV,0,1,1,1,1,5,5,5,5
LAV,0,1,0,1,0,7,7,7,7
LAV,0,1,1,1,1,6,6,6,6
LAV,0,0,0,0,0,8,8,8,8
LAV,0,1,1,1,1,2,1,2,1
LAV,0,1,1,8,3,8,8,10,8
LAV,0,0,2,5,0,11,10,12,9
LAV,0,0,0,6,2,7,7,7,7
LAV,0,4,3,7,3,11,11,12,11
LAV,0,0,1,2,0,0,0,0,0
LAV,0,1,2,2,1,4,4,4,3
LAV,0,0,0,1,0,2,2,2,2
LAV,0,1,1,3,1,1,1,1,1
LAV,0,0,0,3,1,10,10,11,10
LAV,0,1,0,2,0,4,4,5,4
LAV,0,2,2,5,2,12,11,12,12
LAV,0,1,1,3,1,15,15,15,15
LAV,0,1,1,3,1,1,0,1,1
LAV,0,2,1,3,1,2,2,2,2
LAV,0,2,1,2,2,11,11,11,10
LAV,0,1,1,4,1,7,7,7,7
LAV,0,0,0,0,0,2,2,2,1
LAV,0,1,0,5,1,3,3,4,3
LAV,0,1,2,5,0,1,1,1,1
LAV,0,0,2,7,4,11,11,12,11
LAV,1,0,2,3,1,6,6,6,6
LAV,1,3,3,7,4,5,5,6,4
LAV,0,0,0,0,0,10,10,10,9
LAV,0,5,4,8,6,10,9,10,9
LAV,1,2,1,3,1,7,8,8,8
LAV,1,0,1,1,1,4,4,4,4
LAV,0,0,0,0,0,9,9,9,8
LAV,0,0,0,0,0,1,1,1,1
LAV,0,2,0,2,0,9,9,11,10
LAV,0,0,1,3,0,5,5,5,5
LAV,0,3,3,8,3,5,4,5,5
LAV,0,2,1,2,1,6,7,7,6
LAV,0,1,0,2,0,9,9,10,9
LAV,1,2,3,4,2,8,8,8,8
LAV,0,4,4,8,5,6,6,7,7
LAV,0,0,0,0,0,1,1,1,1
LAV,0,4,2,9,4,10,9,10,10
LAV,1,2,1,4,2,10,9,10,10
LAV,0,1,1,1,1,4,4,4,4
LAV,0,0,2,2,0,13,13,14,13
LAV,0,0,0,1,0,1,1,1,1
LAV,0,0,0,0,0,2,1,2,2
LAV,0,0,2,5,1,5,5,6,5
LAV,0,0,0,1,0,3,3,3,3
LAV,0,2,2,2,2,8,8,8,7
LAV,0,1,0,1,0,7,7,7,6
LAV,0,4,2,6,3,10,10,11,10
LAV,0,1,0,2,1,2,3,3,3
LAV,0,2,2,4,1,4,4,4,4
LAV,0,2,2,5,2,4,4,4,4
LAV,0,2,3,8,1,2,3,3,3
LAV,0,4,4,6,4,4,5,5,4
LAV,1,0,0,5,1,9,9,10,10
LAV,0,0,0,0,0,3,3,3,3
LAV,0,0,1,2,1,2,2,2,2
LAV,0,1,0,5,1,2,3,3,2
LAV,0,2,2,6,1,4,6,7,5
LAV,1,0,0,2,0,8,7,8,8
LAV,2,2,1,2,1,15,15,16,16
LAV,0,1,0,3,0,2,3,3,3
LAV,0,2,2,3,2,5,5,5,5
LAV,0,0,0,0,0,2,2,3,2
LAV,0,4,4,4,4,13,12,13,10
LAV,0,2,2,5,4,14,14,14,14
LAV,0,1,0,2,1,1,0,1,1
LAV,0,1,1,2,2,3,3,3,3
LAV,0,0,0,0,0,7,6,7,6
LAV,0,0,2,4,1,7,7,7,7
LAV,0,1,1,2,1,8,10,10,9
LAV,0,1,1,3,1,7,7,7,6
LAV,0,2,4,8,3,6,5,7,5
LAV,0,1,1,1,1,0,0,0,0
LAV,0,0,0,1,1,0,0,0,0
LAV,0,1,0,1,1,6,5,6,5
LAV,0,0,0,0,0,2,2,2,2
LAV,0,2,2,3,2,4,5,6,4
LAV,0,0,2,2,2,0,0,0,0
LAV,0,0,0,1,0,1,0,1,0
LAV,0,0,0,1,0,6,6,6,6
LAV,0,0,0,0,0,6,5,7,5
LAV,0,0,0,1,0,2,2,2,2
LAV,0,1,1,1,1,4,4,4,4
LAV,1,1,1,3,1,5,4,5,4
LAV,0,1,1,2,0,3,3,3,3
LAV,2,2,3,4,3,12,12,13,13
LAV,0,0,0,0,0,2,2,2,1
LAV,1,0,0,4,0,7,7,7,7
LAV,0,0,0,1,0,9,10,10,10
LAV,0,2,2,4,0,12,13,13,13
LAV,0,0,0,4,0,10,10,10,10
LAV,0,0,0,0,0,7,7,7,7
LAV,0,0,0,0,0,3,3,3,3
LAV,0,3,3,5,3,8,8,9,8
LAV,0,2,0,3,1,3,2,3,2
LAV,0,2,1,3,2,12,12,12,12
LAV,0,0,0,0,0,4,4,4,4
LAV,0,1,0,3,1,9,9,9,8
LAV,0,0,0,0,0,2,2,2,2
LAV,1,1,3,9,3,9,8,10,10
LAV,3,2,1,2,1,11,11,11,11
