@relation textClassifier

@attribute textClassifier {EGY, MSA}
@attribute text String

@data
MSA,'بالفعل كان موقف رئيس المحكمة جون روبرتس الذي عينه كما أشرت عبد الرحيم جورج بوش الإبن كان ربما هو القسم الموازي الكبرى في هذه القضية هذه المحكمة التهم إعلاميا وسياسيا خاصة من طرف الحزب الديمقراطي بأنها يمينية وبأنها تصدى المعلم قراراتها على أساس إيديولوجي وليس قانوني منذ أمة القضايا عام 2000 بين بوش وغور حينما أعطت المحكمة الرئاسة إلى الجمهوريين لو ذهبت المحكمة في الاتجاه الآخر ونسفت قانون أوباما للرعاية الصحية كانت 6 6 وحول المحكمة العليا إلى قضية انتخابية ويبدو كما أشار الكثير من المحللين القانونيين والسياسيين أن الجانر بيرتس رغم أنه محسوب على الجناح اليميني إلا أنه تحالف هذه المرة مع الجناح الليبرالي حتى ينقذ سمعة المحكمة على أه لقيته لها سلطة ثالثة مستقلة تعتمد القانون ودستورية القوانين وليس الانتماء الحزبي أو الأيديولوجي'
MSA,'بالنسبة للكتاب ال الورقي أه م ط صار شيء أه بشكل كبير لأنه لو أننا تأثر بسبب ال السعر ففي أصهارك تبسيط الموجود على الرصيف باثنين جنيه تنتج نيل عايز بقرابة منها إذا كان شاف إنه كتب عنه غاليا في المكتبة أوكل أما بالنسبة لل أه للكتاب الإلكتروني فهو بيرجع للي هو وضع بعدد من نيته الدم الكومبيوتر فلا أسهل حاجة بالنسبة للنووي قد وقته مع كتب الإلكتروني'
MSA,'بالنسبة للكتاب الإلكتروني الطبعة الإلكترونية هي مسهلة للقارئ وللناشر و سريعة الوصول للقارئ ولكن لا يغني عن الكتاب الورقي لأن الكتاب الورقي له قيمة ثقافية على مر العصور'
MSA,'بالنسبة لما صدر عن الرئيس المنتخب الدكتور محمد مرسي اليوم من قرار عودة المجلس هو أولا قرار بسحب قرار الحل يعني أصدر المجلس الأعلى للقوات المسلحة حينما صدر حكم المحكمة الدستورية العليا ببطلان القواعد القانونية التي انتخب على أساسها البرلمان أصدر المجلس الأعلى للقوات المسلحة قرارا بحل البرلمان حينما تولى رئيس الجمهورية الدكتور محمد مرسي رئاسة الدولة وبتاريخ لياو أصدر قرارا بسحب هذا القرار الصادر عن المجلس الأعلى للقوات المسلحة وهذا حق له أن يصدر قرار بسحب قرار الحل خاصة أننا في إطار المواعيد القانونية فلم يتحصن هذا القرار وبعض ومن ثم فمن حقه أن يصدر قرارا بسحب قرار الحل السابق ومن ثمة تصور المشكلة الآن البرلمان حينما يعود كما دعا الرئيس الدولة 8 هي السلطة التشريعية الحقيقية في البلاد في ظل وجود إعلان دستوري مكمل ينص على أن المجلس الأعلى للقوات المسلحة هو صاحب السلطة'
MSA,'بالنسبة لملف الخليج للانتقادات التي صدرت من ضاحي خلفان من الإمارات وأثارت ضجة كبيرة وجدلا برأيك هل سيتم احتواؤها في السعودية'
MSA,'بالنسبة لموضوع التعاون الأمني يبدو أن الجانب الأوروبي يدفع في هذا الاتجاه عودة التعاون الأمني بين الفلسطينيين والإسرائيليين هل من جديد'
MSA,'بالنسبة لسوزان مبارك كان الأمر أشبه بالفكرة العبقرية على أن يكون الشخص المختار قوتنا الأصغر جمال الذي كان وقتها قد عاد نهائيا من لندن لا ينبغي فقط أن يدفع كي يخلوا فوالده في الوقت المناسب لكن براعة الخطة قضت بأن لا يهتم الرئيس الجديد جمال مبارك بملاحقة أخطاء الرئيس السابق حسني مبارك'
MSA,'بالتأكيد أه العمل العسكري أه لوحديها قد لا يحب جلسة الحسم لا يحدث الحسم لكن يحتاج إلى أ التزامن مع الحسم السياسي أه نحن ندرك أن الحسم السياسي هو مطلوب لكن القوة العسكرية هي التي تدفع قوة الموقف السياسي للتأثير على النظام وتثبيت المواقف الأكثر قوة أمام هذا النظام كما تعلم في النظام أم لدين ما زالا قوى سياسيات إنساني أه يجب أن'
MSA,'شكرا الزميل محمد العلمي وقد انضم إلينا مشكورا من أمام المحكمة العليا في واشنطن أه أه أرحب مجددا بضيفي الدكتور صفا رفقة وتوم حرب من أورلاندو فلوريدا الدكتور رفقة بداية أنت كطبيب هل هذا القرار الذي أصدرته المحكمة العليا يخدم مجموع المجتمع الأمريكي أن أنه يقوض مستقبل الأجيال القادمة كما يقول الجمهوريين'
MSA,'إذن يستمر الجدل حولها أسماء المرشحين لانتخابات الرئاسة ويضاف إلى جدل آخر حول الجمعية التأسيسية تشكيلتها وأهليتها لصياغة الدستور والحلول المقترحة نناقش ذلك بعد فاصل قصير أرجو أن تبقوا معنا'
MSA,'بالتأكيد العمليات الفدائية أ ب أه النوعية على قاعدة وطريق عسكر مقابل عسكر نحن حريصون بأنها ستتواصل'
MSA,'بالتأكيد الوزارات عليها حراسة القصر الجمهوري أبوابه مغلقة أو جميع الطرق المؤدية للقصر الجمهوري مغلق وهناك نقاط نقاط تفتيش في الحقيقة مساء يوم أمس كانت كاذبة هذا التكريم هناك عملية الانقلاب جادة جدا ولكنها سقطت في اللحظات الأخيرة'
MSA,'بالتأكيد ما هو سبب أنا سلام السبت لماذا هذه الازدواجية لماذا لا يقول كل دول العالم التي عليها ال اليوم التي التي التي تحوي أو تأويل مواطنين عراقيين عليهما أن تسليمهم إلى العدالة لماذا فقط يخاطب النظام السوري في هذه المسألة ولماذا يحرج هؤلاء ال المواطنين العراقيين الذين هربوا بسبب الأوضاع الأمنية المتردية إلى سوريا اليوم يطالب ال النظام السوري بتسليمهم ولا يطالب النظام الإيراني بتسليم بتسليم بتاعته للمجرمين الذين هربوا من سجل سجن البصرة قبل قبل فترة من كبار ال ال عتاة المجرمين والقتلة هربوا إلى إلى إلى إيران خلال الشلامجة الآن طويت هذه ال الذين هربوا محكوم بالإعدام من سجن الرصافة قبل أسابيع لا يطالب بهم أحد لكن يطالب بتسليم طارق الهاشمي هذه الزواج حقيقة أصبحت مسخرة أصبحت نزيلا أمام أمام العالم'
MSA,'بالتأكيد مع عرض ما عرض بعدم دستورية مجلس الشورى على المحكمة الدستورية العليا سيجد هايتس سوف يتخذ زكاة المصاغ وسوف ينتهي الأمر إلى بطلان تشكيل مجلس الشورى لأنه قائم على ذات المواد التي قضية أوسلو كما من قبلي بعدم دستوريتها فهذا أمر محتوم بالنسبة لمجلس الشورى وسوف ندخل فيه أه إطار نزاع دستوري جديد إلا إذا كان الدستور قد صدر وأظهرت'
MSA,'بالتأكيد نحن ننتظر قبل يوم الأحد أن يكون مقرر في جلسات البرلمان يوم الأحد فإذا كانت القرارات المتصلة بالحكومة واجب الحكومة أن تحضر ف ماذا سنفعل بالتأكيد إنه فيه أجد يعني يعني ممارسة أدوات الرقابة'
MSA,'بالتأكيد ولابد لها من حل إني ال الرئيس ال المجلس الأعلى للقوات المسلحة يقيل هذه الحكومة لم تتقدم طوعا باستقالته هذا يعني قولا واحدا'
MSA,'باسم الأمة رئيس الجمهورية ماذا أحد تؤمم الشركة العالمية لقناة السويس البحرية شركة مساهمة مصرية وإلى الدولة جميعهما لها من أموال وحقوق وما عليها من التزامات'
MSA,'باتت تأمين النفقات والأقساط المترتبة في موسم العودة إلى المدارس بالنسبة للعديد من الفلسطينيين بمثابة كابوس حقيقي فبعد أحد عشر شهرا من الحصار الإسرائيلي غارقة الأراضي الخاضعة للسلطة الفلسطينية في أزمة اقتصادية حادة ستترك آثارا دائمة'
MSA,'باختصار إذا سمحت دكتور نافعة يعني لو لو لو لو سألتك ما الذي تحتاجون مصر في هذه المرحلة وبالتالي من ليس الأسماء وإنما ربما الخلفية ما يمكن أن يقدم للنصر ما تحتاجه في هذه الفترات ماذا سيكون جوابه'
MSA,'بدأ فريق من العلماء مهمة تستغرق اثني عشر يوما بهدف إيجاد والصيد ما يعرف بالوحش الأسطوري للبحارة الوقت ليس الاسكوتلندية فعلنا ذلك مئات السنين تتردد رواية بأن مخلوقا يشبه الديناصورات يسمح في البحيرة ولا يظهر من زوار رأسه الذي يكون طافيا فوفقا نهائي مياه البحيرة غير أنه لم تتوافر حتى الآن أية دلائل علمية تثبت وجود هذا المخلوق الأسطوري'
MSA,'إبراهيم الخولي تاريخ من بينها لم يدع وأبو مع أي نظام حكم'
MSA,'بدأت الصناعات الحديثة التي أدخلها محمد علي إلى مصر تؤتي ثمارها وتظهر في التنوع الكمي والكيفي للمنتجات التي سدت احتياجات الجيش المتنامية وفي الوقت نفسه وفرت الأموال اللازمة لتمويل عمليات الجيش من حصيلة تصدير المنتوجات الصناعية والزراعية المصرية'
MSA,'بداية انتفاضة الأقصى والإعلام الإسرائيلي يحاول أن يعطي للأشياء مسمياته الخاصة فأي مقاومة للاحتلال هي إرهاب والهجوم على الأراضي الفلسطينية دفاع عن النفس واغتيال النشطاء فلسطينيين دفاع فعال والمستوطنات إنما هي أحياء أو بلدات أول وهنا فرضت الدعاية الإسرائيلية وكأن مستوطنة جيلو حيا من أحياء القدس المحتلة لكن هل واقع الحال هو كما يصفه الإعلام الإسرائيلي'
MSA,'بعشرين ثانية مع الوزير لو سمحت هل تطلب مساعدة معينة من أحد'
MSA,'بعد ذلك قادة المشتبه فيهما سيارتهما إلى محطة بنزين انتفى في البلدة نفسها وأطلق أحدهم النار وهما يمران أمامها لكن لم يسقط هذه المرة أن يوضح وقالت الشرطة إن الضحية كان يرتدي عمامة لكنها رفضت الكشف عن هويته ولا يزال المشتبه فيهم مطلقين وفي كرنفال بويس فيرجينيا اعتدى مجهولون على مسجد محلي فرشه بالدهن وكتب على جدرانه عبارات عنصرية مثل إذهب إلى بلادكم أيها الزنوج وناشد مسؤولو المركز الإسلامي في البلدة مواطنيهم الأمريكيين أن يميزوا بين المسلمين والإرهابيين'
MSA,'بعد أن فرض نجل العبقري سيطرته على الحزب تولى أيضا المسؤولية في مكتب والده وأصبح الجمال هو واسطة العقد بين الرئيس والآخرين ولكن بقيت مشكلة فالرئيس نفسه لم يصدر عنه ما يدل على رغبته في التنحي لصالح الدنيئة'
MSA,'بعد أقل من أسبوعين على توليه منصبه رسميا وفي خضم ملفات داخلية شديدة التفاعل والتعقيد زار الرئيس المصري محمد مرسي التوجه إلى المملكة العربية السعودية في زيارة هي الأولى التي تحمله خارج البلاد ومن القضايا والملفات الثنائية والإقليمية ستكون حاضرة في زيارة مرسي إلى السعودية لكن ولئن بدت نتائج بحث هذه القضايا والملفات مهمة في حد ذاتها فإنها تكتسب أهمية زائدة كونها تعتبر من الناحية الأخرى مقياسا لقدرة زائر جدة على تبديد شكوك طالما تراكمت بين دول الخليج وحركة الإخوان المسلمين الحاضنة الفكرية والتنظيمية التي جاء منها ولمناقشة هذا الموضوع معنا من القاهرة دكتور عمر دراج مسؤول العلاقات الخارجية في حزب الحرية والعدالة وأيضا من الرياض الدكتور خالد الدخيل الأكاديمي والباحث السياسي السعودي أهلا بكما أبدأ معك دكتور دراج ما الرسالة التي تحملها هذه الزيارة الأولى لمحمد مرسي إلى السعودية'
MSA,'بعد أيام قليلة من الجنازة تعديل الدستور السوري ليتمكن بينهم طبيب العيون بشار الأربعة والثلاثين عاما من تولي الرئاسة'
MSA,'بعد الكلمة التي ألقيت الليلة تحدثت إلى الرئيس مبارك مباشرة إنه يدرك أن الوضع الراهن لا يمكن أن يدوم طويلا وأنه لابد أن يحدث تغيير'
MSA,'بعد مدة غياب ليست بالقصيرة جاءت ثورة ألف وتسعمائة وتسعة عشر لتلفت أنظار بعض الاقتصاديين الوطنيين الرواد إلى ضرورة إحياء مشروع وطني للصناعة يسهم في الحد من احتقار الأجانب للاقتصاد الوطني وكان طلعت حرب باشا أحد الذين تبنوا مشروعا وطنيا شاملا للتصنيع'
MSA,'بعد قليل في هذه النشرة إسرائيل تستغل انشغال العالم لإفرازات الهجمات على أهداف أمريكية ستزيد وتيرة عدوانها على الفلسطينيين غادر العاصمة كابل اليوم بقايا موظفي الأمم المتحدة والدبلوماسيين وأقارب موظفي الإغاثة الأجانب المحتجزين في أفغانستان تحسبا لشن الولايات المتحدة أو حلف شمال الأطلسي هجمات انتقامية ردا على الهجمات التي شنت في نيويورك وواشنطن'
MSA,'إعلان ملكي مرارا أن القضية جنائية'
MSA,'بعد سقوط رأس النظام المصري السابق تنحيه عن الحكم أعادت مجموعات الألتراس مرة أخرى إلى المدرجات حيث تنتمي لكنها لم تنس دورها الحيوي في دعم الثورة التي باتت جزءا منها ومساندته بكامل طاقاتها لحين تحقيق بقية مطالبها'
MSA,'بغض النظر إن كانت القضية فعلا تتعلق بهذا الرجل تحديدا أحمد الجيزاوي أم أن البيئة السياسية بين البلدين بها بعض الإشكالات التي نريد أن نتطرق إليها في الجزء الثاني بعد هذا الفاصل نريد أن نعرف إلى أي مدى ما يجري هو أزمة الثقة أو أزمة علاقات بين بلدين أكثر منها مجرد علاقات تتصل ب رجل قيل أنه مسك بمخالفة معينة في السعودية لنعود بعد هذا الفاصل نرجو أن تبقوا معنا'
MSA,'بهذه الطريقة العراق أنها على شفا حرب مذهبية طائفية'
MSA,'بمجرد وصولك إلى الأراضي القطرية طلبت حكومة المالكي بتسليمه إليها على إنك مجرم هارب من العدالة في العراق متهم بإدارة معرفة بفرق الموت والضلوع في أعمال إرهابية وأنت نائب رئيس الجمهورية'
MSA,'برأيك كمعلمة أردنية ما الذي يمكن أن يتغير في المناهج الأردنية الحكومية كي تتناسب مع المناهج التعليمية في القطاع الخاص الأردني أيضا'
MSA,'بسم الله الرحمن الرحيم شكرا على هذه الاستضافة في هذا البرنامج الرائع وتحياتي لك أستاذ أحمد و لمشاهدي برنامج بلا حدود فهم حقيقة المر الذي حصل يدعو للاستغراب أولا القاعدة الفقهية التي وردت في الدستور أن المتهم بريء حتى تثبت إدانته كل الذي صدر بحقه حتى هذه اللحظة هي مجرد ادعاءات بعض الاعترافات التي انتزعت بالإكراه من بعض حماياتي لا أكثر ولا أقل أصدرت الهيئة القضائية قرارات غير دستورية وبالتالي اليوم لا زلت متهما والمتهم بريء وأن اللجنة أيضا في إطار منصبي الوظيفي حسب قرار السيد رئيس الجمهورية في أكثر من مناسبة وعلى هذا الأساس فإن زيارتي تندرج في إطار متابعة مهامي كنائب لرئيس الجمهورية وكل هذا الذي قيل حقيقة من حملة دعائية رافضة الأساسي والتشويش على هذه الزيارة الناجحة ولا قيمة لها لأنني لما آتي من القمر إلى إلى الدوحة أنا طلبت من من مطار عراقي إلى مطار الدوحة تحت الشمس أه جهارا نهارا وهي بموافقات الرسمية وعلى هذا الأساس كل السلطات الرسمية في العراق تعلم علم اليقين به بزيارة إلى إلى الدوحة ولذلك أنا حقيقة أستغرب كل هذه الحملة المغرضة التي لا معنى لها ولا قيمة'
MSA,'بسم الله الرحمن الرحيم أه دعني في البداية وأحيي السادة المشاهدين وأحيي شهداء ثورة 25 يناير إذ لولا تضحياتهم ما كان هذا اللقاء في هذا المكان ولما كانت هذه التغيرات حدثت ولما كان كما ذكرت حضرتك في المقدمة أول برلمان منتخب بانتخابات حرة ونزيهة والإرادة الشعبية هي التي أتت بهذا ال البرلمان أما بالنسبة ل أه السؤال فاللوائح أصلا لا تنص على أنه يشترط أن يكون ال رئيس البرلمان القانون ولكن جرى عرفي إل البرلمان المصري يمكن رأس بعض رؤساء البرلمان المصري كانوا من رجال القانون ولكن في البرلمان المصري تعاقب عليه مهند السيد مرعي والسادات و عبد اللطيف البغدادي كان رؤساء البرلمان في أوقات ما لكن دعنا من البرلمان المصري البرلمانات العريقة في العالم البرلمان ال الألماني على سبيل المثال رئيسه الحالي أستاذ في علم الاجتماع رئيس البرلمان الأوروبي الحالي مهندس كيميائي رئيس البرلمان الأسباني وزير دفاع سابق رئيس البرلمان الإيطالي خديك تربيع هذا رئيس أكبر'
MSA,'بسم الله الرحمن الرحيم أيها المواطنون في هذه الظروف العصيبة التي تمر بها البلاد قرر الرئيس محمد حسني مبارك تخليه عن منصب رئيس الجمهورية وكلف المجلس الأعلى للقوات المسلحة لإدارة شؤون البلاد والله الموفق والبسطاء'
MSA,'بصرف النظر عمن يدعم قرار المحكمة العليا ومن يعارضه يسود اعتقاد في العديد من الأوساط الأمريكية بأن الانتخابات الرئاسية المقبلة خريف هذا العام ستكون هي الفيصل إذ ستوفر فرصة للناخبين لكي يقولوا كلمتهم الأخيرة هذه الأوساط تعتقد أن مسألة تعميم الرعاية الصحية هي التي ستحقق الفوز لأوباما أو تلحق به الهزيمة في نهاية المطاف ينضم إلي الآن من المحكمة من أمام المحكمة العليا الزميل محمد العلمي محمد المحكمة بطبيعة الحال قالت إنها قانون الكونغرس المتعلق بتوفير الرعاية الصحية أه أه دستوري إنما هل قالت أن كل ما جاء في أه أه القانون دستوري'
MSA,'بطء بالتأكيد والمسألة الثالثة ربما كانت هي ضربة استباقية لي تدارك ما يمكن أن يحصل من تغيرات في ال في ال في الجارة سوريا على على الواقع العراقي يعني هذه أيضا واحدة من النظريات التي ربما دفعت المالكي ل تجريد العراق من قيادات أه ثبت أنها تصلح لي أه المشاركة في إدارة الدولة بطريقة عصرية وعلى أساس دولة المؤسسات والعدل وعلى هذا الأساس إن الهجوم استهدف يستهدف علاقة في هذا الظرف بالذات فهي ضربة استباقية من هذا الجانب أيضا'
MSA,'إلى أن تجاوز يعني عندما يصر الصحفي أنه طيب لماذا سكت قال لأن لأن مستوى القتل تجاوز الحد المقبول هذا الذي دفعني لتحريك الدعوى ضد الهجمة ضد لحمايته'
MSA,'بطبيعة الحالية لا تسمح لي المواطنين الفلسطينيين داخل إسرائيل بالوصول إلى مناطق الضفة الغربية وقطاع غزة ومن يصل يصل لحد ما تسللا أه الأمر الآخر هناك فعلا انزعاج إسرائيلي لأن هذا اليوم يفتقد وحدة الشعب الفلسطيني في كافة أماكن تواجدوا في فلسطين التاريخية فى حاليا حوالي أربعة ملايين فلسطيني مضربين اليوم يوم إضراب في كافة هذه المناطق والآلاف ربما عشرات الآلاف سيشاركون في مسيرات سترفع العلم الفلسطيني وشعارات وطنية سواء كانت داخل إسرائيل أو داخل مناطق السلطة الفلسطينية في الضفة الغربية وقطاع غزة ولذلك أية تدابير أمنية واسعة جدا في محيط كافة المناطق وقعت تعتبر رفع الأعلام ورفع الشعارات العلم الفلسطيني أول الشعارات المناوئة للاحتلال الإسرائيلي تعتبرها إسرائيل أنها أه ضدها وضد سياسة'
MSA,'بوابة الأهرام الإلكترونية أو نقلت عن بعض المواقع الإسرائيلية أن الدكتور عبد المنعم أبو الفتوح حجر في السابق حوارا مع مذيع إسرائيلي أو التلفزيون الإسرائيلي وأشار الرجل أو نشرت علاء عبد المنعم أبو الفتوح قال إنه لم يكن يدري أنه يتحاور مع مذيع إسرائيلي هل تعتقد أن انتشار هذا الأمر أه أه واستخدامه من قبل المرشحين الآخرين يمكن أن ينال من فرص أبو الفتوح في الفوز'
MSA,'بوتفليقة تحدث عن المشاكل التي تعاني منها منطقة القبائل في الأمن والبطالة والسكن كما تناولت بإسهاب مشكلة الهوية الثقافية والإجراءات التي اتخذت لمعالجتها لكن المسكوت عنه في خطاب الرئيس الجزائري أكثر من المسرحي قريشا لبوتفليقة تحديات عديدة تتسم بالتعقيد والتشابك ومن أبرزها ضمان ولاء المؤسسة العسكرية التي تتهم المعارضة أقطابها بالوقوف وراء ما تسميه بالتلاعب بالأموال العامة ومصادرة الحريات التصالح مع الإسلاميين وخاصة للجبهة الإسلامية للإنقاذ التي يعيش زعيمها عباس مدني رهن الإقامة الجبرية بلورة حل وطني شامل ومتفق عليه بقضية الثقافية الأمازيغية التذمر الحالي في منطقة القبائل تزامنا مع ذكرى الإحدى والعشرين بما يعرف بربيع البربر حيث قمعت السلطات الجزائرية بشدة المطالبين بالاعتراف الرسمي باللغة والثقافة الأمازيغيتين وقد كان مصرع أحد الطلاب البربر في مخفر الشرطة قبل نحو أسبوعين الشرارة التي أشعلت فتيل المظاهرات الحالية التي طالبت بالحفاظ على الهوية البربرية لكنها أيضا ولأول مرة رفعت شعارات وطنية كمحاربة الفساد والبطالة أسباب التذمر الذي يعبر عنه هؤلاء المتظاهرون ليست خاصة بالجزائر بل قد تكون واحدة وأشنع في بلدان عربية أخرى كثيرة لكن المزاج الجزائري الذي ألقيته ثورة المليون شهيد يتسم بالحساسية والإرهاب وهي بالاستكانة والخنوع'
MSA,'بين الصراع على قوت يومهم وحماية أعناقهم يراوح هؤلاء الفلسطينيون وسط الحصار الإسرائيلي الذي شكك في قطاع غزة في ثلاثة أجزاء متباعدة فمثل هذه الخنادق حفرها جيش الاحتلال على المداخل والمفارقة في قلب القطاع لتأمين تنقلات المستوطنين على نحو يعرقل وصول الفلسطينيين إلى أعمالهم إن وجدت ووصول المحتجين إلى المشافي التي أصبحت أبعد من أي وقت مضى كهذه السيدة الحامل التي تطرق لها عشرات الألوف كما بقوة سيرا على الأقدام عبر الخنادق على نحو بات يهدد عن السلام تحملها'
MSA,'بينما كان الرئيس ويستحوذ على المزيد من السلطة كانت زوجته تصنع لنفسها حاشية خاصة وتحيط نفسها بالوزراء وكبار المسؤولين'
MSA,'بينما كان يجمع المهلة ويتوغل في النفوذ في مصر لم يكن شقيقه الأصغر جمال غافلا في لندن التي كان يقيم فيها منذ أواسط الثمانينيات كان جمال مجرد مدير لفرع مصرف بنك أوف أميركا لكن الشائعات كانت تتواتر عن غسيل الأموال وعمليات أخرى مشبوها وبصرف النظر عما كان يفعله وراء ستار كان يبدو أن جمال ينتظره بهدوء أن يحين الوقت ل فرصة أكبر في بلاده'
MSA,'دعا وزير الخارجية الأمريكي كولن باول إلى إيجاد تسوية سلمية للنزاع بين أرمينيا وأذربيجان حول إقليم ناغورنو كراباخ وقال باول إن من مصلحة الجانبين والمجموعة الدولية أن يسود السلام والاستقرار للمنطقة من جانبه اتهم الرئيس الأذري حيدر علييف الولايات المتحدة وروسيا وفرنسا بالإحجام عن ممارسة قدر كاف من الضغط على أرمينيا وكان علييف يتحدث قبل بدء جولة جديدة من المحادثات بين أرمينيا وأذربيجان برعاية غربية'
MSA,'دعني أقول لك أن الحسم يأخذ أشكال كبيرة المهمة أن الموقف السياسي تدعم كثيرا بما يجري على الأرض بل الأهم أننا قد ننتظر انشقاق كبير في الجيش السوري نحن جميعا ننتظر إنت شقة فرقة أو تشكيل كبير من التشكيلات ربما ينقل المعركة إلى صورة لم نكن نتصور نحن أمام حدث درامي كبير قادم مناطق أمنية إنشقاق لأحد التشكيلات الكبرى في الجيش العربي السوري الحر الموجهات المجال ليس فقط ماديا ولكن مجهد معنويا كما تحدث معك أن يستمر للجيش في أعمال القتل لأكثر من عام بصورة مستمرة هذا إرهاب كبير على جنود الجيش السوري العرب ونتوقع أن انشقاقات كبرى قادمة ومناطق آمنة كبرى وهي بهذا الأمور ستسير ربما على مسارين متوازيين الدبلوماسي والضغط العسكري أيهما سيسبق هذه هي ربما أحداث الأيام القادمة التي ستؤشر له'
MSA,'ضحى في بداية دراستك الجماعية لماذا اخترت دراسة علم الاجتماع أه كعلوم إنسانية مع أن فرص العمل فيما بعد في هذا التخصص قد تكون قليلة'
MSA,'ضحية في الانفجارات لن نعرف أن تتأكد المعلومات عن عدد ركاب الطائرات ولا عدد الضحايا الذين كانوا في المباني أحمد القرشي دريس إندونيسي'
MSA,'إلى أي حد هنا تعتقد أنه حصل انقلاب وربما في ال في المعادلة وصلت هناك أسبقية للميداني للعسكري عمل سياسي'
MSA,'دكتور إلى أي نوعية من الدراسة تواجه الآن الطلاب في الأردن للدراسة الأدبية الإنسانية أم للدراسة العلمية'
MSA,'دكتور الدخيل كيف تفهم السعودية هذه الخطوة من قبل الرئيس المصري الجديد'
MSA,'دكتور حسن نافعة وأختم معك في موضوع ال ال الدستور هل يمكن أن يكون الحل بالفعل هو في العودة إلى دكتور ع الدستور عفوا عام 71 مع إجراء بعض التعديلات عليه كما أه أه يقترح ذلك المستشار محمد عطية وزير التنمية المحلية أه تعديلات خاصة على الباب الخاص بصلاحيات رئيس الجمهورية خاصة وأن الدستور كما يؤكد يحتوي على مبادئ موجودة بجميع دساتير العالم هل يمكن أن يكون هذا المخرج'
MSA,'دكتور كيف تضبطون أعداد الخريجين وكفاءاتهم وارتباط ذلك بسوق العمل بالتالي'
MSA,'دكتور محمود خلف أخيرا الدول العربية وهي الغالبية في الجوار السوري هل لديها أوراق تمنع بها امتداد القتال عندها أمن قد تحتاج إلى دعم من الخارج'
MSA,'دكتور محمود خلف فانتهى أشارت إلى تحديدا للبلدين لبنان وإسرائيل'
MSA,'دكتور محمود خلف يعني لو اتبعنا السيناريو الأمريكي ما هي دول الجوار السوري المعنية بهذه التحذيرات الجوار القريب أو البعيد'
MSA,'دكتور وأنت متخصص في التربية في الأصل كيف ترى كفاءة المتقدمة لا يكفي الجامعة القادم من التعليم الثانوي'
MSA,'دمر عشرات من أنصار البيئة الفرنسيين ما زراعة الذرة المعدلة جينيا في لابري غرب مدينة تولوز تم ذلك تحت أنظار الشرطة التي لم تتدخل أنصار البيئة المعارضين لهذه الفئران وتعود الحقول التي دخلها الناشطون إلى الشركة الأميركية العملاقة مونسانتو وهذا هو سادس حادث من نوعه في فرنسا منذ شهر يونيو الماضي'
MSA,'دروغبا بم لا تظهر الإسكندرية عن بكرة أبيها حتى بدأ للسكندريين الصغار قد نضج من قبل الأمم'
MSA,'إلى أي مدى النشر الإلكتروني صار بديلا للنشر الورقي إلى أي مدى هذه الصناعة أخذت أو بدأت تأخذ مكانها في السوق العربي'
MSA,'دساتير الدول الديمقراطية'
MSA,'دور العرب الفلسطينيون والعرب الفلسطينيين الضفة والقطاع نحن منذ الأزل شعب واحد'
MSA,'دخلاء أول سائح فضاء إلى محطة الفضاء الدولية بعد التحام المركبة الروسية سيوز خمسة مع المحطة وسيمضي السائح وطاقمه المركبة أسبوعا على متن المحطة الدولية قبل عودتهم إلى الأرض وقد أوردت تقارير غير مؤكدة أن السائح الأميركي دينيس تيتو دفع 20 مليون دولار لموسكو مقابل رحلته الفضائية في هذه'
MSA,'عشية سنة 2000 يجتمع العالم للاحتفال بمقدم الألفية الجديدة يأتي الآمال في بدايات جديدة ولكن ليس في مصر قبل أقل من ثلاثة أشهر وكانت مصر قد احتفلت بشيء مختلف بعض الشيء لكنه مألوف بعض الشيء إعادة انتخاب حسني مبارك لولاية رئاسية رابعة يا له من تضارب مع أولي وعد قطعه على نفسه قبل ثماني عشرة سنة'
MSA,'عادة ما يحتل الأردن مراتب متقدمة على مؤشرات التعليم العربية والتي تشمل جودة التعليم والمساواة بين الجنسين وكفاءة العملية التعليمية فقد بدأ الأردن الاهتمام بالتعليم'
MSA,'عام 2007 الظهور الأول الألتراس في المدرجات المصرية بعد أن أعطت هذه الظاهرة كفكرة موسى الطوفان رواجا كبيرا في مضرجة دول الشمال الإفريقي وافدة من أوروبا'
MSA,'عام ستة وعشرين قررت الدولة اللبنانية وضع نشيد موطني وشكلت لجان الاختيار القصف لجنة الاختيار الحر وفاز يومها نحن كلنا للوطن لوديع كيف في المرتبة الثانية هي الأزمة في اليمن'
