@relation textClassifier

@attribute textClassifier {EGY, GLF, LAV, MSA, NOR}
@attribute text String

@data
MSA,'أنا صاحب السمو الملكي الأمير السعودي قد صرح وقال بأن ليس هناك مبادرة سعودية في هذا المجال أو من دول الخليج ولكن نحن في هذا المجلس نوع موضوع القضية الفلسطينية أمامنا دائما و إسهاماتنا في هذا المجال معروفة وهو نحن ندعم هذه القضية ونحن على وشك السفر لاجتماع غدا بمجلس الجامعة وأعتقد بأن كل ما نريد أن يكون هناك موقفا عربيا موحدا صلبا لمواجهة هذه التحديات'
MSA,'أنا واثق من أننا سنتمكن من إنجاز هذه المهمة في مدة 30 يوما إذا ما رأت القيادة لذلك لا أشغل نفسي بهذه المسألة حتى موعد وصوله إلى مواقعها'
MSA,'أنت أنت مطمئن أيضا أه علي أن الأمور أه بالنسبة لك ستتساهل في الحصول على عمل أنت ستكون مؤهل لخوض غمار سوق العمل القطري فيما بعد'
MSA,'أنت الآن ذاهب لتوصيل للأطفال'
MSA,'أنت لا تجد نفس المستوى في التعليم'
MSA,'أنت تشكك في هذه الإجراءات من الناحية القضائية'
MSA,'أنت وجهت اتهامات ل للمالكي بالتجاوز وانتزاع اعترافات تحت التعذيب المالكي يقول أنه رجل دستور وقانون ويؤسس لدولة الدستور والقانون ومن ثم كل ما تقولونه هو هو وراء والرجل يطبق القانون العراقي'
MSA,'ذكرت مصادر أمنية في القاهرة أن امرأة مصرية وأصيبت بجروح في الجانب المصري من مدينة رفح على الحدود مع قطاع غزة في هذه الأثناء أقدمت القوات الإسرائيلية على تجريف وتخريب مساحات شاسعة من الحقول والمزارع في مدينة قلقيلية شمال الضفة الغربية بعد ساعات من انفجار عبوة ناسفة بالقرب من حاجز لقوات الاحتلال وفي الوقت نفسه أكد عبد العزيز الرنتيسي أحد قيادي حركة حماس أن محمد ياسين نصار أحد نشطاء الحركة استشهد أمس نتيجة قصف منزله بصاروخ إسرائيلي من جهة ثانية ذكرت صحيفة هآرتس الإسرائيلية أن الرئيس الفلسطيني ياسر عرفات التقى يوم الأربعاء الماضي في رام الله أومري شارون ابن رئيس الوزراء الإسرائيلي أرييل شارون وبحثا أفكارا تتعلق بمحادثات السلام'
MSA,'أنتم الآن تستثمرون في العنصر البشري القطري أو مقيم في قطر لكنكم أيضا ضمن الأهداف هو الاستثمار في التعليم أن تكون منتجات التعليم جزء من المكاسب التي تحصل عليه الميزانية أه أه يأتيكم طلاب من دول أخرى يتعلمون هنا يكون هذا نوع من الاستثمار هل وصلتم إلى درجة عالية مما خططتم إليه في السابق'
MSA,'أنتظام الأطفال في مدارسهم هو أبرز نتائج هذه المبادرة لكن في لبنان هناك أطفال لا يعانون من عدم انتظام الدراسة وإنما انعدامها بالكامل أشخاص معظمهم أجانب في حالة انتظار لتسوية أوضاعهم القانونية فلا يملك أطفالهم سوى الانتظار حتى يدخلوا المدارس ناشطون في حقوق الإنسان بادروا بإنشاء مدرسة لتأهيل هؤلاء الأطفال ليكونوا قادرين على الاندماج في المدارس الرسمية فور تسوية أوضاع عائلاتهم مدرسة إنسان'
MSA,'أقر مجلس النواب الأميركي اتفاق التجارة الحرة مع الأردن وتوقع محللون أن يلقى الإتفاق بعض التأخير في مجلس الشيوخ بسبب بنود خاصة بالعمال والبيئة ويقضي الاتفاق بإلغاء التعرفة الجمركية على السلع الزراعية والصناعية الأردنية تدريجيا على مدى عشر سنوات وكانت حكومة الرئيس السابق بيل كلينتون توصلت إلى الاتفاق من خلال مفاوضات مع الأردن العام الماضي'
MSA,'أقر وزير الدولة البريطاني للشؤون الأوروبية بيتر هين بأن البت في مسألة الانضمام إلى العملة الأوروبية الموحدة اليورو لا يمكن أن يتأجل إلى الأبد وأعرب هي صراحة عن تأييده انضمام بريطانيا إلى اليورو معربا عن قناعته في أن اليورو يتقدم ولا يمكن لأحد أن يؤجل قرار انضمامه إلى ما لا نهاية'
MSA,'أقيمت هذه المستوطنات على أراضي بيت جالا التي صدرت في عام 1970 ضمن إطار مصادرة الأراضي للمصلحة العامة لإقامة المستوطنات ضمن أراضي ضمن قانون أراضي عام 1943 وهدف هذه المستوطنات وإقامة حزام استيطاني إسرائيلي حول مدينة القدس'
MSA,'أريد أن أقول بكل وضوح لا تسوية في الحرب ضد الإرهاب ولن تقييد بسياسة الرد وإنما سنتبع سياسة أخذ زمام المبادرة وحربنا ضد الإرهاب ستكون حازمة ومخططاتهم ولا هوادة الثمار'
MSA,'أريد أن أسألك عن بقايا هذه المادة هل يمكن أن تكون أيضا موجودة الفيروسات في العظام'
MSA,'أسألكم سؤال افتراضي إلى حد معلوم يعني زادت ميزانية المدرسة جهة وأصبحت هناك ميزانية طائفة'
MSA,'أسباب زيارتك للدوحة'
MSA,'أصبح البعض ينظر للنشر الإلكتروني على أنه الحل المنقذ لمشاكل صناعة النشر الورقي العربي فالأرقام تقول إن نحو 30 مليون عربي صاروا يتلقون ثقافتهم عبر الإنترنت وما يسمى بالكتاب الإلكتروني أيضا فقد صار العربي يقضي أوقاتا أطول في القراءة الإلكترونية مقابل أوقات الهزيلة في القراءة الورقية خاصة فئة الشباب وهكذا هو حال الدنيا إلا أن آخرين يرون أن استمرار حالة عدم الثقة المتبادلة بين طرفي العملية الإنتاجية الورقية والإلكترونية هي ما يمنع إصدار الكتاب العربي بالطريقتين كذلك فالنشر الإلكتروني العربي لا يمثل حتى الآن إلا اثنين في المئة فقط من حجم هذه الصناعة عالميا مع وجود نحو 20 ألف موقع عربي ثقافي مقابل أكثر من ثمانين مليون موقع ثقافي يتحدث بكل لغات العالم مشاهدينا أهلا بكم مرة أخرى إلى الاقتصاد والناس من داخل معرض أبوظبي الدولي الثاني والعشرين للكتاب'
MSA,'ذكرت صحف سودانية أن القوات الحكومية تمكنت من استعادة السيطرة على مدينة راجا الإستراتيجية في جنوب غرب البلاد ولم تؤكد مصادر مستقلة لاستعادة المدينة التي سيطرت عليها الحركة الشعبية في يونيو الماضي وفي جنوب السودان أيضا اكتمال توزيع الأطفال الذين كانوا يحاربون في صفوف الحركة الشعبية على مناطقهم وأكدت منظمة اليونيسف أنها ماضية في تأهيل مناطقهم بغية استيعابهم'
MSA,'أستاذ فضلا عن دمشق وحلب حلبتين رئيسيتين في هذه المواجهة برز معطى المعابر الحدودية وسيطرة الجيش السوري الحر على عدد منها خاصة مع العراق وتركيا ما هي الحسابات الإستراتيجية في وضع اليد على هذه المعابر'
MSA,'أستاذ في لندن هل نجح خطاب المعارضة السورية الخطاب الوطني خطاب الدولة المدنية خطاب دولة المواطنين للجميع هل نجح في التغلغل في في في أوساط هذه الأقليات الموجودة في سوريا وبالتالي سحب هذه الورقة ورقة التخويف والترهيب الطائفي من يد النظام'
MSA,'أستاذ جورج علم وإذا كان هناك أ ي راد وتتعامد لتصدير الأزمة إلى الخارج هل يكفي والتكسي سياسة النأي بالنفس أه أه لدرء هذا الخطر أن نتحدث طبعا ولا نتحدث عن مؤشرات معينة ربما تقود إلى هذا السيناريو'
MSA,'أستاذ محمد تحدث الأستاذ جعار عن مزدرى كشفت هل يعرف من هم هؤلاء الضحايا هل هو يعرف منهم من أصحابهم الحقيقيين'
MSA,'أستاذ صبحي صالح أم يعني الرئيس مرسي أه لن يكمل حتى مؤسسة الرئاسة سؤال يعني لماذا الاستعجال'
MSA,'أستاذ خليل أ عد في هذا الصدد ماذا يمكن أن تقوم به قيادات الجالية العربية والمسلمة في أمريكا هل تشعرون أن عليكم إثبات أنكم أمريكيون الآن وتقديم الولاء لأميركا على الولاء القومي والديني'
MSA,'أستاذ زهير أنتم كحركة إسلام سياسي معنيون أكثر من غيركم في هذه القضية وأصدرتم قبل أيام وثيقة العهد وهي وثيقة كما ينظر له أنه وثيقة تقدمية حينما يقول الإخوان أن رؤية لسوريا المستقبل على أنها دولة مدنية حديثة تقوم على دستور مدني منبثق عن إرادة الشعب السوري حينما يقولون أنها دولة ديمقراطية تعددية تداولية حينما يقولون أنها دولة مواطنة ومساواة يتساوى فيها المواطنون جميعا على اختلاف أعراقهم وأديانهم ومذاهبهم واتجاهاتهم يحق لأي مواطن فيها الوصول إلى أعلى المناصب بمعنى أسألك الآن هل تقبلون بأن يحكم سوريا مستقبلا إذا كنتم أنتم حزب أغلبية مثلا يحكمها مسيحي يحكمها علوي يحكمها درزي يحكمها أي أه سوري من مذهب آخر غير المذهب السني'
MSA,'أستاذ زهير في لندن هذه الوثيقة التقدمية والتي قبلت على يعني على صعيد واسع وثيقة العهد بالنسبة للإخوان المسلمين هل خففت من قلق الآخرين الغرب على سبيل المثال أم أن أه استخدام الموضوع الأقليات هو فقط لأغراض أخرى غير الخوف على الأقليات'
MSA,'أستسمحكم الآن في التوقف لحظات مع هذا الفاصل نعود بعده لمتابعة النقاش'
MSA,'أثر ذلك على صناعة النشر أه ال أه دور اللبنانية طبعا أه أصبح مدخولها المادي أقال أه لأنه في منافسة أكبر وخاصة مثلا من بلاد مثل سوريا ومصر حيث اليد العاملة أرخص بكثير من لبنان أه إنما يبقى للبنان المركز الأول من ناحية الخبرات التقنية'
MSA,'آه وهذا يؤكد يؤكد أن المجلس لم ينحرف بالتشريع ولم يفصل القانون على أشخاص بعينهم لأنه لو كان القانون يفصل على أشخاص بعينهم ويقصي كان يمكن أن نضع في التشريع كلمة وزيرا'
MSA,'أثر ذلك على صناعة النشر في لبنان'
MSA,'أولا ال ال السيد المالكي يتمنى من طارق الهاشمي الخروج ولا يعود'
MSA,'أخوي فليفل من كبار الملحنين في بلاد وخصوصا أنهما لحنا أه معظم الأناشيد الوطنية التي أدت إلى الاستقلال'
MSA,'أخي الكريم أحييك وأحيي ضيوفك الكرام الجيش السوري الحر قد أه انتهج أه منهجا محددا للعمل أه من أجل إضعاف النظام ومن ثم إسقاطه أ بدأت العملية أه بضربات خفيفة هنا وهناك بركان على الحواجز ومن ثمة تتفوق وراض إلى ضرب الى وحدات العسكرية المتقدمة من أجل ضرب الجيش السوري الحر وتحولت الآن أ إلى المدن ومن ثم المدن الرئيسية أ هذا ويعني دمشق وحلب المدينتان الرئيسيتان التي تؤثر على النظام بشكل كبير حيث العاصمة أه تتركز المراكز الإدارية الوزارات الأمنية الحكومية ورحلة قال المركز الاقتصادي والشريان الحيوي الهام بالتأكيد أن السيطرة على هاتين المدينتين أه تمهدان إلى إنهاء أخص فإن هذا النظام بشكل أساسي يعني أه قوة النظام بشكل في تلك المدينتين أكثر من 95 بالمائة'
MSA,'أخيرا لنعود إلى الصحف الإسبانية حيث انتقدت صحيفة لا فانغوارديا انتقدت قرار الرئيس الأميركي جورج بوش بإقامة درع مضاد للصواريخ بحجة مواجهة أي هجوم نووي من دول إنك العراقي وليبيا على حد قول الصحيفة الصحيفة التي رأت أنه ليس هناك من حاجة لإقامة هذا النظام الصاروخي المعقد والمرتفع التكلفة'
MSA,'أيضا نقطة أخرى حقيقة لو كان هذا الشخص يعني يمثل إشكالية ممكن السعودية لما منحها في صف الأصل تأشيرة لدخول ممكن السعودية سوان العمرة وغير بالعمر ولوضعه تحت القائمة الحمراء والله بلغت ال ال الدولة المصرية لذلك هي مفتعلة وأن نعلم القمة الأوضاع الإقليمية وما تقوم به بالسعودية ومصر حقيقة مجتمعان للحفاظ على الأمة العربية'
MSA,'2 أن ننتقل بكم الآن إلى العاصمة الأردنية عمان ل حيث الجلسة المسائية العلنية قد بدأت الآن'
MSA,'2009 مجلس 2009'
MSA,'ابقوا معنا سنعود بعد قليل مع سعداء الحظ فيها نصيب أمريكا'
MSA,'اعتبر الرئيس الفلسطيني ياسر عرفات أن الهجمات التي شنتها إسرائيل اليوم على مقر الاستخبارات الفلسطينية في غزة تهدف إلى تعطيل لقاءه مع وزير الخارجية الإسرائيلي شيمون بيريز وقد أصابت الصواريخ الإسرائيلية مواقع في غزة ورفح والنصيرات مما أدى إلى جرح عدد من الأشخاص إصابة أحدهم خطيرة نبيل الخطيب'
MSA,'آلاف من داخل الخليج إلى خارج الخليج'
MSA,'اغتيال عبد العال من قادة الذراع العسكرية لحركة الجهاد الإسلامي تشكل عودة حكومة شارون إلى سياسة سلفه باراك في ملاحقة نشطاء الانتفاضة الفلسطينية فقد اغتال جيش الاحتلال عبد العال بقصف سيارته بثلاثة صواريخ أطلقتها مروحية ثانية على سيارته التي كان يقودها في مخيم البرازيل في رفح جنوبي قطاع غزة الغارة أسفرت عن احتراق جثته بالكامل وإصابة ثلاثة فلسطينيين بجراح أثناء مرورهم على مقربة من المكان ويتهم الجيش الإسرائيلي محمد عبد العال البالغ من العمر سبعة وعشرين عاما بالمسؤولية عن تدبير وتنفيذ هجمات ضد أهداف إسرائيلية وسارعت حركة الجهاد الإسلامي إلى التهديد بالانتقام والثأر'
MSA,'اجتمع وزير الخارجية الأردني عبد الإله الخطيب رئيس الحكومة الإسرائيلية أرييل شارون في القدس لمناقشة التطورات الأخيرة في المنطقة وقد وصف الخطيب الغارات التي شنتها الطائرات الإسرائيلية ضد موقع الرادار السوري في لبنان بأنها تصعيد غير مبرر وذلك في أعقاب لقائه في وقت سابق اليوم بنظيره الإسرائيلي شيمون بيريز في غضون ذلك استنكرت حركة حماس زيارة الخطيب إسرائيل ووصفتها بأنها خروجا على موقف الأمة وشعوبها'
MSA,'الشارع دائما بعد ثورة 25 يناير كان هو أحد الوسائل المعبرة عن المواقف السياسية 1 الوسائل معبرة عن رأي المواطنين ومثلما أمرا طبيعيا أن يقود الشارع هو أحد تلك الوسائل وهو حق مشروع لكل المواطنين في التعبير السلمي البعيد عن العنف وعن استخدام وسائل العنف في التعبير السلمي عن ما يرونه حقا من حقوقهم ضائعة التي يطالبون من خلالها بإعادة الأوضاع الصحيحة إلى نصابها مرة أخرى الشارع ستظل دائما وميدان التحرير ستظل دائما هو المكان الذي تتجمع فيه كافة القوى السياسية وكافة المواطنين الذين يريدون أن يعبروا عن موقفا سياسيا أن الأول تعبر عنه في لحظة معينة من أجل محاولة التغيير من أجل السعي إلى أن نضع مصر جميعا بيد واحدة على الطريق الصحيح'
MSA,'الشعب المصري يا سيدتي هو المعول عليه في النهاية هو الشعب الملهم المعلم الذي عزل كل رموز الحزب الوطني واقعيا في الانتخابات البرلمانية التي مضت والتي لا نمن على آرائهم وبالتالي هو الشعب الذي سينتخب هو ما سيمارس حذف عمر سليمان وحذف أحمد شفيق وحذف عمرو موسى وحذف كل ما كان رمزا للنظام السابق من واقع الحياة العامة المصرية هي إرادة الشعب المصري الشعب الملهم الذي ضحى من أجل هذه الصورة ومن أجل الحرية أيقونة الإنسان ومن أجل بناء دولة القانون ومن أجل أن يكون صاحب السيادة ومصدر السلطات بشكل حقيقي وأن نبني دولة حقيقية تعيد إلى الشعب المصري مجده التليد الذي أسسه للدنيا وقدم من خلال الحضارة وعلم الناس قرأتها الكتانة وعلى ما نأسف أن صناعة القانون وفن إدارة الدولة وفن تنظيم القضاء هذا الشعب حقه أن يقدم مسؤوليته وأمانته للعالمين بما ينتجه بقدراته على إنتاج الحضارة دائما ولن يتمكن من ذلك إلا في ظل هذه الدولة التي تؤسسها الحرية عن الدراسة الشعب على مبدأ سيادة القانون'
MSA,'الشخص الوحيد المنتخب في قيادة الدولة الآن كيف يمكن لأستاذ فاعلم البيولوجي والنبات أن يدير مجلسا تشريعيا كبيرا مثل مجلس الشعب المصري وليس وأستاذ القانون كما جرت العادة'
MSA,'الآن موضوع شيخ الأزهر حتى لا تجاوزه كمجلس أصدر هذا القرار هل ستطالبون المشير طنطاوي كما طلب طمون بتنفيذ قرار أحمد شفيق أن يصدر قراره بعزل شيخ الأزهر أن الأمر الآن متروك للقانونيين أن يفسر وهذا الأمر وقرر وأه أعضاء ال الرجال القانون وت والتفسيرات الدستورية'
MSA,'الآن تقارير كثيرة في ظل الإعلان الدستوري المكمل تتحدث عن أن السلطة لم تسلم بسهولة ولن يسلم العسكر السلطة بسهولة لاسيما إلى الإخوان المسلمين ما هي استراتيجيتكم في التعامل مع المجلس العسكري خلال الفترة القادمة'
MSA,'الإعلان الدستوري نعم الإعلان الدستوري المكمل ينص صراحة على أن السلطة التشريعية في يد المجلس الأعلى للقوات المسلحة ومن ثم فعودة البرلمان دون أن نناقش مدى دستورية هذه العودة في إطار الحكم الصادر من المحكمة الدستورية العليا سيصبح لدينا سلطتان تشريعيتان في إطار الإعلان الدستوري المكمل المجلس الأعلى هو السلطة الأصيلة والمجلس المنحل ليس هو السلطة الأصيلة فما الحل من وجهة نظري أن الرئيس محمد مرسي وهو يملك وذلك أن يتخذا قرارا بإلغاء الدستور الإعلان الدستوري المكمل إذا اتخذ هذا القرار يستقيم الأمر أما إذا لم يتخذ هذا القرار إلغاء الإعلان الدستوري المكمل سنصبح أمام إشكالية دستورية في وجود سلطتين تشريعيتين في البلاد سلطة شرعية لستمئة فعلية وهي المجلس الذي عاد بعدها حلي والمال والسلطة الدستورية وهي المجلس الأعلى القوات المسلحة طبقا للإعلان الدستوري المكمل'
MSA,'الإنترنت عندما دخل إلى مصر ما كان الفرد العادي من أداة يستطيع فيها أن وعبر بحرية بلا رقيب وبالعكس'
MSA,'الأبعاد الطائفية حقيقية'
MSA,'آلان بالتأكيد عما إذا كان الرئيس سيتمكن من أن يعود إلى عمله الرئاسي فأجبته بالإيجاب وقلت إننا سنفعل كل ما هو ضروري لتمكينه من أن يعود إلى عمله كالمعتاد'
MSA,'الأحد الماضي حينما قلت على رئيس المجلس العسكري أن يوقع اليوم اليوم وليس غدا قرار هل هذا كان تهديد مباشر من رئيس السلطة الوحيد المنتخب في مصر إلى رئيس المجلس العسكري الذي هو غير منتخب وأحكم لفترة انتقالية بأن ينفذ إرادة الشعب وهذا الذي دفع المشكلة إلى التوقيع وإصداره في الملحق'
MSA,'الأكراد عانوا عانوا الأمرين حقيقة بسبب النظم النظم الدكتاتورية في السابق ودفعوا ثمنا باهظا في هذه المسألة وبالتالي الأكراد ربما كانوا أكثر تجربة من غيرهم في أن يرفضوا أي شكل من أشكال الاستبداد أو استقطاب السلطة أو نموذج الرجل الواحد والحزب الواحد و أو المذهب الواحد هذه المسألة غير مقبولة البلد العراق متعدد العراق وبالتالي إن لم نعمل على تدارك هذه المسألة أنا أعتقد للعراق اليوم على مفترق طرق تبقى كل الخيارات قائمة'
MSA,'الأكثر عرضة للخطر في هذه المواجهات هم يصورون التلفزيونيون والفوتوغرافي وكان لهم نصيب الأسد من الإصابات ليحتل المراسلون الصحفيون المرتبة التالية'
MSA,'الأمر مفهوم أن جميع تسويات يجب أن تقوم على أساس ما تم التوصل إليه من اتفاقات سابقة وعلى أساس قرارات مجلس الأمن الخاصة بهذه القضية'
MSA,'الأمير سعود الفيصل لإسرائيل لقد طفح الكيل إستمرار المشاورات لترتيب لقاء عرفات بيريز فرنسا قد تسحب وفدها من مؤتمر مناهضة العنصرية'
MSA,'الأقلام التي تستخدم على السبورة من الذي يوفر'
MSA,'الأطفال في التعليم الحكومي أم الخاص'
MSA,'الأوساط السياسية الأردنية ترى أن إسرائيل بدأت تمس الخطوط الحمراء باستهدافها أبو علي مصطفى وهو أحد القادة الخمسة الأوائل لمنظمة التحرير الفلسطينية'
MSA,'الاشتراكية طبعا لميت رومني الذي تدعمه عندما كان حاكم لناسا ماساتشوستس يعني تبنينا نفس الخطة بشكل عام بشكل عام التي تبناها باراك أوباما بالنسبة لعموم الولايات المتحدة لماذا ميت رومني رأسمالي وأوباما اشتراكي'
MSA,'الاحترار الكوني الذي يهابه العالم وترفض الولايات المتحدة بعجرفة الموافقة مع بقية العالم على تخفيفه هو مشكلة عويصة يرتئي اليابانيون حلا من طبيعيا لها يتمثل بتسخير قوة البرودة التي تتمتع بها ووفقا للأرقام المسجلة تقدر كميات الثلوج المتساقطة فوق اليابان كل شتاء ما بين 50 مليار طن وتسعين لكنها تتوب كلها خلال أيام الصيف حيث ترتفع الحرارة إلى 35 درجة مئوية الحل الياباني هو أن يتم تخزن كميات من الثلوج في كهوف وأنفاق جبال أيوتي تبريد ومواقع ومخازن تكبر طبيعيا خلال الصيف في كهوف يوكيكو يشرح برشلونة للزوارق فإن 500 طن من ثلوج الشتاء يمكن أن تساعد في تخزين الحبوب ومنتجات زراعية أخرى في درجة حرارة قدرها ثماني درجات دون أي حاجة للكهرباء يتم وهذا بأسلوب التكيف الهوائي البديل حيث يتم ودفع هواء الصيف العوا حجرة معزولة متخم بالثلوج فتنتج أمواجا من الهواء البارد الراتب المناسب تماما للحفاظ على محاصيل معينة يعتبر هذا الأسلوب بديلا عن التكيف الهوائي الصناعية والتبغ المغتني دينية على الطاقة الكهربائية أصلا التمويل الأولي اللازم لبناء الحجرات وتخزين الثلوج قد يكون باهظا لكنه يخفض من تكاليف التشغيل بنسبة عشرين في المائة خمسة آلاف طن من الثلوج تكفي لستة ثمانين في المئة من احتياجات المائة والعشرين مليون ياباني من الهواء المكتية في شهور الصيف على سبيل المثال قرية وماتها التي تستفيد من الثلوج في كوبا 0 165 ألف دولار كل صيف إذا انتشر استخدام هذا الأسلوب التبريدي فسيقل والإحتياج للطاقة الكهربائية وهذا مفيد للبيئة أي ما فائدة سهرتا كي إم بي سي'
MSA,'شهد السكندريون نظاما حديديا يتهاوى ورائي سنية فر رئيسا طالما قبضة بقواه الأمنية على شعبه ولم تكن القبضة الأمنية على السكندريين أقل رغم فى ودماء خالد سعيد'
MSA,'إذا جاءك مستثمر جديد وقال إنه سيترشح دار نشر هل تنصحه بالاستمرار في المشروع عام بالتراجع عنه'
MSA,'الانشقاقات فعلية في الجسم الدبلوماسي الليبي حدثت قبل التدخل الدولي'
MSA,'الاستثمار في التعليم يجب أن يكون استثمار نوعي وهذا ما لا نشهده إلا في المدارس الخاصة الذي يستطيع يرتادها أصحاب الدخول العالية في حين أن الواضح أن الاستثمار في التعليم العام يتراجع نوعية الخريج نشهد أنها تتراجع باستمرار'
MSA,'البداية هي كلمة كتبتها قبل سنة كاملة تساءلت فيها هيبة الدولة وقسط فيها رجال الأمن وكانت البداية حينما سلطه علي مدير المحاسبة يسبقني ويهرب مليوني دينار والقصة عند النائب العام وقد كتب عليها تحال إلى الإنتربول لإحضار محمد علي مصري الجنسية وقبلها سلطوا عليه أربعة حراس من نفس الجنسية السابقة يعملون عندي فقطع الوايرات الكهربائية التي توصل وجميع المكائن الطباعية وقد كلفته الكثير من المبالغ'
MSA,'البيت الأبيض من جانبه قلل من شأن الغضب الصيني ويرى في تلبية الحاجات الأمنية لتايبه ضرورة إستراتيجية'
MSA,'الدكتور أحمد أبو بركة رأيتك تبتسم منذ قليل أه ب تريد أن تعلق على ما استمعت إليه فضل'
MSA,'الدكتور أسامة الغزالي حرب الكاتب والمحلل السياسي المصري ومؤسس حزب الجبهة الديمقراطي شكرا جزيلا لك على هذه المشاركة'
MSA,'الدكتور عز الدين شكري تشير الدبلوماسي السابق وأستاذ العلاقات الدولية في الجامعة الأمريكية شكرا جزيلا لك كما أشكر من واشنطن ديفيد ماك مساعد وزير الخارجية الأمريكي الأسبق لشؤون الشرق الأدنى والباحث بمعهد دراسات الشرق الأوسط وكذلك ضيفي من القاهرة الدكتور حسن البرنس النائب في مجلس الشعب المصري وعضو الهيئة العليا لحزب الحرية والعدالة بأن تنتهي هذه الحلقة من برنامج ما وراء الخبر نلتقي بإذن الله في قراءة جديدة فيما وراء خبر جديد'
MSA,'الدكتور مصطفى البرغوثي مدير معهد الإعلام والسياسات الفلسطينية في رام الله شكرا'
MSA,'الدول الأعضاء في الحلف المشاركة بقواتها في مقدونيا زادت في الوقت الحالي من عدد قواتها المنتشرة هناك لأنها ترى أنه من الضروري تشكيل قوة حماية لقواتها حتى تنفذ مهامها في أمان لذا نتوقع أن يصل عدد القوات المنتشرة في مقدونيا إلى خمسة آلاف عسكري'
MSA,'العملية الإسرائيلية استمرت أربع ساعات متواصلة عدت بعدها القوات الإسرائيلية وتمركزت على حدود المدينتين بالريبة حصارا حولهما لكن قوات الاحتلال إنسحابات ومعها جندي قتيل وثلاثة جرحى بينما استشهد مقاوم فلسطيني وعلي الياسيني الذي كان على وشك زواجي خلال الأيام القادمة'
MSA,'إذا كان شارون يعتقد أنه باعتداءاته يحقق الأمن للإسرائيليين فهو مخطئ الإسرائيليون بذلك يقضون على آخر ذرة إحساس بالأمن'
MSA,'العملية الفدائية الأخيرة حولت أسلوب المقاومة ما رأيك في ذلك'
MSA,'العقيد مالك الكردي على إيقاع هذه الضربات القوية والموجعة والتي بدت أنها مدروسة وممنهجة إلى حد ما هل يجوز الحديث عن إستراتيجية عسكرية بدأت تتبلور بالنسبة للجيش السوري الحر في هذه المواجهة'
MSA,'العراق أنا بقناعتي يحق له موقفه موقف داخلي مدرك تماما أه لا يريد النظام أن يستمر والموقف المعلن لإعتبارات هو يقدرها يراعي وأ يعني'
MSA,'العرب في إسرائيل جسد إنتماءهم الفلسطينية وعدم ذوبانهم في المجتمع الإسرائيلي بشكل أوضح خلال انتفاضة الأقصى الحالية فقاموا بالتظاهر في مدنهم وقراهم لتأييد إخوانهم في مطالبهم كاملة ولكن رد الإسرائيلية كان عنيفا أيضا ثلاثة عشر شهيدا سقطوا ضريبة لهذا التضامن وأثبتت فلسطينيو إسرائيل للعالم مرة أخرى أنهم جزء لا يتجزأ من إخوانهم في الضفة والقطاع وأثبتت أيضا أن الدولة العبرية تتحين الفرصة المناسبة للانقضاض عليهم ومحاولة إجبارهم على الهجرة ولكنهم يؤكدون أنهم باقون في أرض أجدادهم وآبائهم مهما كان الثمن يوم الأرض يحلوا ويمضي ويبقى تمسك الفلسطينيين بأرضهم عنوانا لهويتهم'
MSA,'الفلسطينيون داخل إسرائيل يشكلون نحو عشرين بالمائة من مجموع السكان لكن مناطق النفوذ التابعة لهم لا تتجاوز اثنين ونصف في المائة من مساحة إسرائيل'
MSA,'الحادث الذي يتوزع على محافظات مختلفة ويستمر أسبوعين وجهة هذه المرة بيروقراطية هددت بتعثر في اللحظات الأخيرة والمتهمون كما قال منظمو الحدث هو عقلية ما قبل ثورة يناير'
MSA,'الحاسوب أقوى من أي لاعب شطرنج في كوكبنا لكنني أتطلع للفوز وإثبات أن الأمر ليس كذلك'
MSA,'الهدف هنا أه أن أنك رمز سني والاستاذة نائب رئيس الجمهورية أو طارق الهاشمي بالإسم'
MSA,'الحقيقة أن المحكمة الدستورية العليا أصدرت حكمها وانتهى الأمر بالنسبة لها الآن نحن في طي إعمال تداعيات هذا الحكم إعمال تداعيات هذا الحكم بدأ بقرار من المجلس الأعلى بحل البرلمان وثم جاء رئيس الجمهورية الآن الدكتور محمد مرسي بيصعب هذا القرار فعدنا إلى المربع رقم واحد ما الذي يتولى تنفيذ حكم المحكمة الدستورية العليا لأن الحكومة يحتاج إلى آلية بالتنفيذ كما ذكرنا من قبل مرارا وتكرارا هذه الآلية ليس لها وجود في الإعلان الدستوري ومن ثم فليس أمامنا إلا الانتظار لحين إعداد الدستور والنص على آليات تنفيذ أحكام المحكمة الدستورية العليا'
MSA,'الجدل القائم بين حلف شمال الأطلسي والحكومة المقدونية حول عدد ونوعية الأسلحة التي يتعين على الحلف جمعها من الثوار الألبان لا يزالون يلقي بظلاله على عملية الحصاد الأساسي التي أطلقت قبل يومين وقال تسوية هذا الموضوع وسد ملفات الحوار السياسي جاءت زيارة الأمين العام لحلف شمال الأطلسي جورج روبرتسون إلى مقدونيا التي حف خلالها الحكومة المقدونية على تطبيق اتفاق السلام الموقع بين سكوبيا والثوار الألبان في الثالث عشر من الشهر الجاري روبرتسون توجه إلى بلدة كربولاك وسط البلاد بعد وصوله للإطلاع على سير مهمة جمع الأسلحة التي ينفذها الأطلسي في إطار عملية الحصاد الأساسي وأثنى روبرتسون على التقدم الحاصل في المهمة مشيرا إلى وجود أدلة واضحة على أن الثوار مواكبون على تسليم سلاحهم وحل منظماتهم'
