@relation textClassifier

@ATTRIBUTE class {EGYpos, GLFpos, LAVpos, MSApos, NORpos}
@ATTRIBUTE uniqueTags  NUMERIC
@ATTRIBUTE /CC NUMERIC
@ATTRIBUTE /CD NUMERIC
@ATTRIBUTE /DT NUMERIC
@ATTRIBUTE /EX NUMERIC
@ATTRIBUTE /FW NUMERIC
@ATTRIBUTE /IN NUMERIC
@ATTRIBUTE /JJ NUMERIC
@ATTRIBUTE /JJR NUMERIC
@ATTRIBUTE /JJS NUMERIC
@ATTRIBUTE /LS NUMERIC
@ATTRIBUTE /MD NUMERIC
@ATTRIBUTE /NN NUMERIC
@ATTRIBUTE /NNP NUMERIC
@ATTRIBUTE /NNPS NUMERIC
@ATTRIBUTE /NNS NUMERIC
@ATTRIBUTE /PDT NUMERIC
@ATTRIBUTE /POS NUMERIC
@ATTRIBUTE /PRP NUMERIC
@ATTRIBUTE /RB NUMERIC
@ATTRIBUTE /RBR NUMERIC
@ATTRIBUTE /RBS NUMERIC
@ATTRIBUTE /RP NUMERIC
@ATTRIBUTE /SYM NUMERIC
@ATTRIBUTE /TO NUMERIC
@ATTRIBUTE /UH NUMERIC
@ATTRIBUTE /VB NUMERIC
@ATTRIBUTE /VBD NUMERIC
@ATTRIBUTE /VBG NUMERIC
@ATTRIBUTE /VBN NUMERIC
@ATTRIBUTE /VBP NUMERIC
@ATTRIBUTE /VBZ NUMERIC
@ATTRIBUTE /WDT NUMERIC
@ATTRIBUTE /WP NUMERIC
@ATTRIBUTE /WRB NUMERIC
@ATTRIBUTE /DTNNS NUMERIC
@ATTRIBUTE /DTNNP NUMERIC
@ATTRIBUTE /DTNN NUMERIC
@ATTRIBUTE /DTJJ NUMERIC
@ATTRIBUTE /DTJJR NUMERIC
@ATTRIBUTE /NOUN NUMERIC
@ATTRIBUTE /ADJ NUMERIC
@ATTRIBUTE /VN NUMERIC
@ATTRIBUTE /PUNC NUMERIC
@ATTRIBUTE readability NUMERIC
@ATTRIBUTE pureMSA NUMERIC
@ATTRIBUTE pureEGY NUMERIC
@ATTRIBUTE pureGLF NUMERIC
@ATTRIBUTE pureLAV NUMERIC
@ATTRIBUTE pureNOR NUMERIC
@ATTRIBUTE MSAEGY NUMERIC
@ATTRIBUTE MSAGLF NUMERIC
@ATTRIBUTE MSALAV NUMERIC
@ATTRIBUTE MSANOR NUMERIC

@data
NORpos,12,0,0,3,0,0,0,5,0,0,0,0,24,10,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0,0,7,0,0,1,0,0,0,5,1,0,1,0,0,0,22.4639787152381,1,4,6,6,24,36,35,35,38
NORpos,15,0,0,1,0,0,3,5,0,0,0,0,34,1,0,1,0,0,1,0,0,0,1,0,0,0,0,3,0,0,3,0,0,1,1,1,0,11,2,0,0,0,0,0,30.978513146338045,3,10,6,7,23,42,38,45,45
NORpos,15,0,0,1,0,0,3,5,0,0,0,0,34,1,0,1,0,0,1,0,0,0,1,0,0,0,0,3,0,0,3,0,0,1,1,1,0,11,2,0,0,0,0,0,30.978513146338045,3,10,6,7,23,42,38,45,45
NORpos,10,0,2,1,0,0,0,3,0,0,0,0,9,5,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,65.28179215285715,0,4,5,4,14,15,13,12,15
NORpos,9,3,2,0,0,0,1,0,0,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,61.79566333478262,0,1,2,3,12,7,8,9,9
NORpos,9,3,2,0,0,0,1,0,0,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,61.79566333478262,0,1,2,3,12,7,8,9,9
NORpos,9,3,2,0,0,0,1,0,0,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,61.79566333478262,0,1,2,3,12,7,8,9,9
NORpos,16,0,0,1,0,0,5,8,0,0,0,0,35,16,0,3,0,0,3,0,0,0,0,0,0,0,1,6,0,0,5,0,0,2,1,0,1,4,1,1,0,0,0,0,-7.762287012647036,1,11,13,15,46,45,43,45,47
NORpos,16,0,0,1,0,0,5,8,0,0,0,0,35,16,0,3,0,0,3,0,0,0,0,0,0,0,1,6,0,0,5,0,0,2,1,0,1,4,1,1,0,0,0,0,-7.762287012647036,1,11,13,15,46,45,43,45,47
NORpos,9,0,0,0,0,0,6,1,0,0,0,0,18,6,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,58.02444122325002,1,7,8,7,18,22,20,21,23
NORpos,9,0,0,0,0,0,6,1,0,0,0,0,18,6,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,58.02444122325002,1,7,8,7,18,22,20,21,23
NORpos,9,0,1,0,0,0,2,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,80.71282363125,0,4,6,4,11,11,9,10,11
NORpos,9,0,1,0,0,0,2,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,80.71282363125,0,4,6,4,11,11,9,10,11
NORpos,8,0,0,0,0,0,0,1,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,2,2,0,0,0,0,0,69.62966636749998,0,5,3,6,12,11,10,10,11
NORpos,8,0,0,0,0,0,0,1,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,2,2,0,0,0,0,0,69.62966636749998,0,5,3,6,12,11,10,10,11
NORpos,7,0,0,0,0,0,1,1,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,1,0,0,0,79.66889718304348,0,1,0,0,6,11,13,12,15
NORpos,7,0,0,0,0,0,1,1,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,1,0,0,0,79.66889718304348,0,1,0,0,6,11,13,12,15
NORpos,7,0,0,0,0,0,1,1,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,1,0,0,0,79.66889718304348,0,1,0,0,6,11,13,12,15
NORpos,11,0,0,2,0,0,2,2,1,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,5,3,0,0,0,0,0,58.1131615009091,0,6,2,4,15,15,16,16,18
NORpos,11,0,0,2,0,0,2,2,1,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,5,3,0,0,0,0,0,58.1131615009091,0,6,2,4,15,15,16,16,18
NORpos,11,0,0,2,0,0,2,2,1,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,5,3,0,0,0,0,0,58.1131615009091,0,6,2,4,15,15,16,16,18
NORpos,11,0,0,2,0,0,2,2,1,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,5,3,0,0,0,0,0,58.1131615009091,0,6,2,4,15,15,16,16,18
NORpos,11,0,0,2,0,0,2,2,1,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,5,3,0,0,0,0,0,58.1131615009091,0,6,2,4,15,15,16,16,18
NORpos,16,0,1,2,0,0,9,10,0,0,0,0,47,21,0,2,0,0,1,0,0,0,1,0,0,0,0,7,0,1,6,0,0,0,2,0,1,15,3,0,0,0,0,0,-25.099066306562477,5,20,22,24,56,67,65,70,71
NORpos,16,0,1,2,0,0,9,10,0,0,0,0,47,21,0,2,0,0,1,0,0,0,1,0,0,0,0,7,0,1,6,0,0,0,2,0,1,15,3,0,0,0,0,0,-25.099066306562477,5,20,22,24,56,67,65,70,71
NORpos,11,0,0,0,0,0,1,6,0,0,0,0,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,0,0,1,4,2,0,0,0,0,0,34.674251803863655,0,7,6,3,15,20,21,21,23
NORpos,11,0,1,0,0,0,1,4,0,0,0,0,15,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,48.21870444176473,1,8,7,4,15,14,13,15,17
NORpos,16,1,1,1,0,0,2,8,0,0,0,0,30,5,0,2,0,0,1,0,0,0,0,0,0,0,0,4,0,0,6,0,0,2,0,1,1,10,3,0,0,0,0,0,2.5739401600000065,4,7,5,4,23,47,50,47,52
NORpos,10,0,0,0,0,0,2,2,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,5,1,0,1,0,0,0,59.5013085104878,0,2,4,4,17,17,17,19,21
NORpos,10,0,0,0,0,0,2,2,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,5,1,0,1,0,0,0,59.5013085104878,0,2,4,4,17,17,17,19,21
NORpos,10,0,0,0,0,0,2,2,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,5,1,0,1,0,0,0,59.5013085104878,0,2,4,4,17,17,17,19,21
NORpos,10,0,0,0,0,0,2,2,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,5,1,0,1,0,0,0,59.5013085104878,0,2,4,4,17,17,17,19,21
NORpos,10,0,0,0,0,0,2,2,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,5,1,0,1,0,0,0,59.5013085104878,0,2,4,4,17,17,17,19,21
NORpos,10,0,0,0,0,0,2,2,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,5,1,0,1,0,0,0,59.5013085104878,0,2,4,4,17,17,17,19,21
NORpos,10,0,0,0,0,0,2,2,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,5,1,0,1,0,0,0,59.5013085104878,0,2,4,4,17,17,17,19,21
NORpos,10,0,0,0,0,0,2,2,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,5,1,0,1,0,0,0,59.5013085104878,0,2,4,4,17,17,17,19,21
NORpos,10,0,0,0,0,0,2,2,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,5,1,0,1,0,0,0,59.5013085104878,0,2,4,4,17,17,17,19,21
NORpos,10,0,0,0,0,0,2,2,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,5,1,0,1,0,0,0,59.5013085104878,0,2,4,4,17,17,17,19,21
NORpos,7,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,6,3,0,0,0,0,0,56.285727719310344,0,4,4,5,11,15,17,14,17
NORpos,7,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,6,3,0,0,0,0,0,56.285727719310344,0,4,4,5,11,15,17,14,17
NORpos,12,0,1,0,0,0,4,1,0,0,0,0,14,20,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,1,8,1,0,0,0,0,0,42.47533933839286,0,5,6,5,23,31,27,28,34
NORpos,12,0,1,0,0,0,4,1,0,0,0,0,14,20,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,1,8,1,0,0,0,0,0,42.47533933839286,0,5,6,5,23,31,27,28,34
NORpos,10,0,0,0,0,0,3,3,0,0,0,0,13,13,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,60.50441997227273,0,5,4,5,16,25,23,26,27
NORpos,10,0,0,0,0,0,3,3,0,0,0,0,13,13,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,60.50441997227273,0,5,4,5,16,25,23,26,27
NORpos,16,0,1,1,0,0,7,8,0,0,0,0,59,17,0,2,0,0,2,0,0,0,0,0,0,0,0,11,0,0,4,0,0,3,0,2,2,24,12,0,0,0,1,0,-88.21712034692307,7,23,13,16,65,87,85,80,91
NORpos,16,0,1,1,0,0,7,8,0,0,0,0,59,17,0,2,0,0,2,0,0,0,0,0,0,0,0,11,0,0,4,0,0,3,0,2,2,24,12,0,0,0,1,0,-88.21712034692307,7,23,13,16,65,87,85,80,91
NORpos,15,0,4,1,0,0,1,1,0,0,0,0,20,4,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,2,0,0,2,0,0,2,4,1,0,2,1,0,0,50.270263880000016,0,4,4,3,14,34,33,34,37
NORpos,11,0,0,1,0,0,1,3,0,0,0,0,12,13,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,2,0,0,0,0,0,0,42.806673060666654,1,3,3,7,25,20,20,19,20
NORpos,11,0,1,1,0,0,2,2,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,3,0,0,1,4,0,0,0,0,0,0,60.14000649000002,0,6,8,7,18,19,20,19,20
NORpos,11,0,1,1,0,0,2,2,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,3,0,0,1,4,0,0,0,0,0,0,60.14000649000002,0,6,8,7,18,19,20,19,20
NORpos,12,0,2,0,0,0,0,3,0,0,0,0,20,24,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,1,1,5,3,0,0,0,1,0,20.465281597205887,0,8,8,5,40,21,22,22,27
NORpos,12,0,2,0,0,0,0,3,0,0,0,0,20,24,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,1,1,5,3,0,0,0,1,0,20.465281597205887,0,8,8,5,40,21,22,22,27
NORpos,8,0,0,0,0,0,4,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,2,0,1,0,0,0,86.2047544557143,0,1,2,0,10,11,10,11,11
NORpos,13,0,1,2,0,0,2,4,0,0,0,0,16,6,0,3,0,0,3,1,0,0,0,0,0,0,0,3,0,0,6,0,0,2,0,0,0,4,0,0,0,0,0,0,54.18111155277779,0,3,9,6,22,28,28,26,30
NORpos,13,0,1,2,0,0,2,4,0,0,0,0,16,6,0,3,0,0,3,1,0,0,0,0,0,0,0,3,0,0,6,0,0,2,0,0,0,4,0,0,0,0,0,0,54.18111155277779,0,3,9,6,22,28,28,26,30
NORpos,13,0,1,2,0,0,2,4,0,0,0,0,16,6,0,3,0,0,3,1,0,0,0,0,0,0,0,3,0,0,6,0,0,2,0,0,0,4,0,0,0,0,0,0,54.18111155277779,0,3,9,6,22,28,28,26,30
NORpos,13,1,0,0,0,0,3,3,0,0,0,0,9,5,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,1,2,0,2,0,0,0,68.37195169545454,0,2,2,1,15,17,17,18,18
NORpos,13,1,0,0,0,0,3,3,0,0,0,0,9,5,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,1,2,0,2,0,0,0,68.37195169545454,0,2,2,1,15,17,17,18,18
NORpos,13,1,0,0,0,0,3,3,0,0,0,0,9,5,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,1,2,0,2,0,0,0,68.37195169545454,0,2,2,1,15,17,17,18,18
NORpos,13,1,0,0,0,0,3,3,0,0,0,0,9,5,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,1,2,0,2,0,0,0,68.37195169545454,0,2,2,1,15,17,17,18,18
NORpos,6,0,0,0,0,0,3,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,69.67430785999998,1,1,1,1,11,7,6,6,7
NORpos,9,0,0,0,0,0,2,1,0,0,0,0,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,1,0,0,0,65.2479224959091,0,2,3,2,11,10,10,10,11
NORpos,7,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,68.93230157714287,0,1,2,5,7,14,12,13,14
NORpos,7,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,68.93230157714287,0,1,2,5,7,14,12,13,14
NORpos,7,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,68.93230157714287,0,1,2,5,7,14,12,13,14
NORpos,8,0,0,0,0,0,2,3,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,79.0997544557143,1,4,6,5,12,15,15,15,15
NORpos,9,1,0,1,0,0,0,0,0,0,0,0,14,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,3,0,0,0,0,1,0,55.18207858818184,0,4,7,8,16,15,16,14,17
NORpos,12,1,0,1,0,0,3,2,0,0,0,0,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,7,0,0,1,0,0,0,6,4,0,0,0,0,0,35.50780977050003,1,8,7,9,15,36,35,37,41
NORpos,12,1,0,1,0,0,3,2,0,0,0,0,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,7,0,0,1,0,0,0,6,4,0,0,0,0,0,35.50780977050003,1,8,7,9,15,36,35,37,41
NORpos,12,1,0,1,0,0,3,2,0,0,0,0,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,7,0,0,1,0,0,0,6,4,0,0,0,0,0,35.50780977050003,1,8,7,9,15,36,35,37,41
NORpos,12,1,0,1,0,0,3,2,0,0,0,0,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,7,0,0,1,0,0,0,6,4,0,0,0,0,0,35.50780977050003,1,8,7,9,15,36,35,37,41
NORpos,12,1,0,1,0,0,3,2,0,0,0,0,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,7,0,0,1,0,0,0,6,4,0,0,0,0,0,35.50780977050003,1,8,7,9,15,36,35,37,41
NORpos,10,0,0,1,0,0,3,1,0,0,0,0,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,55.78194306964288,1,2,2,2,7,19,20,19,20
NORpos,12,0,0,1,0,0,3,4,0,0,0,0,28,9,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,0,1,1,0,0,7,0,0,1,0,0,0,27.99544773000001,1,11,10,10,24,44,46,47,47
NORpos,12,0,0,1,0,0,3,4,0,0,0,0,28,9,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,0,1,1,0,0,7,0,0,1,0,0,0,27.99544773000001,1,11,10,10,24,44,46,47,47
NORpos,12,0,0,1,0,0,3,4,0,0,0,0,28,9,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,0,1,1,0,0,7,0,0,1,0,0,0,27.99544773000001,1,11,10,10,24,44,46,47,47
NORpos,8,0,0,0,0,0,1,2,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,76.68258462624999,0,1,2,3,7,13,11,14,14
NORpos,8,0,0,0,0,0,1,2,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,76.68258462624999,0,1,2,3,7,13,11,14,14
NORpos,8,0,0,0,0,0,1,2,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,76.68258462624999,0,1,2,3,7,13,11,14,14
NORpos,8,0,0,0,0,0,1,2,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,76.68258462624999,0,1,2,3,7,13,11,14,14
NORpos,8,0,0,0,0,0,1,2,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,76.68258462624999,0,1,2,3,7,13,11,14,14
NORpos,8,0,0,0,0,0,1,2,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,76.68258462624999,0,1,2,3,7,13,11,14,14
NORpos,13,0,0,0,0,0,6,3,0,0,0,0,10,17,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,2,1,1,1,4,3,0,0,0,0,0,47.19550288500004,1,2,3,7,26,29,31,27,32
NORpos,16,0,1,0,0,0,6,5,0,0,0,0,45,20,0,2,0,0,2,0,0,0,0,0,0,0,0,3,0,1,11,0,0,1,1,1,0,16,1,0,0,2,0,0,-33.598365768661395,1,19,13,11,54,62,60,60,64
NORpos,10,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1,1,0,0,2,0,0,0,6,1,0,1,0,0,0,74.53379441558825,0,4,2,3,10,23,22,21,23
NORpos,10,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1,1,0,0,2,0,0,0,6,1,0,1,0,0,0,74.53379441558825,0,4,2,3,10,23,22,21,23
NORpos,10,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1,1,0,0,2,0,0,0,6,1,0,1,0,0,0,74.53379441558825,0,4,2,3,10,23,22,21,23
NORpos,10,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1,1,0,0,2,0,0,0,6,1,0,1,0,0,0,74.53379441558825,0,4,2,3,10,23,22,21,23
NORpos,10,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1,1,0,0,2,0,0,0,6,1,0,1,0,0,0,74.53379441558825,0,4,2,3,10,23,22,21,23
NORpos,11,0,0,0,0,0,2,3,0,0,0,0,9,5,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,3,3,0,1,0,0,0,55.33089092117649,0,4,4,1,14,19,20,19,20
NORpos,11,0,0,0,0,0,2,3,0,0,0,0,9,5,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,3,3,0,1,0,0,0,55.33089092117649,0,4,4,1,14,19,20,19,20
NORpos,11,0,0,0,0,0,2,3,0,0,0,0,9,5,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,3,3,0,1,0,0,0,55.33089092117649,0,4,4,1,14,19,20,19,20
NORpos,11,0,0,0,0,0,2,3,0,0,0,0,9,5,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,3,3,0,1,0,0,0,55.33089092117649,0,4,4,1,14,19,20,19,20
NORpos,11,0,0,0,0,0,2,3,0,0,0,0,9,5,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,3,3,0,1,0,0,0,55.33089092117649,0,4,4,1,14,19,20,19,20
NORpos,11,0,0,0,0,0,2,3,0,0,0,0,9,5,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,3,3,0,1,0,0,0,55.33089092117649,0,4,4,1,14,19,20,19,20
NORpos,12,0,0,0,0,0,1,1,0,0,0,0,18,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,1,1,0,1,4,1,0,0,0,0,0,57.73193528878048,0,10,7,8,18,21,20,21,21
NORpos,12,0,0,0,0,0,1,1,0,0,0,0,18,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,1,1,0,1,4,1,0,0,0,0,0,57.73193528878048,0,10,7,8,18,21,20,21,21
NORpos,12,0,0,0,0,0,1,1,0,0,0,0,18,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,1,1,0,1,4,1,0,0,0,0,0,57.73193528878048,0,10,7,8,18,21,20,21,21
NORpos,13,0,0,0,0,0,3,4,0,0,0,0,14,5,0,2,0,0,1,0,0,0,0,0,0,0,0,4,0,0,4,0,0,1,0,1,0,6,1,0,1,0,0,0,44.526796163191506,0,1,3,4,12,34,31,33,35
NORpos,13,0,0,0,0,0,3,4,0,0,0,0,14,5,0,2,0,0,1,0,0,0,0,0,0,0,0,4,0,0,4,0,0,1,0,1,0,6,1,0,1,0,0,0,44.526796163191506,0,1,3,4,12,34,31,33,35
NORpos,11,0,0,0,0,0,3,3,0,0,0,0,16,2,0,1,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,6,3,0,0,0,0,0,34.44754304400003,0,2,7,7,17,19,18,21,21
NORpos,18,1,0,5,0,0,3,6,0,0,0,0,55,13,0,1,0,0,2,0,0,0,2,0,0,0,0,8,0,0,10,0,0,3,1,2,0,13,5,0,2,2,0,0,-30.426377071818152,0,13,11,14,56,72,71,69,76
NORpos,18,1,0,5,0,0,3,6,0,0,0,0,55,13,0,1,0,0,2,0,0,0,2,0,0,0,0,8,0,0,10,0,0,3,1,2,0,13,5,0,2,2,0,0,-30.426377071818152,0,13,11,14,56,72,71,69,76
NORpos,12,0,0,1,0,0,5,5,0,0,0,0,31,12,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,10,0,0,0,0,2,1,6,3,0,0,0,0,0,11.531539778117661,0,10,8,14,35,40,39,41,45
NORpos,11,0,0,1,0,0,3,2,0,0,0,0,15,8,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,3,1,0,0,0,0,0,54.7468471376087,0,8,4,3,19,24,21,21,24
NORpos,11,0,0,1,0,0,3,2,0,0,0,0,15,8,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,3,1,0,0,0,0,0,54.7468471376087,0,8,4,3,19,24,21,21,24
NORpos,14,1,0,0,0,0,7,2,0,0,0,0,34,15,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,9,0,0,1,0,1,1,7,2,0,0,1,0,0,5.057012772857135,1,9,10,10,26,57,58,54,62
