@relation 'textClassifier-weka.filters.unsupervised.attribute.Remove-R2-25,35-50'

@attribute class {EGY,GLF,LAV,MSA,NOR}
@attribute pureMSA numeric
@attribute pureEGY numeric
@attribute pureGLF numeric
@attribute pureLAV numeric
@attribute pureNOR numeric
@attribute MSAEGY numeric
@attribute MSAGLF numeric
@attribute MSALAV numeric
@attribute MSANOR numeric

@data
NOR,0,0,1,1,13,6,7,6,7
NOR,1,0,2,0,10,6,5,5,7
NOR,0,0,0,0,10,5,5,5,6
NOR,1,2,1,1,3,10,9,9,12
NOR,0,1,2,0,4,11,9,10,10
NOR,0,0,0,0,8,5,5,5,5
NOR,0,1,0,0,3,6,6,6,6
NOR,0,3,2,0,2,9,9,9,8
NOR,1,2,2,0,2,10,10,11,8
NOR,1,0,0,1,8,8,9,8,11
NOR,1,2,1,0,2,11,9,9,10
NOR,1,1,2,1,3,8,8,9,9
NOR,0,2,0,0,2,8,9,8,8
NOR,1,0,1,1,6,10,8,9,8
NOR,0,3,0,0,1,8,8,7,10
NOR,0,2,0,1,6,9,9,10,9
NOR,1,1,1,2,4,4,5,3,4
NOR,2,0,1,2,2,8,7,9,8
NOR,1,2,1,0,4,9,6,7,6
NOR,1,0,0,3,1,7,7,7,8
NOR,2,0,0,0,9,7,5,6,8
NOR,1,0,0,0,9,9,9,9,11
NOR,0,1,0,1,7,9,6,7,8
NOR,2,0,0,0,1,12,12,11,11
NOR,1,0,0,0,1,12,10,11,12
NOR,0,0,0,1,1,9,9,10,9
NOR,1,0,2,2,8,11,9,10,12
NOR,0,0,0,0,7,10,7,8,11
NOR,1,3,1,1,12,1,1,1,2
NOR,2,0,0,1,7,10,8,11,8
NOR,1,0,1,0,1,9,8,8,10
NOR,0,0,0,1,10,6,6,6,6
NOR,0,0,0,1,5,7,7,7,9
NOR,1,1,0,3,3,3,3,3,3
NOR,1,2,0,2,3,8,8,9,8
NOR,1,1,1,0,5,7,9,8,7
NOR,0,1,0,0,5,14,11,13,13
NOR,0,2,0,0,8,8,6,6,8
NOR,0,0,0,1,3,11,11,11,11
NOR,1,0,1,0,1,11,11,10,10
NOR,0,1,0,0,2,8,9,8,9
NOR,0,0,1,0,4,7,7,7,8
NOR,0,2,0,0,7,6,4,6,9
NOR,0,0,0,0,6,6,6,7,10
NOR,1,0,1,0,6,7,7,7,8
NOR,1,1,1,0,5,7,8,9,7
NOR,0,0,0,0,3,8,6,6,8
NOR,0,1,1,0,5,15,13,13,15
NOR,0,0,0,2,5,10,10,10,9
NOR,0,1,0,0,3,13,12,10,13
NOR,0,1,1,2,1,9,9,10,10
NOR,0,0,0,0,4,10,9,9,9
NOR,0,0,0,0,12,5,5,5,6
NOR,2,0,0,1,1,4,3,3,4
NOR,0,2,0,0,5,6,5,6,6
NOR,0,2,0,0,2,9,8,8,8
NOR,0,0,0,0,6,14,13,14,12
NOR,0,0,0,1,6,8,8,9,8
NOR,2,0,0,1,4,9,6,8,11
NOR,1,0,0,0,3,7,7,9,7
NOR,0,0,1,0,3,10,9,8,8
NOR,0,0,0,0,5,8,7,7,6
NOR,1,0,0,0,3,8,8,9,10
NOR,0,0,0,1,11,5,4,5,7
NOR,0,0,0,1,10,6,6,6,6
NOR,1,0,0,2,4,8,7,7,8
NOR,3,1,1,0,4,7,6,7,8
NOR,0,0,0,0,2,11,11,11,11
NOR,3,0,0,0,12,8,7,6,9
NOR,1,0,0,0,0,15,12,15,12
NOR,1,1,2,0,1,16,16,13,14
NOR,1,0,0,0,4,9,7,8,10
NOR,1,0,1,0,3,12,11,11,12
NOR,2,0,1,0,2,9,9,8,8
NOR,2,1,1,0,9,8,6,7,9
NOR,1,0,0,0,7,9,8,7,12
NOR,1,0,0,0,10,7,6,5,10
NOR,1,1,0,0,9,10,7,7,12
NOR,0,0,1,0,4,6,6,7,7
NOR,3,2,0,1,3,11,8,10,14
NOR,1,0,2,0,11,5,7,5,5
NOR,1,0,1,0,3,12,11,11,13
NOR,0,1,0,0,7,12,12,12,13
NOR,3,2,2,0,9,3,4,4,6
NOR,0,0,0,0,5,10,8,8,8
NOR,0,0,2,0,3,9,8,8,7
NOR,0,1,1,0,11,5,5,5,5
NOR,1,0,0,1,1,11,9,8,9
NOR,1,0,0,0,10,8,6,6,9
NOR,1,1,3,0,2,8,8,7,8
NOR,1,0,0,0,7,13,12,12,13
NOR,1,0,0,1,3,10,10,8,10
NOR,0,0,0,0,1,14,14,14,14
NOR,0,0,0,0,2,9,10,9,7
NOR,3,0,0,0,7,8,8,8,11
NOR,0,0,0,0,2,8,8,6,9
NOR,0,1,0,0,8,5,7,8,11
NOR,1,0,0,0,2,8,6,7,8
NOR,1,0,1,0,6,13,11,12,14
NOR,0,0,1,0,4,13,12,13,13
NOR,0,0,0,0,2,14,12,14,14
NOR,1,1,1,0,3,9,8,8,8
NOR,2,1,0,0,3,8,8,7,6
NOR,2,1,1,0,4,12,11,12,11
NOR,2,1,1,0,4,9,9,8,7
NOR,0,0,0,2,1,10,8,9,9
NOR,1,0,1,0,9,9,10,10,11
NOR,1,0,0,0,12,9,9,10,11
NOR,5,1,0,0,5,9,8,6,9
NOR,3,1,0,0,3,10,9,7,10
NOR,0,0,1,0,6,11,11,11,11
NOR,3,1,1,0,2,10,11,11,11
NOR,1,0,0,0,2,14,14,14,14
NOR,0,0,1,1,6,11,11,11,10
NOR,2,1,1,0,4,13,12,13,11
NOR,0,0,1,3,2,3,3,3,3
NOR,3,2,0,2,2,9,7,8,8
NOR,0,2,0,0,2,5,5,5,5
NOR,0,1,0,0,2,5,6,5,5
NOR,4,0,1,0,2,6,5,5,10
NOR,0,1,1,0,2,7,9,8,7
NOR,1,1,0,1,8,8,7,8,7
NOR,0,1,0,0,5,5,3,4,8
NOR,0,2,0,0,9,3,1,2,8
NOR,0,0,0,0,10,8,7,8,9
NOR,3,0,1,0,8,8,8,11,12
NOR,1,0,0,2,5,12,11,12,11
NOR,0,0,0,0,7,7,5,6,7
NOR,0,0,0,0,6,10,8,7,10
NOR,1,0,0,0,9,8,6,7,8
NOR,3,2,2,0,9,3,4,4,6
NOR,0,0,0,0,5,10,8,8,8
NOR,0,0,2,0,3,9,8,8,7
NOR,0,1,1,0,11,5,5,5,5
NOR,0,0,0,2,5,9,6,8,7
NOR,0,0,0,0,6,6,6,4,7
NOR,1,1,0,0,2,11,13,14,15
NOR,0,0,0,0,6,8,8,6,9
NOR,0,0,1,0,8,9,9,7,10
NOR,0,2,0,0,10,9,8,7,8
NOR,0,0,0,0,7,4,4,4,4
NOR,0,0,0,0,14,6,6,6,6
NOR,2,0,0,0,7,10,9,9,12
NOR,0,2,1,0,2,10,8,8,8
NOR,0,2,0,0,4,9,8,8,10
NOR,2,1,1,0,7,12,10,11,11
NOR,2,1,1,0,7,12,10,11,11
NOR,2,1,2,0,1,15,11,12,12
NOR,0,0,0,0,2,5,5,5,5
NOR,1,0,0,3,10,6,6,8,6
NOR,1,0,0,3,11,6,6,8,6
NOR,0,1,0,0,13,6,6,5,7
NOR,0,1,0,0,12,5,5,4,6
NOR,1,0,0,3,10,6,6,8,6
NOR,1,0,0,3,11,6,6,8,6
NOR,0,1,0,0,13,6,6,5,7
NOR,1,1,0,0,14,5,5,4,6
NOR,1,1,1,0,2,9,8,8,8
NOR,1,0,0,0,4,11,10,8,7
NOR,0,0,0,2,1,11,10,11,10
NOR,0,0,0,0,4,6,6,4,7
NOR,3,0,0,0,4,10,11,11,12
NOR,0,0,0,2,1,4,3,5,2
NOR,0,0,0,2,8,11,8,10,10
NOR,0,0,0,0,1,8,8,8,7
NOR,0,0,1,1,6,7,5,5,6
NOR,1,1,0,0,7,8,7,7,8
NOR,2,2,0,0,5,7,6,6,6
NOR,1,1,0,0,3,5,4,4,4
NOR,1,0,0,0,2,13,13,12,12
NOR,0,2,0,0,8,10,8,9,9
NOR,1,0,1,0,5,10,9,9,8
NOR,1,0,0,0,3,13,13,11,10
NOR,1,0,1,0,6,9,8,8,10
NOR,1,0,0,0,3,14,13,13,11
NOR,0,2,0,0,8,10,8,9,9
NOR,1,0,1,0,5,10,9,9,8
NOR,1,0,0,0,3,13,13,11,10
NOR,1,0,1,0,6,9,8,8,10
NOR,1,0,0,0,3,14,13,13,11
NOR,0,0,0,0,1,17,13,17,13
NOR,0,0,3,1,2,8,9,9,10
NOR,0,0,0,2,3,5,4,6,2
NOR,0,0,0,0,14,7,7,8,8
NOR,0,0,1,1,7,7,6,7,7
NOR,0,1,0,0,2,13,11,12,11
NOR,0,1,0,0,12,7,5,6,6
NOR,1,0,0,0,9,5,5,4,6
NOR,1,0,0,0,9,6,5,5,7
NOR,1,0,0,0,9,7,6,6,7
NOR,2,0,0,0,9,7,6,6,7
NOR,1,0,0,0,2,6,7,7,6
NOR,0,0,3,1,5,11,11,11,12
NOR,1,0,1,0,12,6,6,5,7
NOR,1,0,1,0,12,7,6,6,8
NOR,1,0,1,0,11,8,7,7,8
NOR,2,0,1,0,11,7,6,6,7
NOR,1,0,0,0,4,8,8,7,9
NOR,2,0,0,1,3,14,13,14,13
NOR,2,0,0,1,3,14,13,14,13
NOR,2,0,0,0,8,3,1,3,2
NOR,2,0,0,0,9,4,3,4,3
NOR,2,0,0,0,10,2,2,3,2
NOR,0,0,0,0,8,10,8,9,11
NOR,3,0,0,0,7,3,3,4,3
NOR,2,0,0,0,5,7,7,5,6
NOR,0,0,0,0,11,10,8,7,11
NOR,2,1,1,1,5,9,9,8,8
NOR,1,0,0,0,4,8,8,7,9
NOR,0,0,1,0,3,7,7,5,6
NOR,0,0,0,1,3,2,1,3,1
NOR,2,0,0,1,1,6,7,6,6
NOR,1,1,0,0,4,14,11,11,13
NOR,2,0,1,0,10,3,3,4,6
NOR,1,0,0,0,1,9,8,8,7
NOR,2,0,0,1,1,6,7,6,6
NOR,1,0,0,0,3,12,11,11,10
NOR,1,1,0,0,4,14,11,11,13
NOR,1,1,0,1,4,9,9,9,9
NOR,1,1,0,1,4,9,9,9,9
NOR,4,2,2,0,6,5,5,5,5
NOR,1,0,1,0,10,8,8,9,9
NOR,0,1,2,0,10,10,10,11,11
NOR,3,1,1,1,15,6,8,7,9
NOR,3,3,0,2,5,9,9,8,6
NOR,0,0,3,1,4,15,15,15,16
NOR,0,0,1,0,16,7,8,6,8
NOR,0,1,1,2,5,4,4,4,3
NOR,0,0,2,0,6,8,8,7,7
NOR,2,0,1,0,4,6,6,6,6
NOR,0,2,1,0,6,5,5,5,5
NOR,3,1,1,0,6,7,8,7,7
NOR,0,0,0,2,5,8,6,8,7
NOR,1,0,1,0,6,8,7,9,7
NOR,1,0,0,3,10,8,8,5,10
NOR,1,0,2,1,4,6,6,6,5
NOR,2,0,0,0,2,8,8,8,9
NOR,0,0,1,0,10,5,5,5,5
NOR,1,0,1,1,8,12,12,14,14
NOR,2,0,1,0,4,7,5,5,7
NOR,1,0,0,1,8,7,5,5,10
NOR,1,0,0,0,13,5,5,6,10
NOR,2,1,1,0,1,10,7,10,8
NOR,0,2,1,1,3,11,9,11,11
NOR,3,2,4,1,4,6,6,8,9
NOR,1,0,1,0,6,11,9,10,9
NOR,2,1,1,0,7,6,6,6,6
NOR,1,0,2,1,2,14,12,14,14
NOR,0,0,1,1,9,3,3,3,4
NOR,0,1,1,1,6,6,7,6,6
NOR,0,0,1,1,16,6,6,5,6
NOR,1,2,1,1,10,5,4,5,4
NOR,0,0,1,0,7,6,5,7,8
NOR,0,0,1,0,12,7,6,5,7
NOR,1,1,1,0,6,8,10,7,7
NOR,3,0,1,0,4,8,8,9,7
NOR,0,0,0,1,9,4,6,5,7
NOR,1,0,0,1,13,4,3,3,4
NOR,1,0,0,0,11,10,10,9,11
NOR,0,2,1,0,11,7,6,5,5
NOR,0,1,1,0,8,4,4,3,4
NOR,0,0,1,1,13,6,7,6,6
NOR,0,1,1,0,5,8,6,6,6
NOR,1,0,0,2,11,9,7,6,12
NOR,2,2,0,0,14,5,5,5,5
NOR,0,0,1,0,11,2,2,2,3
NOR,0,2,2,0,3,9,9,8,9
NOR,1,2,2,0,10,9,10,10,13
NOR,1,0,4,0,9,6,5,5,6
NOR,1,0,0,0,12,10,10,9,11
NOR,3,0,2,0,5,8,8,9,9
NOR,2,1,2,0,5,10,8,8,9
NOR,2,0,0,1,2,8,7,7,8
NOR,1,1,2,2,16,3,3,3,3
NOR,0,2,1,2,13,4,3,3,5
NOR,0,0,1,0,9,8,7,5,8
NOR,0,0,1,0,11,8,7,7,9
NOR,2,1,1,0,9,9,7,9,10
NOR,0,1,0,0,17,3,3,4,4
NOR,0,1,3,1,8,4,4,4,4
NOR,0,0,0,0,1,7,7,6,6
NOR,0,1,0,1,11,6,6,6,7
NOR,1,1,1,1,7,6,5,6,6
NOR,0,0,2,1,8,8,7,7,9
NOR,2,0,0,0,3,6,5,6,7
NOR,0,0,3,0,4,13,12,11,12
NOR,0,1,0,0,8,9,7,8,8
NOR,1,2,1,1,2,10,7,9,8
NOR,0,0,0,1,4,8,8,8,7
NOR,2,2,0,0,8,5,5,5,5
NOR,2,1,0,0,10,6,6,6,6
NOR,1,0,0,2,2,15,12,15,14
NOR,0,0,2,0,5,8,7,8,8
NOR,2,1,0,0,11,5,5,5,5
NOR,2,1,0,0,6,9,9,9,9
NOR,0,2,1,0,7,7,7,7,7
NOR,0,2,1,0,9,4,4,4,4
NOR,2,1,1,0,4,9,9,9,10
NOR,1,1,1,0,6,8,7,8,9
NOR,3,1,1,0,7,11,10,10,10
NOR,1,0,0,1,14,6,5,5,7
NOR,0,2,1,0,7,10,6,8,7
NOR,4,0,0,1,8,11,10,9,10
NOR,0,0,2,0,6,9,8,9,9
NOR,1,1,0,1,12,5,5,4,7
NOR,0,0,1,0,16,7,6,7,7
NOR,1,1,1,0,5,7,6,7,5
NOR,2,0,0,0,7,8,7,8,8
NOR,0,0,1,0,9,10,7,8,11
NOR,2,2,1,0,4,8,7,8,6
NOR,0,1,0,2,10,8,6,8,8
NOR,0,0,1,1,14,5,5,5,5
NOR,1,0,1,1,8,8,7,7,8
NOR,0,1,1,1,12,6,5,5,6
NOR,0,0,1,1,1,9,9,9,9
NOR,0,0,0,2,6,6,5,6,7
NOR,1,1,2,0,7,8,7,8,6
NOR,0,1,0,1,6,8,7,9,8
NOR,3,0,1,2,5,6,6,5,5
NOR,1,0,1,0,5,5,5,5,5
NOR,0,0,2,1,5,6,6,6,5
NOR,2,0,0,1,11,6,6,5,8
NOR,3,0,0,2,10,10,7,7,8
NOR,0,0,0,1,15,4,3,3,4
NOR,1,2,2,0,15,5,4,5,7
NOR,1,0,0,1,2,10,9,10,10
NOR,4,1,0,1,7,6,5,6,7
NOR,0,0,1,0,10,8,8,6,11
NOR,0,0,0,0,4,2,2,2,2
NOR,0,0,0,0,5,3,2,2,3
NOR,0,0,0,0,5,3,2,2,3
NOR,0,0,1,0,6,1,2,1,2
NOR,3,0,2,1,4,7,6,7,9
NOR,3,0,1,0,3,9,8,8,9
NOR,2,2,1,0,4,6,5,4,5
NOR,0,0,0,0,1,5,5,4,4
NOR,2,0,2,2,4,14,12,14,16
NOR,0,0,1,0,2,7,6,7,6
NOR,2,0,0,1,1,6,7,6,6
NOR,0,0,0,0,3,2,1,2,2
NOR,1,0,0,0,5,9,8,8,9
NOR,0,0,2,0,12,3,3,3,3
NOR,0,0,0,0,11,6,5,5,7
NOR,0,0,1,0,1,8,8,8,8
NOR,2,0,0,1,12,9,8,7,9
NOR,0,0,0,0,4,10,12,12,10
NOR,1,0,0,0,9,5,5,4,6
NOR,3,0,2,3,6,12,9,11,16
NOR,1,0,0,0,9,6,5,5,7
NOR,1,0,0,0,9,7,6,6,7
NOR,2,0,0,0,9,7,6,6,7
NOR,1,0,0,2,4,6,5,6,6
NOR,0,0,1,1,3,6,6,4,6
NOR,3,0,0,0,4,6,6,7,7
NOR,0,1,1,1,3,15,14,14,11
NOR,1,0,1,2,2,6,5,6,6
NOR,1,0,0,0,8,12,10,11,12
NOR,0,0,1,1,2,5,6,5,6
NOR,2,0,2,2,6,14,12,14,19
NOR,1,1,0,0,2,6,6,5,7
NOR,2,1,2,0,1,5,4,7,5
NOR,0,1,0,0,2,7,6,6,7
NOR,0,2,1,0,2,9,8,9,7
NOR,0,0,0,0,7,8,8,6,9
NOR,0,0,0,0,7,10,10,8,11
NOR,0,0,1,0,8,9,9,7,10
NOR,0,0,0,0,11,10,9,9,10
NOR,0,0,0,0,8,11,10,10,10
NOR,0,1,0,1,7,11,10,11,10
NOR,2,0,1,1,8,13,11,13,18
NOR,1,2,0,0,12,8,6,7,8
NOR,0,2,0,0,7,13,11,13,14
NOR,0,0,2,2,6,10,7,9,7
NOR,0,1,0,1,7,11,10,11,10
NOR,0,1,1,0,11,7,7,8,8
NOR,0,0,1,1,11,5,5,5,5
NOR,0,0,2,2,6,10,7,9,7
NOR,2,1,0,0,6,6,6,7,7
NOR,0,1,1,0,6,10,12,12,10
NOR,1,1,0,0,9,9,8,9,11
NOR,0,0,0,1,7,11,10,11,13
NOR,1,0,0,1,12,7,6,7,5
NOR,0,0,0,0,11,10,9,9,10
NOR,0,0,0,0,8,11,10,10,10
NOR,0,0,1,1,6,9,8,8,9
NOR,0,0,2,0,3,9,8,9,9
NOR,0,0,1,0,6,6,7,8,8
NOR,1,1,0,1,9,11,9,9,11
NOR,0,0,0,0,10,11,9,10,12
NOR,0,0,0,0,11,11,9,10,11
NOR,0,0,0,0,9,11,9,10,11
NOR,1,0,0,1,7,9,9,9,12
NOR,0,0,1,0,1,10,11,11,11
NOR,2,2,0,0,4,9,8,9,7
NOR,0,0,0,0,4,14,13,13,16
NOR,0,1,1,0,6,4,4,3,4
NOR,0,0,0,0,4,14,13,13,16
NOR,0,1,1,0,1,8,7,8,6
NOR,1,0,0,0,4,12,11,11,12
NOR,2,0,0,0,4,10,10,10,10
NOR,1,0,1,0,4,8,7,7,8
NOR,2,0,1,0,5,8,8,8,8
NOR,1,0,0,3,2,12,10,12,13
NOR,4,0,3,0,5,12,13,12,15
NOR,1,0,0,0,6,13,13,12,13
NOR,1,0,0,0,5,14,14,13,14
NOR,0,0,0,0,2,10,8,9,9
NOR,0,0,2,0,2,8,9,8,9
NOR,0,0,2,0,2,10,11,9,11
NOR,0,0,1,0,2,13,11,10,12
NOR,0,0,1,0,3,7,9,7,7
NOR,1,0,2,0,3,7,10,7,7
NOR,1,0,2,1,5,4,7,5,7
NOR,2,1,1,1,8,5,6,6,6
NOR,4,0,3,0,5,13,14,13,16
NOR,2,1,1,1,6,7,7,8,8
NOR,1,1,0,1,9,8,6,8,9
NOR,0,0,1,3,9,7,5,6,7
NOR,0,0,2,3,5,4,5,5,7
NOR,0,0,1,1,3,9,10,10,11
NOR,0,0,1,0,10,8,8,8,8
NOR,0,1,2,1,5,9,9,7,9
NOR,0,0,0,0,3,8,8,6,10
NOR,0,2,0,1,2,9,9,8,11
NOR,0,2,1,1,3,11,11,12,11
NOR,3,2,2,0,5,14,14,14,16
NOR,0,0,1,1,3,7,7,8,6
NOR,0,0,0,0,4,7,6,7,5
NOR,0,0,3,0,3,8,8,8,6
NOR,1,1,3,0,4,6,6,6,5
NOR,2,1,0,0,4,8,7,7,6
NOR,2,2,1,1,3,7,6,6,5
NOR,1,3,1,0,2,8,10,8,9
NOR,0,2,0,1,3,6,6,5,6
NOR,0,1,0,1,4,4,4,3,4
NOR,0,1,0,1,3,5,4,3,5
NOR,0,1,2,0,9,12,10,9,13
NOR,0,1,0,2,3,4,3,3,3
NOR,0,1,0,1,2,8,6,7,6
NOR,1,1,0,1,1,9,7,8,7
NOR,1,1,0,0,2,10,9,10,8
NOR,1,1,0,0,3,9,7,8,8
NOR,0,1,0,0,6,9,7,8,8
NOR,0,1,0,0,4,7,5,7,7
NOR,0,2,0,1,0,5,5,6,6
NOR,1,0,4,0,8,9,8,8,9
NOR,1,0,2,0,9,8,7,7,10
NOR,3,1,0,0,6,14,8,11,14
NOR,2,0,0,0,9,5,5,5,7
NOR,2,0,0,0,9,5,6,6,6
NOR,0,0,0,0,3,5,6,6,5
NOR,0,0,0,0,3,7,7,7,7
NOR,0,0,0,1,3,6,6,6,6
NOR,0,3,0,0,6,8,7,7,6
NOR,0,2,0,0,7,7,6,5,6
NOR,0,0,1,0,4,9,7,8,8
NOR,1,2,0,0,7,8,7,7,7
NOR,1,2,0,0,6,7,6,6,6
NOR,2,0,1,0,4,9,8,11,10
NOR,1,1,0,0,7,6,6,6,4
NOR,2,0,2,2,6,9,8,8,7
NOR,1,0,2,1,12,6,6,6,5
NOR,0,0,0,0,8,8,6,7,8
NOR,0,0,0,0,6,8,7,8,8
NOR,0,0,0,0,6,9,8,9,9
NOR,1,1,1,1,7,12,8,8,9
NOR,0,1,1,0,0,8,9,8,8
NOR,0,0,0,0,2,10,8,9,7
NOR,0,4,4,0,5,5,4,3,4
NOR,0,0,1,0,7,12,12,12,13
NOR,0,4,3,0,3,7,5,5,5
NOR,1,1,1,0,5,8,10,8,7
NOR,1,1,0,0,2,7,7,6,9
NOR,1,1,3,0,7,3,3,3,3
NOR,1,1,3,0,8,2,2,2,2
NOR,1,1,3,0,7,2,2,2,2
NOR,1,2,2,0,8,3,2,3,4
NOR,1,2,1,0,7,5,3,4,5
NOR,0,1,1,0,2,7,7,7,6
NOR,0,0,1,0,3,6,6,6,6
NOR,1,0,0,0,8,8,6,8,11
NOR,1,0,1,0,6,8,8,8,8
NOR,1,0,1,0,8,8,8,8,9
NOR,0,0,0,0,4,4,4,5,4
NOR,0,0,0,0,3,9,9,9,8
NOR,0,0,1,0,7,10,11,10,9
NOR,0,0,1,1,5,7,6,7,8
NOR,0,0,0,1,3,6,5,6,7
NOR,0,1,0,0,6,6,5,6,6
NOR,0,1,0,0,7,4,4,5,6
NOR,0,0,1,0,8,5,5,5,6
NOR,1,0,0,0,8,9,8,9,12
NOR,0,0,1,0,6,5,5,5,6
NOR,0,0,1,0,6,4,4,2,3
NOR,0,1,0,0,5,7,8,6,7
NOR,0,1,1,0,6,7,8,6,7
NOR,0,1,1,1,6,8,9,8,9
NOR,1,0,1,1,4,7,7,7,7
NOR,2,1,0,0,6,5,6,5,5
NOR,2,1,0,0,8,3,4,3,3
NOR,2,0,0,1,5,7,7,9,9
NOR,0,1,0,2,1,5,4,8,8
NOR,0,2,0,2,9,11,9,9,10
NOR,1,1,0,2,2,5,4,7,6
NOR,1,1,0,1,3,3,3,4,5
NOR,1,1,0,1,4,5,6,6,6
NOR,0,2,0,0,3,9,8,9,7
NOR,0,2,1,0,4,7,7,7,6
NOR,0,2,1,0,4,4,6,4,5
NOR,0,2,1,0,4,5,6,5,6
NOR,0,1,0,0,5,5,5,5,8
NOR,0,0,0,1,5,7,6,7,10
NOR,1,0,0,1,10,4,5,5,8
NOR,1,0,0,1,4,11,9,11,12
NOR,1,3,0,1,3,12,11,11,11
NOR,2,1,1,1,8,4,5,5,7
NOR,2,1,2,0,7,3,6,5,5
NOR,0,1,2,2,7,6,6,6,5
NOR,0,0,1,0,1,8,5,9,7
NOR,0,0,1,0,2,9,8,10,9
NOR,4,2,1,0,4,6,5,5,4
NOR,3,2,1,0,5,6,5,5,5
NOR,0,2,3,0,5,8,5,9,7
NOR,1,2,3,0,3,7,4,8,8
NOR,1,0,1,0,7,9,8,9,9
NOR,1,2,0,0,3,11,10,10,10
NOR,0,0,1,0,7,10,9,10,9
NOR,1,0,2,0,6,10,9,9,9
NOR,1,0,1,0,4,8,8,8,7
NOR,0,1,1,3,5,8,8,8,8
NOR,0,2,1,0,5,7,8,5,7
NOR,0,2,1,0,4,6,7,4,6
NOR,0,0,1,0,4,7,10,6,8
NOR,0,0,0,0,2,7,6,7,8
NOR,0,0,0,0,2,7,7,5,8
NOR,0,0,0,0,2,10,10,7,11
NOR,1,0,0,1,1,12,8,11,13
NOR,1,0,0,3,4,9,9,8,9
NOR,1,1,0,2,2,7,6,7,6
NOR,1,1,0,1,3,6,5,6,6
NOR,0,3,0,0,4,7,5,6,6
NOR,0,2,0,2,7,8,5,6,3
NOR,0,1,0,1,7,11,10,10,8
NOR,0,1,1,2,4,11,10,11,7
NOR,0,1,1,0,1,13,11,12,10
NOR,0,1,1,0,4,12,13,11,11
NOR,0,2,1,0,4,10,10,9,9
NOR,2,0,3,0,6,9,10,11,10
NOR,0,1,1,0,3,10,9,10,10
NOR,1,0,1,0,3,9,7,8,9
NOR,1,1,0,0,4,10,7,6,8
NOR,1,1,0,1,3,10,7,9,9
NOR,0,0,1,0,6,9,7,8,11
NOR,0,1,0,0,6,8,7,6,10
NOR,0,0,1,0,2,5,6,5,6
NOR,0,0,1,0,1,5,4,5,4
NOR,0,0,1,0,1,5,4,5,4
NOR,0,0,0,0,0,6,4,5,3
NOR,0,0,0,0,10,10,9,9,10
NOR,0,0,0,0,0,8,8,7,5
NOR,0,0,1,0,1,8,8,7,6
NOR,0,0,1,0,1,8,10,7,6
NOR,0,0,1,0,3,8,8,8,8
NOR,1,0,1,0,4,8,6,8,7
NOR,0,0,1,0,5,6,5,6,6
NOR,0,0,2,0,13,1,0,0,1
NOR,0,0,1,0,14,2,1,1,2
NOR,0,0,1,1,0,9,10,9,9
NOR,0,0,1,1,4,7,8,7,7
NOR,2,0,0,2,6,9,9,9,10
NOR,0,0,2,1,4,5,8,6,6
NOR,0,0,2,1,6,4,7,5,5
NOR,0,0,2,0,7,4,7,4,5
NOR,0,0,1,0,13,4,5,4,5
NOR,0,1,0,0,8,5,2,4,3
NOR,1,0,0,0,2,8,6,8,6
NOR,1,0,0,0,2,10,8,10,8
NOR,0,0,0,1,5,12,11,11,11
NOR,0,0,0,1,3,10,10,9,9
NOR,0,0,0,0,1,10,9,9,8
NOR,1,0,0,0,4,11,10,10,11
NOR,1,0,0,0,1,8,9,9,8
NOR,0,1,0,0,3,8,5,8,6
NOR,0,0,0,2,6,7,4,6,5
NOR,0,0,0,1,5,8,5,7,5
NOR,2,0,0,1,7,5,3,4,3
NOR,2,0,0,0,3,6,5,5,5
NOR,1,0,0,0,2,7,7,6,6
NOR,2,0,1,2,1,12,12,13,7
NOR,4,2,0,2,2,8,7,8,6
NOR,6,1,0,0,6,9,6,7,8
NOR,4,2,0,0,2,13,11,12,9
NOR,4,0,0,0,4,9,7,8,9
NOR,3,0,0,0,4,12,9,11,13
NOR,3,1,0,0,6,9,8,7,10
NOR,2,1,0,0,8,9,8,7,8
NOR,3,1,0,0,7,10,9,8,9
NOR,2,0,1,0,2,13,12,14,14
NOR,1,0,0,0,8,9,8,9,9
NOR,1,0,0,0,7,7,7,7,7
NOR,1,0,0,0,9,7,7,7,7
NOR,0,2,0,0,8,9,8,8,8
NOR,0,0,1,0,2,9,9,10,10
NOR,0,0,0,0,2,13,13,13,14
NOR,0,0,0,0,8,7,6,7,7
NOR,0,0,0,0,10,8,6,7,7
NOR,1,0,0,2,7,8,7,7,7
NOR,0,0,0,0,3,12,11,12,11
NOR,0,0,0,0,4,10,9,10,10
NOR,0,0,0,0,5,10,9,10,10
NOR,0,0,0,0,10,10,9,10,12
NOR,0,1,0,0,12,9,8,8,10
NOR,3,1,0,1,6,5,6,6,6
NOR,0,0,1,0,3,12,11,13,14
NOR,4,1,1,1,7,5,7,7,7
NOR,0,0,0,1,5,7,6,9,7
NOR,0,0,0,0,2,5,5,7,5
NOR,0,1,0,1,5,5,3,3,4
NOR,0,1,0,0,9,7,7,7,7
NOR,0,0,0,0,12,10,10,10,10
NOR,0,0,1,0,8,3,3,3,4
NOR,0,1,1,0,5,7,7,6,6
NOR,0,0,1,0,7,5,5,4,5
NOR,0,0,1,0,7,4,4,3,4
NOR,1,0,0,0,6,9,8,9,9
NOR,0,0,0,0,11,7,7,7,8
NOR,0,0,1,0,7,3,3,3,4
