@relation textClassifier-weka.filters.unsupervised.attribute.Remove-R26-34

@attribute class {EGY,GLF,LAV,MSA,NOR}
@attribute uniqueTags numeric
@attribute /CD numeric
@attribute /DT numeric
@attribute /DTJJ numeric
@attribute /DTJJR numeric
@attribute /DTNN numeric
@attribute /DTNNP numeric
@attribute /DTNNS numeric
@attribute /IN numeric
@attribute /JJ numeric
@attribute /NN numeric
@attribute /NNP numeric
@attribute /NNS numeric
@attribute /NOUN numeric
@attribute /PRP numeric
@attribute /RB numeric
@attribute /RP numeric
@attribute /UH numeric
@attribute /VBD numeric
@attribute /VBN numeric
@attribute /VBP numeric
@attribute /WP numeric
@attribute /WRB numeric
@attribute readability numeric
@attribute Adverbials numeric
@attribute Adverbs numeric
@attribute ConjSub numeric
@attribute Conjunctions numeric
@attribute Demonstratives numeric
@attribute Modals numeric
@attribute Negation numeric
@attribute Particles numeric
@attribute Prepositionals numeric
@attribute Prepositions numeric
@attribute Pronoun numeric
@attribute Quantitives numeric
@attribute QuestionWords numeric
@attribute Relatives numeric
@attribute StopWords numeric
@attribute typeTokenRatio numeric

@data
NOR,6,0,0,0,0,3,0,0,1,0,4,3,0,0,0,0,0,0,0,0,4,1,0,104.628704,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0.809524
NOR,5,0,0,0,0,0,0,0,5,0,4,6,0,1,0,0,0,0,0,0,4,0,0,105.780201,0,0,0,3,0,0,0,0,0,5,0,1,0,0,6,0.904762
NOR,9,0,0,0,0,2,0,0,1,1,5,3,0,2,0,0,0,0,4,0,1,1,0,85.053258,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3,1
NOR,6,0,1,0,0,2,0,0,0,1,3,9,0,1,0,0,0,0,0,0,0,0,0,108.633285,0,0,0,1,0,0,0,0,1,0,0,2,0,0,4,0.944444
NOR,11,0,1,0,0,1,0,0,5,0,3,1,1,1,1,0,0,0,3,0,1,1,0,109.234692,0,0,0,2,1,0,0,0,0,2,0,1,0,1,5,0.857143
NOR,9,0,0,0,0,0,0,0,5,0,2,3,1,1,0,0,1,0,3,0,1,1,0,105.780201,0,0,0,4,0,0,1,0,0,2,0,1,0,1,5,0.761905
NOR,10,0,0,0,0,1,0,0,2,1,3,2,1,0,0,0,1,0,4,0,2,2,0,87.356251,0,0,0,3,0,0,1,0,0,1,0,0,0,1,3,0.857143
NOR,12,0,1,0,0,3,0,0,2,1,3,1,0,1,2,0,1,0,2,0,1,2,0,96.568226,1,0,0,1,1,0,0,0,0,1,2,1,0,2,9,0.952381
NOR,7,0,0,0,0,3,0,0,1,3,6,0,0,0,0,0,0,0,1,0,2,2,0,90.810742,0,0,0,3,0,0,0,0,0,1,0,0,1,2,4,0.904762
NOR,9,0,0,0,0,2,0,0,2,1,5,0,0,1,1,0,0,0,2,0,2,4,0,96.568226,0,0,0,2,0,0,0,1,1,2,1,1,0,3,9,0.904762
NOR,7,0,0,0,0,3,0,0,1,3,6,0,0,0,0,0,0,0,1,0,3,2,0,89.659245,0,0,0,3,0,0,0,1,0,1,0,0,1,2,5,0.952381
NOR,8,0,0,0,0,3,0,0,1,5,5,1,0,1,0,0,0,0,1,0,1,0,0,94.265232,0,0,0,3,0,0,0,0,0,1,0,0,1,1,3,0.904762
NOR,7,0,0,0,0,3,0,0,1,5,4,1,0,1,0,0,0,0,0,0,2,0,0,102.598163,0,0,0,2,0,0,0,0,0,1,0,0,1,1,2,0.947368
NOR,3,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,2,0,0,138.17349,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.9
NOR,3,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,1,0,0,0,0,139.382562,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0.9
NOR,8,0,0,0,0,4,0,0,2,2,7,1,0,0,0,0,0,0,2,0,1,1,0,102.32571,0,0,0,1,0,0,0,0,1,2,1,0,2,3,7,0.952381
NOR,6,0,0,0,0,4,1,1,2,0,7,0,0,0,0,0,0,0,4,0,0,0,0,94.265232,1,0,0,2,0,0,0,0,0,2,0,0,1,1,4,0.952381
NOR,5,0,0,0,0,5,1,0,0,0,5,0,0,0,0,0,0,0,6,0,0,1,0,101.174214,1,0,0,3,0,0,0,0,0,0,0,0,0,1,3,0.904762
NOR,8,0,0,0,0,5,0,0,0,1,5,1,2,0,0,0,0,0,3,1,0,1,0,96.568226,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0.952381
NOR,9,0,0,0,0,4,0,1,2,2,6,1,0,0,0,0,0,0,2,0,1,1,0,94.265232,0,0,0,1,0,0,0,0,1,2,1,0,2,3,7,0.952381
NOR,9,0,0,0,0,2,0,0,2,1,5,4,2,0,0,0,0,0,2,1,0,1,0,97.719723,0,0,0,1,0,0,0,0,1,2,0,0,1,1,3,1
NOR,8,0,0,1,0,1,0,0,2,0,3,2,0,0,0,0,0,0,2,0,1,1,0,96.764245,0,0,0,1,0,0,0,0,1,2,0,0,0,0,3,1
NOR,9,0,0,0,0,1,0,0,3,1,3,1,1,1,0,0,0,0,2,0,2,0,0,95.344888,0,0,0,2,0,0,0,0,0,3,0,1,1,1,4,0.941176
NOR,10,0,0,1,0,1,0,1,4,2,3,3,1,0,0,0,0,0,2,0,1,0,0,86.204754,0,0,0,2,0,0,0,0,0,4,0,1,1,1,5,0.904762
NOR,8,0,0,1,0,5,0,1,1,0,3,5,0,0,1,0,0,0,1,0,0,0,0,116.143673,0,0,0,3,0,0,0,0,0,1,1,0,0,0,3,0.904762
NOR,7,0,0,0,0,4,0,1,1,0,7,2,0,0,1,0,0,0,1,0,0,0,0,104.628704,0,0,0,4,0,0,0,0,0,1,1,0,0,0,3,0.857143
NOR,8,0,0,0,0,4,0,1,1,1,5,3,0,0,1,0,0,0,1,0,0,0,0,96.568226,0,0,0,4,0,0,0,0,0,1,1,0,0,0,3,0.857143
NOR,8,0,0,0,0,3,0,1,1,3,7,1,0,0,0,0,0,0,1,0,1,0,0,67.780805,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0.904762
NOR,5,0,0,1,0,1,0,0,3,0,3,11,0,0,0,0,0,0,0,0,0,0,0,100.022717,0,0,0,2,0,0,0,0,0,3,0,0,1,1,3,0.904762
NOR,6,0,0,1,0,1,0,0,3,0,3,10,0,0,0,0,0,0,0,0,1,0,0,87.356251,0,0,0,2,0,0,0,0,0,3,0,0,1,1,3,0.904762
NOR,7,0,0,1,0,3,0,0,2,1,8,2,0,0,0,0,0,0,2,0,0,0,0,114.992176,0,0,0,2,0,0,0,2,1,2,0,0,2,2,5,0.761905
NOR,9,0,0,0,0,3,1,1,3,1,5,1,0,0,0,0,0,0,3,0,1,0,0,103.477207,1,0,0,2,0,0,0,0,1,3,1,0,2,2,6,0.857143
NOR,6,0,0,0,0,1,0,0,0,3,7,0,0,0,1,0,0,0,1,0,1,0,0,90.847943,0,0,0,2,0,0,0,0,1,0,2,0,0,0,3,0.9375
NOR,9,1,0,0,0,1,0,0,0,2,8,1,1,0,1,0,0,0,1,0,1,0,0,85.053258,0,0,0,4,0,0,0,0,1,0,2,0,0,0,3,0.857143
NOR,6,0,0,0,0,0,1,0,0,3,7,4,0,0,0,0,0,0,0,0,2,1,0,101.174214,0,0,0,3,0,0,0,0,1,0,0,0,0,1,1,0.809524
NOR,7,0,0,0,0,0,1,0,1,2,7,4,1,0,0,0,0,0,0,0,2,0,0,95.416729,0,0,0,3,0,0,0,0,1,0,0,0,0,1,1,0.904762
NOR,7,0,0,0,0,1,0,0,2,4,8,1,0,0,0,0,0,0,0,0,3,1,0,96.568226,0,0,0,1,0,0,0,0,0,1,0,0,1,2,2,0.952381
NOR,10,0,0,0,0,1,0,0,1,3,8,1,1,0,1,0,0,0,1,0,1,1,0,108.083195,0,0,0,2,0,0,1,0,0,1,1,0,0,1,6,0.952381
NOR,5,0,0,0,0,0,0,0,0,3,7,5,0,0,0,0,0,0,3,0,0,1,0,111.537685,0,0,0,2,0,0,1,0,0,0,0,0,0,1,3,0.952381
NOR,9,0,0,0,0,2,0,0,1,3,8,2,1,0,1,0,0,0,1,0,1,0,0,108.083195,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4,1
NOR,7,0,0,0,0,2,0,0,1,1,8,5,0,0,0,0,0,0,1,0,2,0,0,80.44727,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0.952381
NOR,6,0,0,0,0,2,0,0,0,5,5,5,1,0,0,0,0,0,2,0,0,0,0,94.265232,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0.952381
NOR,9,0,0,0,0,2,0,0,2,1,5,5,2,0,0,0,0,0,1,1,0,1,0,94.265232,0,0,0,1,0,0,0,0,1,2,0,0,1,1,3,1
NOR,6,0,0,0,0,0,0,0,2,2,7,4,0,0,0,0,0,0,2,0,3,0,0,123.052654,0,0,0,2,0,0,0,0,1,1,0,0,1,1,3,0.952381
NOR,5,1,0,0,0,0,0,0,3,0,7,1,0,0,0,0,0,0,0,0,7,0,0,128.810138,0,0,0,2,0,0,0,0,1,3,0,0,1,1,4,0.809524
NOR,5,1,0,0,0,0,0,0,4,0,6,3,0,0,0,0,0,0,0,0,5,0,0,117.29517,0,0,0,2,0,0,0,1,1,3,0,0,1,1,5,0.857143
NOR,7,0,0,1,0,1,0,0,0,1,11,0,0,0,0,0,0,0,2,0,2,1,0,120.74966,0,0,0,2,0,0,0,0,0,0,1,1,0,1,2,0.904762
NOR,8,0,0,1,0,1,0,0,1,2,10,0,0,0,0,0,0,0,1,0,2,1,0,121.901157,0,0,0,2,0,0,0,0,2,1,0,1,1,2,3,0.857143
NOR,8,0,0,1,0,1,0,0,2,0,6,1,0,0,0,0,2,0,6,0,0,1,0,98.87122,0,0,0,3,0,0,1,0,2,2,0,0,1,2,7,0.952381
NOR,6,0,0,0,0,0,0,0,0,2,6,6,0,0,0,0,0,0,1,0,3,1,0,95.416729,0,0,0,2,0,0,0,0,0,0,0,0,0,1,4,0.904762
NOR,5,0,0,0,0,0,0,0,0,3,7,2,0,0,0,0,0,0,1,0,5,0,0,87.356251,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0.904762
NOR,4,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,1,0,3,0,0,102.32571,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0.904762
NOR,5,0,0,0,0,0,0,0,0,1,10,2,0,0,0,0,0,0,2,0,4,0,0,94.265232,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0.952381
NOR,10,0,0,1,0,0,0,1,4,2,2,3,1,1,0,0,0,0,2,0,2,0,0,91.962239,0,0,0,2,0,0,0,0,0,4,0,1,1,1,5,0.904762
NOR,9,0,1,0,0,1,0,0,1,2,7,0,0,0,0,0,1,0,2,0,4,1,0,114.992176,0,0,0,1,1,0,0,0,0,1,0,0,0,2,5,0.904762
NOR,9,0,1,0,0,1,0,0,0,1,8,1,1,0,1,0,0,0,0,0,4,1,0,113.840679,0,0,0,2,1,0,0,0,0,0,1,0,0,1,5,0.904762
NOR,8,0,0,0,0,1,0,0,0,3,7,1,1,0,1,0,0,0,0,0,3,1,0,120.74966,0,0,0,3,0,0,0,0,0,0,1,0,0,1,5,0.809524
NOR,6,0,0,0,0,2,0,0,0,3,9,1,1,0,0,0,0,0,0,0,2,0,0,111.537685,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0.904762
NOR,5,0,0,0,0,2,0,0,0,3,10,0,1,0,0,0,0,0,0,0,2,0,0,104.628704,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0.904762
NOR,6,0,0,0,0,4,0,0,0,1,8,2,0,0,0,0,0,0,2,0,2,0,0,109.234692,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0.952381
NOR,6,0,0,0,0,1,0,0,0,0,7,4,0,0,0,0,0,0,3,0,2,2,0,131.113132,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,0.761905
NOR,7,0,0,0,0,1,0,0,0,3,5,4,0,0,0,0,0,0,4,0,1,1,0,138.022113,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0.809524
NOR,7,0,0,0,0,1,0,0,1,3,6,4,0,0,0,0,0,0,2,0,2,0,0,133.416126,0,0,0,2,0,0,0,0,0,1,0,0,1,1,3,0.952381
NOR,7,0,0,0,0,1,0,0,1,0,7,4,2,0,0,0,0,0,2,0,2,0,0,133.416126,0,0,0,2,0,0,0,0,0,1,0,0,1,1,3,0.952381
NOR,8,0,0,0,0,0,1,0,3,5,5,1,1,0,0,0,1,0,0,0,4,0,0,95.416729,0,0,0,1,0,0,1,0,0,3,0,0,1,1,5,1
NOR,6,0,0,0,0,0,0,0,0,2,7,5,0,0,0,0,0,0,2,0,1,2,0,97.719723,0,0,0,1,0,0,1,0,0,0,0,0,0,2,3,0.952381
NOR,5,0,0,0,0,0,0,0,0,3,5,4,0,0,0,0,0,0,1,0,2,0,0,93.92245,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0.941176
NOR,5,0,0,0,0,0,0,0,0,3,7,2,0,0,0,0,0,0,1,0,5,0,0,87.356251,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0.904762
NOR,4,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,1,0,3,0,0,102.32571,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0.904762
NOR,5,0,0,0,0,0,0,0,0,1,10,2,0,0,0,0,0,0,2,0,4,0,0,94.265232,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0.952381
NOR,9,0,1,0,0,1,0,0,1,2,7,0,0,0,0,0,1,0,2,0,4,1,0,114.992176,0,0,0,1,1,0,0,0,0,1,0,0,0,2,5,0.904762
NOR,9,0,0,0,0,2,0,1,3,2,7,2,0,0,0,0,1,0,1,0,1,0,0,98.87122,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3,0.952381
NOR,9,0,0,0,0,1,0,0,2,1,5,2,0,0,0,0,1,0,1,0,4,2,0,106.931698,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0.904762
NOR,6,0,0,0,0,0,0,0,1,1,3,7,1,0,0,0,0,0,0,0,4,0,0,110.234405,0,0,0,2,0,0,0,0,1,1,0,0,0,0,2,0.894737
NOR,5,0,0,0,0,0,0,0,0,1,2,5,1,0,0,0,0,0,0,0,5,0,0,119.563396,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0.875
NOR,6,0,0,1,0,1,0,0,2,0,1,8,0,0,0,0,0,0,1,0,0,0,0,92.359283,0,0,0,2,0,0,0,0,0,2,0,0,1,1,2,0.9375
NOR,8,0,0,0,0,3,0,0,4,0,2,6,0,0,1,0,0,0,1,0,2,1,0,114.992176,0,0,0,1,0,0,0,0,0,3,0,0,0,1,4,0.809524
NOR,8,0,0,0,0,2,0,0,2,1,3,6,2,0,1,0,0,0,2,0,0,0,0,111.537685,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0.904762
NOR,9,0,0,0,0,2,0,0,2,1,6,2,1,0,1,0,0,0,2,0,2,0,0,111.537685,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0.952381
NOR,7,0,0,0,0,1,0,0,0,2,4,4,1,0,0,0,0,0,3,0,4,0,0,116.143673,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0.904762
NOR,8,0,0,1,0,1,0,0,1,3,3,3,0,0,0,0,0,0,2,0,4,0,0,106.931698,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0.857143
NOR,10,0,0,1,0,2,0,0,1,2,1,3,1,1,0,0,0,0,2,0,4,0,0,108.083195,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0.857143
NOR,8,0,0,1,0,2,0,0,1,0,2,7,0,2,0,0,0,0,1,0,3,0,0,108.083195,0,0,0,2,0,0,0,0,1,0,0,1,0,0,2,0.904762
NOR,9,0,0,0,0,0,0,0,2,2,6,1,0,1,1,0,0,0,2,1,3,0,0,101.174214,0,0,0,2,0,0,0,0,1,1,0,1,0,1,4,0.952381
NOR,9,0,0,0,0,1,0,0,1,2,3,4,0,0,0,0,0,0,3,1,3,0,1,95.416729,0,0,0,2,0,0,0,0,0,1,0,0,1,0,3,0.952381
NOR,8,0,0,0,0,1,0,0,2,3,6,3,1,0,0,0,0,0,1,0,1,0,0,98.87122,0,0,0,3,0,0,0,0,0,2,0,0,0,0,2,0.904762
NOR,6,0,0,0,0,1,0,0,3,4,8,3,0,0,0,0,0,0,1,0,0,0,0,94.265232,0,0,0,1,0,0,0,0,0,2,0,0,1,1,2,1
NOR,7,0,0,0,0,1,0,0,2,2,5,5,1,0,0,0,0,0,0,0,1,0,0,94.265232,0,0,0,4,0,0,0,0,0,2,0,0,0,0,2,0.809524
NOR,8,0,0,0,0,1,0,0,2,3,4,4,1,0,0,0,0,0,1,0,1,0,0,97.719723,0,0,0,4,0,0,0,0,0,2,0,0,0,0,3,0.809524
NOR,9,0,0,0,0,0,0,0,1,1,4,4,1,0,0,0,0,0,2,0,2,1,1,116.143673,0,0,0,4,0,0,0,0,0,1,0,0,1,1,4,0.857143
NOR,8,0,0,0,0,0,0,0,1,1,7,1,0,0,0,0,0,0,3,0,4,1,1,112.689182,0,0,0,2,0,0,0,0,0,1,0,0,1,1,4,0.952381
NOR,7,0,0,0,0,0,0,0,0,1,8,5,0,0,1,0,0,0,2,0,2,1,0,102.32571,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,0.857143
NOR,7,0,0,0,0,1,0,0,0,2,4,4,1,0,0,0,1,0,0,0,2,0,0,69.741016,0,0,0,2,0,0,1,2,0,0,0,0,0,0,2,1
NOR,8,0,0,0,0,3,0,1,1,2,7,0,0,1,0,0,0,0,3,0,0,1,0,95.416729,0,0,0,2,0,0,0,0,1,1,1,1,0,0,4,0.952381
NOR,9,0,1,0,0,2,0,1,1,0,6,0,0,1,0,0,0,0,3,0,1,2,0,95.416729,0,0,0,3,1,0,0,0,0,0,1,1,0,1,5,0.904762
NOR,9,0,1,2,0,4,0,0,1,0,3,2,0,0,0,0,0,0,1,0,1,2,0,104.628704,0,0,0,4,1,0,0,0,0,1,0,0,1,2,3,0.857143
NOR,8,0,1,3,0,4,0,0,1,1,6,1,0,0,0,0,0,0,0,0,1,0,0,85.053258,0,0,0,3,1,0,0,0,0,1,0,0,1,1,3,0.904762
NOR,5,1,0,0,0,0,0,0,3,0,6,4,0,0,0,0,0,0,0,0,4,0,0,132.264629,0,0,0,3,0,0,0,0,1,2,0,0,1,1,2,0.809524
NOR,6,0,0,4,0,3,0,0,3,1,5,2,0,0,0,0,0,0,0,0,0,0,0,88.507748,0,0,0,3,0,0,0,0,0,2,0,0,2,2,3,0.857143
NOR,7,0,0,1,0,3,0,1,1,0,2,0,1,0,0,0,0,0,0,0,2,0,0,75.764308,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,1
NOR,6,0,0,0,0,2,0,0,3,0,5,5,1,0,0,0,0,0,4,0,0,0,0,93.113736,0,0,0,2,0,0,0,0,0,2,0,0,1,1,5,1
NOR,6,0,0,0,0,2,0,0,3,1,7,4,0,0,0,0,0,0,2,0,0,0,0,105.780201,0,0,0,2,0,0,0,0,2,3,0,0,2,2,6,0.904762
NOR,8,0,0,0,0,1,0,0,2,0,5,4,1,0,0,0,1,0,4,0,1,0,0,97.719723,0,0,0,3,0,0,1,0,2,2,1,0,1,1,7,0.952381
NOR,8,0,1,0,0,3,0,0,0,2,5,5,0,0,1,0,1,0,1,0,0,0,0,93.113736,0,0,0,3,1,0,0,0,0,1,1,0,0,0,4,0.952381
NOR,8,0,1,0,0,2,0,0,0,1,3,8,0,0,1,0,1,0,1,0,0,0,0,104.628704,0,0,0,4,1,0,0,1,0,1,1,0,0,0,4,0.904762
NOR,6,0,0,0,0,2,0,0,2,4,8,0,0,0,0,0,1,0,2,0,0,0,0,102.32571,0,0,0,4,0,0,0,1,0,3,0,0,1,1,3,0.904762
NOR,6,0,0,1,0,4,0,0,2,0,6,1,0,0,0,0,0,0,0,0,2,0,0,92.512329,0,0,0,2,0,0,0,2,0,2,0,0,0,0,4,0.944444
NOR,6,0,0,1,0,2,0,0,1,0,4,1,0,0,0,0,0,0,0,0,2,0,0,94.590485,0,0,0,2,0,0,0,1,0,1,0,0,0,0,2,0.923077
NOR,9,0,0,1,0,1,0,0,1,0,9,1,0,0,0,0,2,0,2,0,1,1,0,112.689182,0,0,0,4,0,0,1,0,2,2,0,0,1,2,6,0.952381
NOR,9,0,0,0,0,2,0,0,2,2,5,2,0,0,0,1,0,0,2,0,2,1,0,101.174214,0,0,0,2,0,0,1,0,1,1,0,0,0,1,3,0.952381
NOR,8,0,0,0,0,1,0,0,2,2,4,4,0,0,0,0,0,0,3,0,2,1,0,80.44727,0,0,0,2,0,0,0,0,0,1,0,0,0,1,2,0.952381
NOR,9,0,0,0,0,2,0,0,3,1,6,1,1,0,0,0,1,0,0,0,4,1,0,123.052654,0,0,0,3,0,0,2,0,1,2,0,0,1,2,7,0.952381
NOR,6,0,0,0,0,4,0,0,2,2,5,4,0,0,0,0,0,0,2,0,0,0,0,105.780201,0,0,0,1,0,0,0,0,1,2,0,0,0,0,3,0.952381
NOR,6,0,0,0,0,1,0,0,1,0,7,6,0,0,1,0,1,0,0,0,0,0,0,124.754241,0,0,0,1,0,0,0,0,0,1,1,0,0,0,3,1
NOR,7,0,0,0,0,1,0,0,0,2,7,0,0,1,0,1,0,0,3,0,5,0,0,98.87122,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.857143
NOR,7,0,0,0,0,1,0,0,0,1,7,2,0,0,1,0,0,0,1,0,7,0,0,100.022717,0,0,0,2,0,0,0,2,0,0,1,0,0,0,4,1
NOR,10,0,0,1,0,1,0,1,1,1,9,0,0,0,0,1,1,0,2,0,2,0,0,71.235295,0,0,0,2,0,0,1,0,2,3,0,0,1,1,4,0.761905
NOR,6,0,0,0,0,1,0,0,0,2,10,2,0,0,0,0,1,0,0,0,4,0,0,89.659245,0,0,0,4,0,0,1,3,0,0,0,0,0,0,4,0.904762
NOR,5,0,0,0,0,0,0,0,0,3,8,3,0,0,1,0,0,0,0,0,4,0,0,97.719723,0,0,0,3,0,0,0,2,0,0,1,0,0,0,4,0.952381
NOR,7,0,0,0,0,1,0,0,1,3,6,5,0,0,0,0,0,0,2,0,1,0,0,142.628101,0,0,0,2,0,0,0,0,0,1,0,0,1,1,2,0.952381
NOR,6,0,0,0,0,0,0,0,1,2,6,3,0,0,1,0,0,0,0,0,5,0,0,101.174214,0,0,0,3,0,0,0,1,0,1,1,0,0,0,4,0.952381
NOR,7,0,0,0,0,2,0,1,0,2,7,2,0,0,0,0,1,0,0,0,4,0,0,78.144276,0,0,0,2,0,0,2,1,0,0,0,0,0,0,4,1
NOR,7,0,0,0,0,3,0,0,1,0,5,7,0,0,0,0,0,0,0,1,2,1,0,104.628704,0,0,0,1,0,0,0,0,0,1,0,0,1,2,2,1
NOR,6,0,0,0,0,1,0,0,0,0,2,9,2,0,0,0,0,0,0,0,4,1,0,88.507748,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0.904762
NOR,7,0,0,0,0,1,0,0,0,0,3,7,2,0,0,0,0,0,1,0,4,1,0,90.810742,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0.904762
NOR,8,0,0,0,0,3,0,0,4,0,2,6,0,0,1,0,0,0,1,0,2,1,0,114.992176,0,0,0,1,0,0,0,0,0,3,0,0,0,1,4,0.809524
NOR,8,0,0,0,0,2,0,0,2,1,3,6,2,0,1,0,0,0,2,0,0,0,0,111.537685,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0.904762
NOR,9,0,0,0,0,2,0,0,2,1,6,2,1,0,1,0,0,0,2,0,2,0,0,111.537685,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0.952381
NOR,7,0,0,0,0,1,0,0,0,2,4,4,1,0,0,0,0,0,3,0,4,0,0,116.143673,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0.904762
NOR,8,0,0,1,0,1,0,0,1,3,3,3,0,0,0,0,0,0,2,0,4,0,0,106.931698,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0.857143
NOR,10,0,0,1,0,2,0,0,3,2,3,2,1,0,0,0,0,0,1,0,3,2,0,105.780201,0,0,0,1,0,0,0,0,0,2,0,0,1,3,5,0.952381
NOR,10,0,0,1,0,2,0,0,1,2,1,3,1,1,0,0,0,0,2,0,4,0,0,108.083195,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0.857143
NOR,8,0,0,1,0,2,0,0,1,0,2,7,0,2,0,0,0,0,1,0,3,0,0,108.083195,0,0,0,2,0,0,0,0,1,0,0,1,0,0,2,0.904762
NOR,7,0,0,0,0,0,0,0,1,0,4,0,0,1,1,0,0,0,1,1,2,0,0,112.036459,0,0,0,1,0,0,0,0,1,0,0,1,0,1,3,1
NOR,8,0,0,1,0,1,1,0,0,0,6,2,0,0,0,0,0,1,1,0,2,0,0,110.495358,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,1
NOR,10,0,1,0,0,3,0,0,3,1,6,2,1,0,1,0,0,0,1,0,1,0,0,90.810742,0,0,0,1,1,0,0,0,1,3,1,0,0,0,6,0.904762
NOR,7,0,0,0,0,1,0,0,2,1,5,4,0,0,0,0,0,0,5,0,2,0,0,98.87122,0,0,0,1,0,0,0,0,0,2,4,0,0,0,5,0.952381
NOR,7,0,0,1,0,0,0,1,0,4,7,3,0,0,0,0,1,0,2,0,0,0,0,103.477207,0,0,0,1,0,0,0,0,0,0,1,0,1,0,3,1
NOR,7,0,0,0,0,1,0,0,1,2,5,7,0,0,0,0,0,0,2,0,2,0,0,100.022717,0,0,0,2,0,0,0,1,0,1,0,0,0,0,2,0.952381
NOR,6,0,0,0,0,4,0,0,2,2,5,4,0,0,0,0,0,0,2,0,0,0,0,105.780201,0,0,0,1,0,0,0,0,1,2,0,0,0,0,3,0.952381
NOR,7,0,0,2,0,5,0,0,3,1,1,7,0,0,1,0,0,0,0,0,0,0,0,108.083195,0,0,0,1,0,0,0,0,0,1,1,0,0,0,3,0.952381
NOR,9,0,0,1,0,2,0,0,2,1,1,5,2,0,0,0,0,0,2,0,2,0,0,87.356251,0,0,0,3,0,0,0,1,0,2,0,1,1,1,4,0.904762
NOR,6,0,0,0,0,2,0,0,2,4,10,0,0,0,0,0,0,0,0,0,2,1,0,98.87122,0,0,0,1,0,0,0,1,1,3,0,0,1,2,6,0.952381
NOR,8,0,0,0,0,3,0,0,3,0,5,3,0,0,1,0,0,0,2,1,2,0,0,97.719723,0,0,0,1,0,0,0,0,0,2,2,0,0,0,6,0.904762
NOR,6,0,0,0,0,0,0,0,1,0,4,8,0,0,1,0,0,0,2,0,3,0,0,106.931698,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0.857143
NOR,9,0,1,1,0,0,0,0,0,0,4,5,0,0,1,0,0,0,3,1,2,1,0,113.840679,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0.857143
NOR,6,0,2,0,0,4,0,0,2,2,6,0,0,0,0,0,0,0,4,0,0,0,0,64.326314,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0.809524
NOR,8,0,0,0,0,1,0,0,0,2,5,3,1,1,1,0,0,0,6,0,0,0,0,86.204754,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0.952381
NOR,9,0,0,0,0,1,0,0,0,1,3,1,1,1,1,0,0,0,3,0,0,1,0,112.309453,0,0,0,1,0,0,0,0,0,0,1,1,0,1,3,1
