@relation 'textClassifier-weka.filters.unsupervised.attribute.Remove-R2-24,26-49'

@attribute class {EGY,GLF,LAV,MSA,NOR}
@attribute readability numeric
@attribute typeTokenRatio numeric

@data
NOR,120.74966,0.904762
NOR,116.143673,0.809524
NOR,102.32571,0.904762
NOR,95.416729,0.809524
NOR,100.022717,0.904762
NOR,103.477207,0.904762
NOR,106.931698,0.809524
NOR,112.689182,0.809524
NOR,87.356251,0.904762
NOR,104.628704,0.857143
NOR,113.840679,0.904762
NOR,104.628704,1
NOR,96.568226,1
NOR,79.295773,1
NOR,91.962239,1
NOR,93.113736,1
NOR,100.022717,0.904762
NOR,110.386188,0.952381
NOR,98.87122,0.952381
NOR,78.144276,0.904762
NOR,110.386188,0.904762
NOR,113.840679,0.952381
NOR,121.901157,0.904762
NOR,117.29517,0.904762
NOR,114.992176,0.904762
NOR,121.901157,0.952381
NOR,113.840679,0.952381
NOR,116.143673,0.857143
NOR,119.598163,0.857143
NOR,116.143673,0.857143
NOR,108.083195,0.952381
NOR,113.840679,0.857143
NOR,118.446666,0.857143
NOR,116.143673,0.904762
NOR,118.446666,0.904762
NOR,103.477207,0.952381
NOR,111.537685,0.904762
NOR,98.87122,0.904762
NOR,82.750264,1
NOR,81.598767,0.952381
NOR,95.416729,0.952381
NOR,53.962842,0.952381
NOR,91.962239,0.904762
NOR,88.507748,0.952381
NOR,113.840679,0.904762
NOR,112.689182,0.904762
NOR,121.901157,0.904762
NOR,103.477207,0.904762
NOR,95.416729,0.952381
NOR,94.265232,0.904762
NOR,101.174214,0.904762
NOR,110.386188,0.904762
NOR,80.962143,0.947368
NOR,106.931698,0.952381
NOR,114.992176,0.952381
NOR,111.537685,0.904762
NOR,109.234692,0.904762
NOR,118.446666,0.857143
NOR,120.74966,0.857143
NOR,95.416729,0.857143
NOR,119.598163,1
NOR,79.295773,0.904762
NOR,90.810742,0.952381
NOR,106.931698,1
NOR,95.416729,0.952381
NOR,95.416729,1
NOR,88.507748,0.952381
NOR,109.234692,0.904762
NOR,113.840679,0.857143
NOR,113.840679,0.857143
NOR,119.598163,0.857143
NOR,120.74966,0.952381
NOR,125.355648,0.857143
NOR,127.658641,0.809524
NOR,90.810742,0.857143
NOR,131.113132,0.761905
NOR,128.810138,0.761905
NOR,106.931698,0.952381
NOR,112.689182,0.904762
NOR,78.144276,0.904762
NOR,132.264629,0.904762
NOR,135.719119,0.857143
NOR,128.810138,0.809524
NOR,123.052654,0.857143
NOR,98.87122,0.904762
NOR,87.356251,0.952381
NOR,102.32571,0.904762
NOR,101.174214,0.857143
NOR,103.477207,0.904762
NOR,86.204754,0.904762
NOR,82.750264,0.857143
NOR,90.810742,0.952381
NOR,104.628704,0.952381
NOR,110.386188,0.952381
NOR,104.628704,0.952381
NOR,119.598163,0.857143
NOR,102.32571,0.952381
NOR,113.840679,0.904762
NOR,125.355648,0.857143
NOR,110.386188,0.952381
NOR,111.537685,0.952381
NOR,112.689182,0.904762
NOR,90.810742,0.904762
NOR,93.113736,0.904762
NOR,104.628704,0.904762
NOR,110.386188,0.904762
NOR,120.74966,0.904762
NOR,96.568226,0.761905
NOR,91.962239,0.952381
NOR,118.446666,0.904762
NOR,105.780201,0.952381
NOR,104.628704,0.952381
NOR,108.083195,0.952381
NOR,101.174214,0.952381
NOR,98.87122,0.904762
NOR,101.174214,0.904762
NOR,98.87122,0.904762
NOR,94.265232,0.904762
NOR,117.29517,0.952381
NOR,86.204754,0.904762
NOR,120.74966,0.904762
NOR,116.143673,0.904762
NOR,111.537685,0.952381
NOR,103.477207,1
NOR,88.507748,0.904762
NOR,97.719723,0.904762
NOR,88.507748,0.904762
NOR,102.32571,0.904762
NOR,108.083195,0.904762
NOR,82.750264,0.952381
NOR,74.008328,1
NOR,103.477207,0.952381
NOR,119.598163,0.857143
NOR,116.143673,0.904762
NOR,97.719723,0.904762
NOR,100.022717,0.904762
NOR,112.689182,0.857143
NOR,94.265232,0.904762
NOR,95.416729,1
NOR,98.87122,1
NOR,94.265232,0.952381
NOR,75.841283,1
NOR,97.719723,0.904762
NOR,96.568226,0.952381
NOR,117.29517,0.952381
NOR,73.538289,1
NOR,83.901761,0.952381
NOR,86.204754,1
NOR,88.507748,0.904762
NOR,101.174214,0.857143
NOR,105.780201,0.857143
NOR,111.537685,0.809524
NOR,105.780201,1
NOR,114.992176,0.809524
NOR,104.628704,0.809524
NOR,96.568226,0.809524
NOR,112.689182,0.952381
NOR,114.992176,0.952381
NOR,127.658641,0.904762
NOR,111.537685,0.952381
NOR,121.901157,0.952381
NOR,113.840679,0.619048
NOR,127.658641,0.714286
NOR,91.962239,0.904762
NOR,123.052654,0.714286
NOR,112.689182,0.714286
NOR,116.143673,0.714286
NOR,101.174214,1
NOR,112.782985,1
NOR,127.85466,0.928571
NOR,122.371196,0.941176
NOR,91.962239,0.857143
NOR,72.386792,0.857143
NOR,82.750264,0.904762
NOR,101.174214,1
NOR,82.750264,0.952381
NOR,95.416729,0.952381
NOR,111.537685,0.761905
NOR,112.689182,0.857143
NOR,108.083195,0.857143
NOR,89.336604,1
NOR,67.401075,1
NOR,94.265232,0.952381
NOR,74.008328,1
NOR,94.265232,0.761905
NOR,89.659245,1
NOR,98.87122,0.761905
NOR,78.144276,0.952381
NOR,74.689786,0.809524
NOR,73.538289,0.809524
NOR,81.598767,0.857143
NOR,94.265232,1
NOR,81.598767,0.952381
NOR,68.932302,0.809524
NOR,59.720327,0.809524
NOR,98.87122,0.857143
NOR,102.93866,0.9375
NOR,97.719723,0.809524
NOR,110.386188,0.857143
NOR,120.74966,0.857143
NOR,102.32571,0.857143
NOR,116.143673,0.666667
NOR,100.022717,0.761905
NOR,89.659245,0.857143
NOR,78.144276,0.904762
NOR,71.235295,0.904762
NOR,118.446666,0.952381
NOR,93.113736,0.904762
NOR,121.901157,0.904762
NOR,101.174214,0.857143
NOR,141.093242,0.846154
NOR,110.582207,1
NOR,83.901761,1
NOR,91.962239,0.952381
NOR,112.006698,1
NOR,99.915981,1
NOR,103.477207,0.857143
NOR,108.083195,0.857143
NOR,70.083798,0.857143
NOR,119.598163,1
NOR,110.386188,0.857143
NOR,128.500917,0.95
NOR,130.172534,0.916667
NOR,103.477207,0.904762
NOR,78.144276,0.857143
NOR,87.356251,0.952381
NOR,82.750264,0.952381
NOR,101.174214,0.952381
NOR,115.763943,1
NOR,98.87122,0.952381
NOR,87.356251,1
NOR,102.61923,0.952381
NOR,82.83442,0.904762
NOR,96.024293,0.904762
NOR,96.568226,0.904762
NOR,84.974336,0.9
NOR,96.568226,1
NOR,101.174214,1
NOR,96.893302,1
NOR,74.689786,0.952381
NOR,96.893302,1
NOR,119.598163,0.904762
NOR,74.689786,0.952381
NOR,85.053258,1
NOR,102.32571,1
NOR,123.793634,0.941176
NOR,91.962239,0.952381
NOR,88.507748,1
NOR,96.568226,0.952381
NOR,108.854962,0.928571
NOR,108.083195,1
NOR,78.144276,1
NOR,101.174214,1
NOR,88.507748,0.857143
NOR,96.568226,0.714286
NOR,74.689786,0.952381
NOR,73.538289,0.809524
NOR,71.235295,0.904762
NOR,79.295773,0.857143
NOR,105.780201,0.952381
NOR,96.568226,0.857143
NOR,112.309453,0.857143
NOR,64.65883,1
NOR,98.87122,0.904762
NOR,57.417333,1
NOR,74.689786,1
NOR,76.99278,0.904762
NOR,103.673226,0.857143
NOR,120.74966,0.952381
NOR,112.689182,0.761905
NOR,110.495358,0.8125
NOR,72.942015,0.761905
NOR,77.33864,0.761905
NOR,67.446235,0.761905
NOR,94.265232,0.857143
NOR,70.083798,0.619048
NOR,66.629308,0.52381
NOR,89.659245,0.666667
NOR,89.659245,0.761905
NOR,99.6122,1
NOR,87.356251,0.904762
NOR,83.901761,0.904762
NOR,97.719723,0.857143
NOR,111.537685,0.857143
NOR,103.259633,0.888889
NOR,91.962239,0.857143
NOR,96.568226,0.857143
NOR,80.44727,1
NOR,90.810742,0.952381
NOR,89.659245,0.952381
NOR,114.992176,0.952381
NOR,104.628704,0.952381
NOR,97.719723,0.904762
NOR,113.840679,0.857143
NOR,104.628704,0.857143
NOR,98.87122,0.952381
NOR,104.628704,0.809524
NOR,95.416729,0.952381
NOR,125.355648,0.904762
NOR,142.628101,0.857143
NOR,142.039419,0.866667
NOR,107.472679,0.875
NOR,86.204754,0.904762
NOR,82.750264,0.857143
NOR,79.295773,0.952381
NOR,93.113736,0.952381
NOR,87.356251,0.952381
NOR,90.810742,0.904762
NOR,66.629308,0.952381
NOR,86.204754,1
NOR,74.129271,0.923077
NOR,68.932302,0.809524
NOR,59.720327,0.809524
NOR,98.87122,0.857143
NOR,97.719723,0.809524
NOR,110.386188,0.857143
NOR,120.74966,0.857143
NOR,102.32571,0.857143
NOR,108.083195,0.952381
NOR,116.143673,0.666667
NOR,100.022717,0.761905
NOR,89.659245,0.857143
NOR,78.144276,0.904762
NOR,71.235295,0.904762
NOR,118.446666,0.952381
NOR,121.901157,0.904762
NOR,101.174214,0.857143
NOR,108.083195,0.904762
NOR,74.689786,0.952381
NOR,117.29517,0.952381
NOR,103.477207,0.857143
NOR,95.855981,1
NOR,64.326314,0.857143
NOR,90.810742,0.904762
NOR,110.991698,0.941176
NOR,86.204754,0.904762
NOR,86.204754,0.857143
NOR,79.295773,0.952381
NOR,96.450595,1
NOR,96.234627,0.947368
NOR,88.507748,0.904762
NOR,94.265232,0.952381
NOR,89.659245,1
NOR,100.022717,0.904762
NOR,90.810742,0.952381
NOR,72.386792,0.904762
NOR,66.629308,0.904762
NOR,66.629308,0.904762
NOR,105.946459,0.944444
NOR,86.204754,0.952381
NOR,94.265232,0.809524
NOR,78.144276,0.857143
NOR,79.295773,0.857143
NOR,108.083195,0.952381
NOR,74.689786,1
NOR,76.99278,0.952381
NOR,80.44727,0.952381
NOR,106.931698,0.857143
NOR,101.034637,0.882353
NOR,98.512837,0.933333
NOR,131.113132,1
NOR,102.32571,0.904762
NOR,102.32571,0.809524
NOR,114.992176,0.666667
NOR,80.44727,0.904762
NOR,110.386188,0.809524
NOR,90.810742,0.809524
NOR,84.451851,1
NOR,94.265232,0.952381
NOR,110.386188,0.952381
NOR,70.083798,0.952381
NOR,76.99278,0.904762
NOR,71.235295,0.952381
NOR,88.507748,1
NOR,78.144276,0.857143
NOR,76.99278,0.857143
NOR,78.144276,0.809524
NOR,110.386188,0.809524
NOR,117.29517,0.857143
NOR,110.386188,0.904762
NOR,100.022717,0.809524
NOR,105.780201,0.857143
NOR,101.174214,0.904762
NOR,87.356251,0.952381
NOR,86.204754,0.904762
NOR,102.32571,0.904762
NOR,50.508352,1
NOR,104.628704,0.904762
NOR,114.992176,0.857143
NOR,112.689182,0.857143
NOR,110.386188,0.904762
NOR,85.053258,0.904762
NOR,103.477207,0.952381
NOR,85.053258,0.904762
NOR,95.416729,0.809524
NOR,105.751146,0.846154
NOR,121.082176,0.933333
NOR,98.87122,0.904762
NOR,116.693763,0.944444
NOR,113.840679,0.952381
NOR,121.901157,0.904762
NOR,123.052654,0.857143
NOR,119.598163,0.904762
NOR,120.74966,0.904762
NOR,117.29517,0.857143
NOR,114.992176,0.857143
NOR,113.840679,0.857143
NOR,102.32571,0.857143
NOR,94.265232,0.857143
NOR,111.537685,0.809524
NOR,98.87122,0.904762
NOR,102.32571,0.904762
NOR,106.931698,0.952381
NOR,118.446666,0.904762
NOR,103.477207,0.952381
NOR,102.32571,0.952381
NOR,105.780201,0.952381
NOR,84.451851,1
NOR,94.265232,0.952381
NOR,91.962239,0.857143
NOR,110.386188,0.952381
NOR,70.083798,0.952381
NOR,76.99278,0.904762
NOR,71.235295,0.952381
NOR,74.689786,1
NOR,76.99278,0.952381
NOR,80.44727,0.952381
NOR,75.841283,1
NOR,74.689786,1
NOR,76.99278,0.952381
NOR,104.628704,0.809524
NOR,80.44727,0.952381
NOR,81.765025,0.944444
NOR,76.99278,0.952381
NOR,88.507748,0.952381
NOR,110.386188,0.857143
NOR,106.931698,0.857143
NOR,95.416729,0.904762
NOR,88.507748,0.952381
NOR,74.689786,0.904762
NOR,85.053258,0.857143
NOR,96.568226,0.857143
NOR,90.810742,0.904762
NOR,93.113736,0.857143
NOR,94.265232,0.857143
NOR,97.719723,0.761905
NOR,106.931698,0.761905
NOR,101.174214,0.809524
NOR,112.689182,0.761905
NOR,112.689182,0.761905
NOR,109.234692,0.809524
NOR,87.356251,0.904762
NOR,92.512329,0.888889
NOR,108.083195,0.904762
NOR,134.202773,0.833333
NOR,96.568226,0.904762
NOR,95.416729,0.952381
NOR,89.659245,1
NOR,64.326314,0.857143
NOR,73.538289,0.809524
NOR,74.689786,0.857143
NOR,86.204754,0.857143
NOR,96.568226,0.904762
NOR,87.356251,0.952381
NOR,104.628704,0.904762
NOR,111.537685,0.761905
NOR,98.87122,0.857143
NOR,105.780201,0.904762
NOR,98.87122,0.952381
NOR,94.265232,0.857143
NOR,97.719723,0.857143
NOR,87.356251,0.904762
NOR,76.99278,0.904762
NOR,76.99278,0.952381
NOR,95.416729,0.904762
NOR,102.93866,0.9375
NOR,121.082176,1
NOR,64.326314,0.952381
NOR,66.629308,0.952381
NOR,74.689786,0.904762
NOR,85.053258,0.857143
NOR,93.113736,0.857143
NOR,94.265232,0.857143
NOR,97.719723,0.761905
NOR,106.931698,0.761905
NOR,101.174214,0.809524
NOR,93.113736,0.904762
NOR,112.689182,0.761905
NOR,112.689182,0.761905
NOR,109.234692,0.809524
NOR,87.356251,0.904762
NOR,83.901761,0.904762
NOR,113.840679,0.857143
NOR,106.931698,0.952381
NOR,103.477207,1
NOR,126.21236,1
NOR,81.765025,0.944444
NOR,119.598163,1
NOR,76.99278,0.952381
NOR,88.507748,0.952381
NOR,110.386188,0.857143
NOR,106.931698,0.857143
NOR,102.32571,0.904762
NOR,100.022717,0.857143
NOR,100.022717,0.904762
NOR,123.052654,0.857143
NOR,119.598163,0.809524
NOR,117.29517,0.809524
NOR,87.356251,1
NOR,118.446666,0.761905
NOR,108.083195,0.857143
NOR,112.689182,0.857143
NOR,109.234692,1
NOR,64.326314,0.952381
NOR,53.583113,0.928571
NOR,96.568226,0.904762
NOR,95.416729,0.952381
NOR,89.659245,1
NOR,64.326314,0.857143
NOR,119.598163,0.904762
NOR,73.538289,0.809524
NOR,74.689786,0.857143
NOR,86.204754,0.857143
NOR,111.537685,0.857143
NOR,119.598163,0.904762
NOR,124.204151,0.904762
NOR,113.021698,0.933333
NOR,86.131888,0.904762
NOR,102.32571,0.904762
NOR,119.598163,0.952381
NOR,83.291245,0.9375
NOR,95.416729,0.904762
NOR,88.507748,0.952381
NOR,95.416729,0.952381
NOR,83.901761,0.761905
NOR,85.053258,0.809524
NOR,82.750264,0.809524
NOR,76.510834,0.95
NOR,83.429823,0.923077
NOR,66.629308,0.952381
NOR,55.528168,0.923077
NOR,98.87122,0.904762
NOR,103.477207,0.952381
NOR,104.628704,0.952381
NOR,104.628704,0.952381
NOR,114.992176,0.904762
NOR,105.780201,0.904762
NOR,102.32571,0.952381
NOR,100.022717,0.952381
NOR,86.204754,0.952381
NOR,74.689786,1
NOR,76.99278,0.952381
NOR,82.750264,0.904762
NOR,89.659245,1
NOR,80.44727,0.952381
NOR,107.611257,1
NOR,102.32571,0.904762
NOR,121.688768,0.947368
NOR,127.658641,0.904762
NOR,123.052654,0.857143
NOR,106.931698,0.904762
NOR,103.477207,0.904762
NOR,102.32571,0.952381
NOR,95.416729,1
NOR,103.477207,0.904762
NOR,96.767325,1
NOR,109.234692,0.952381
NOR,102.32571,0.904762
NOR,109.234692,0.809524
NOR,120.74966,0.761905
NOR,106.931698,0.857143
NOR,94.265232,0.857143
NOR,95.416729,0.857143
NOR,80.44727,0.904762
NOR,81.598767,0.952381
NOR,95.416729,0.904762
NOR,97.719723,0.857143
NOR,109.234692,0.809524
NOR,111.537685,0.809524
NOR,110.386188,0.809524
NOR,137.373022,0.923077
NOR,90.452359,0.866667
NOR,96.542568,0.888889
NOR,98.87122,0.904762
NOR,83.901761,0.952381
NOR,91.962239,0.904762
NOR,99.229394,0.888889
NOR,79.295773,0.952381
NOR,67.70383,1
NOR,105.961339,0.875
NOR,95.416729,0.904762
NOR,104.628704,0.857143
NOR,85.053258,0.904762
NOR,88.507748,0.857143
NOR,81.598767,0.952381
NOR,94.265232,0.904762
NOR,104.628704,0.904762
NOR,108.083195,0.904762
NOR,89.659245,0.952381
NOR,63.174817,0.952381
NOR,59.720327,0.904762
NOR,88.507748,0.952381
NOR,87.325678,0.736842
NOR,100.022717,0.952381
NOR,100.022717,0.952381
NOR,81.598767,0.952381
NOR,97.719723,0.904762
NOR,94.265232,0.857143
NOR,128.810138,0.952381
NOR,78.144276,0.904762
NOR,96.568226,0.952381
NOR,103.477207,0.952381
NOR,95.344888,0.941176
NOR,86.204754,0.904762
NOR,116.143673,0.904762
NOR,104.628704,0.857143
NOR,96.568226,0.857143
NOR,67.780805,0.904762
NOR,91.962239,0.952381
NOR,100.022717,0.904762
NOR,82.750264,0.952381
NOR,114.992176,0.809524
NOR,111.537685,0.904762
NOR,111.537685,0.952381
NOR,116.143673,0.904762
NOR,106.931698,0.857143
NOR,108.083195,0.857143
NOR,108.083195,0.904762
NOR,102.32571,0.952381
NOR,90.810742,0.809524
NOR,108.288449,0.818182
NOR,91.962239,0.761905
NOR,94.96192,0.789474
NOR,118.081817,0.75
NOR,105.780201,0.952381
NOR,128.810138,0.857143
NOR,128.810138,0.857143
NOR,129.961635,0.809524
NOR,134.567623,0.809524
NOR,121.901157,0.904762
NOR,126.507145,0.952381
NOR,98.512837,0.8
NOR,119.598163,0.952381
NOR,91.962239,1
NOR,72.386792,0.857143
NOR,90.810742,0.857143
NOR,124.204151,0.904762
NOR,95.416729,0.952381
NOR,85.795264,1
NOR,117.29517,0.904762
NOR,119.598163,0.809524
NOR,97.719723,0.952381
NOR,86.052971,0.842105
NOR,74.689786,1
NOR,76.99278,0.952381
NOR,80.44727,0.952381
NOR,117.081698,1
NOR,102.32571,0.904762
NOR,102.32571,0.809524
NOR,114.992176,0.666667
NOR,110.386188,0.809524
NOR,90.810742,0.809524
NOR,102.32571,0.952381
NOR,102.32571,0.952381
NOR,74.689786,0.904762
NOR,101.174214,0.952381
NOR,104.628704,1
NOR,96.568226,0.904762
NOR,98.87122,0.809524
NOR,98.87122,0.857143
NOR,105.780201,0.952381
NOR,82.750264,0.904762
NOR,80.44727,0.952381
NOR,96.767325,1
NOR,109.234692,0.952381
NOR,91.143799,0.894737
NOR,102.32571,0.904762
NOR,109.234692,0.809524
NOR,120.74966,0.761905
NOR,106.931698,0.857143
NOR,94.265232,0.857143
NOR,95.416729,0.857143
NOR,80.44727,0.904762
NOR,81.598767,0.952381
NOR,97.719723,0.857143
NOR,109.234692,0.809524
NOR,76.99278,0.857143
NOR,111.537685,0.809524
NOR,110.386188,0.809524
NOR,118.446666,0.952381
NOR,83.901761,0.952381
NOR,80.44727,0.952381
NOR,90.810742,0.809524
NOR,91.962239,0.761905
NOR,95.416729,0.809524
NOR,132.128132,0.85
NOR,96.767325,1
NOR,97.719723,1
NOR,109.234692,0.952381
NOR,102.32571,0.904762
NOR,109.234692,0.809524
NOR,120.74966,0.761905
NOR,106.931698,0.857143
NOR,94.265232,0.857143
NOR,95.416729,0.857143
NOR,80.44727,0.904762
NOR,81.598767,0.952381
NOR,97.719723,0.857143
NOR,87.356251,1
NOR,109.234692,0.809524
NOR,111.537685,0.809524
NOR,110.386188,0.809524
NOR,136.844958,0.944444
NOR,83.901761,0.904762
NOR,104.628704,0.952381
NOR,102.32571,0.952381
NOR,101.174214,0.952381
NOR,104.628704,1
NOR,96.568226,0.904762
NOR,101.174214,0.904762
NOR,98.87122,0.809524
NOR,98.87122,0.857143
NOR,105.780201,0.952381
NOR,82.750264,0.904762
NOR,80.44727,0.952381
NOR,95.416729,0.952381
NOR,105.528555,0.8
NOR,106.724386,0.882353
NOR,80.44727,0.857143
NOR,78.144276,0.952381
NOR,115.35035,0.944444
NOR,96.542568,0.944444
NOR,91.962239,0.952381
NOR,88.507748,0.952381
NOR,85.053258,0.952381
NOR,83.765264,0.9
NOR,69.718949,0.916667
NOR,94.265232,0.952381
NOR,112.689182,0.952381
NOR,113.840679,0.857143
NOR,93.113736,0.857143
NOR,108.288449,0.818182
NOR,93.113736,1
NOR,105.780201,0.904762
NOR,97.719723,0.952381
NOR,105.780201,0.952381
NOR,128.810138,0.857143
NOR,128.810138,0.857143
NOR,129.961635,0.809524
NOR,134.567623,0.809524
NOR,121.901157,0.904762
NOR,126.507145,0.952381
NOR,98.512837,0.8
NOR,119.598163,0.952381
NOR,91.962239,1
NOR,72.386792,0.857143
NOR,90.810742,0.857143
NOR,124.204151,0.904762
NOR,95.416729,0.952381
NOR,89.659245,0.952381
NOR,101.174214,0.904762
NOR,87.356251,0.904762
NOR,110.386188,0.904762
NOR,86.052971,0.842105
NOR,91.962239,0.857143
NOR,88.232701,0.882353
NOR,106.931698,0.904762
NOR,113.840679,0.857143
NOR,108.083195,0.904762
NOR,108.083195,0.952381
NOR,118.052056,0.9375
NOR,128.157415,0.916667
NOR,127.658641,0.904762
NOR,123.052654,0.857143
NOR,101.174214,0.857143
NOR,74.689786,0.904762
NOR,106.931698,0.904762
NOR,103.477207,0.904762
NOR,102.32571,0.952381
NOR,95.416729,1
NOR,78.144276,0.952381
NOR,79.295773,0.952381
NOR,95.037,1
NOR,108.288449,0.909091
NOR,101.034637,0.823529
NOR,95.416729,0.809524
NOR,105.780201,0.904762
NOR,91.962239,0.809524
NOR,96.568226,0.809524
NOR,119.598163,0.761905
NOR,129.961635,0.761905
NOR,124.204151,0.809524
NOR,120.74966,0.857143
NOR,97.719723,0.857143
NOR,90.810742,0.857143
NOR,91.962239,0.904762
NOR,68.932302,0.857143
NOR,111.537685,0.904762
NOR,89.659245,0.952381
NOR,88.507748,0.952381
NOR,95.416729,0.857143
NOR,94.265232,0.904762
NOR,91.143799,0.894737
NOR,98.87122,0.952381
NOR,106.931698,0.904762
NOR,104.628704,0.904762
NOR,113.840679,0.857143
NOR,98.87122,0.809524
NOR,105.780201,0.952381
NOR,105.780201,0.857143
NOR,85.053258,0.952381
NOR,93.113736,0.904762
NOR,119.218434,0.928571
NOR,76.99278,0.952381
NOR,80.44727,0.952381
NOR,88.507748,0.952381
NOR,94.265232,0.952381
NOR,101.174214,0.952381
NOR,100.022717,0.904762
NOR,100.022717,0.952381
NOR,87.356251,0.904762
NOR,113.840679,0.952381
NOR,136.870616,0.857143
NOR,132.264629,0.904762
NOR,110.386188,0.857143
NOR,97.719723,0.857143
NOR,82.750264,0.904762
NOR,76.99278,0.904762
NOR,98.87122,0.904762
NOR,102.32571,0.904762
NOR,104.628704,0.952381
NOR,114.992176,0.857143
NOR,120.74966,0.857143
NOR,105.780201,0.904762
NOR,98.87122,0.857143
NOR,101.174214,0.904762
NOR,105.780201,0.904762
NOR,78.144276,1
NOR,89.659245,1
NOR,131.870425,0.842105
NOR,143.324788,0.947368
NOR,128.78448,0.888889
NOR,131.113132,0.904762
NOR,111.537685,1
NOR,117.29517,0.952381
NOR,124.204151,0.904762
NOR,128.052304,0.894737
NOR,130.142773,0.875
NOR,105.780201,0.952381
NOR,132.264629,0.857143
NOR,101.174214,0.809524
NOR,103.477207,0.809524
NOR,74.09269,1
NOR,108.083195,0.809524
NOR,103.477207,0.809524
NOR,104.628704,0.809524
NOR,105.780201,0.904762
NOR,85.053258,1
NOR,108.633285,0.944444
NOR,109.234692,0.857143
NOR,105.780201,0.761905
NOR,87.356251,0.857143
NOR,96.568226,0.952381
NOR,90.810742,0.904762
NOR,96.568226,0.904762
NOR,89.659245,0.952381
NOR,94.265232,0.904762
NOR,102.598163,0.947368
NOR,138.17349,0.9
NOR,139.382562,0.9
NOR,102.32571,0.952381
NOR,94.265232,0.952381
NOR,101.174214,0.904762
NOR,96.568226,0.952381
NOR,94.265232,0.952381
NOR,97.719723,1
NOR,96.764245,1
NOR,95.344888,0.941176
NOR,86.204754,0.904762
NOR,116.143673,0.904762
NOR,104.628704,0.857143
NOR,96.568226,0.857143
NOR,67.780805,0.904762
NOR,100.022717,0.904762
NOR,87.356251,0.904762
NOR,114.992176,0.761905
NOR,103.477207,0.857143
NOR,90.847943,0.9375
NOR,85.053258,0.857143
NOR,101.174214,0.809524
NOR,95.416729,0.904762
NOR,96.568226,0.952381
NOR,108.083195,0.952381
NOR,111.537685,0.952381
NOR,108.083195,1
NOR,80.44727,0.952381
NOR,94.265232,0.952381
NOR,94.265232,1
NOR,123.052654,0.952381
NOR,128.810138,0.809524
NOR,117.29517,0.857143
NOR,120.74966,0.904762
NOR,121.901157,0.857143
NOR,98.87122,0.952381
NOR,95.416729,0.904762
NOR,87.356251,0.904762
NOR,102.32571,0.904762
NOR,94.265232,0.952381
NOR,91.962239,0.904762
NOR,114.992176,0.904762
NOR,113.840679,0.904762
NOR,120.74966,0.809524
NOR,111.537685,0.904762
NOR,104.628704,0.904762
NOR,109.234692,0.952381
NOR,131.113132,0.761905
NOR,138.022113,0.809524
NOR,133.416126,0.952381
NOR,133.416126,0.952381
NOR,95.416729,1
NOR,97.719723,0.952381
NOR,93.92245,0.941176
NOR,87.356251,0.904762
NOR,102.32571,0.904762
NOR,94.265232,0.952381
NOR,114.992176,0.904762
NOR,98.87122,0.952381
NOR,106.931698,0.904762
NOR,110.234405,0.894737
NOR,119.563396,0.875
NOR,92.359283,0.9375
NOR,114.992176,0.809524
NOR,111.537685,0.904762
NOR,111.537685,0.952381
NOR,116.143673,0.904762
NOR,106.931698,0.857143
NOR,108.083195,0.857143
NOR,108.083195,0.904762
NOR,101.174214,0.952381
NOR,95.416729,0.952381
NOR,98.87122,0.904762
NOR,94.265232,1
NOR,94.265232,0.809524
NOR,97.719723,0.809524
NOR,116.143673,0.857143
NOR,112.689182,0.952381
NOR,102.32571,0.857143
NOR,69.741016,1
NOR,95.416729,0.952381
NOR,95.416729,0.904762
NOR,104.628704,0.857143
NOR,85.053258,0.904762
NOR,132.264629,0.809524
NOR,88.507748,0.857143
NOR,75.764308,1
NOR,93.113736,1
NOR,105.780201,0.904762
NOR,97.719723,0.952381
NOR,93.113736,0.952381
NOR,104.628704,0.904762
NOR,102.32571,0.904762
NOR,92.512329,0.944444
NOR,94.590485,0.923077
NOR,112.689182,0.952381
NOR,101.174214,0.952381
NOR,80.44727,0.952381
NOR,123.052654,0.952381
NOR,105.780201,0.952381
NOR,124.754241,1
NOR,98.87122,0.857143
NOR,100.022717,1
NOR,71.235295,0.761905
NOR,89.659245,0.904762
NOR,97.719723,0.952381
NOR,142.628101,0.952381
NOR,101.174214,0.952381
NOR,78.144276,1
NOR,104.628704,1
NOR,88.507748,0.904762
NOR,90.810742,0.904762
NOR,114.992176,0.809524
NOR,111.537685,0.904762
NOR,111.537685,0.952381
NOR,116.143673,0.904762
NOR,106.931698,0.857143
NOR,105.780201,0.952381
NOR,108.083195,0.857143
NOR,108.083195,0.904762
NOR,112.036459,1
NOR,110.495358,1
NOR,90.810742,0.904762
NOR,98.87122,0.952381
NOR,103.477207,1
NOR,100.022717,0.952381
NOR,105.780201,0.952381
NOR,108.083195,0.952381
NOR,87.356251,0.904762
NOR,98.87122,0.952381
NOR,97.719723,0.904762
NOR,106.931698,0.857143
NOR,113.840679,0.857143
NOR,64.326314,0.809524
NOR,86.204754,0.952381
NOR,112.309453,1
NOR,85.053258,0.952381
NOR,90.810742,0.904762
NOR,110.386188,0.952381
NOR,108.083195,0.904762
NOR,101.174214,0.952381
NOR,94.265232,0.952381
NOR,116.143673,0.904762
NOR,104.628704,0.857143
NOR,108.083195,0.857143
NOR,103.477207,0.904762
NOR,103.477207,0.952381
NOR,88.507748,0.904762
NOR,109.234692,0.952381
