@relation 'textClassifier-weka.filters.unsupervised.attribute.Remove-R25-34,50'

@attribute class {EGY,GLF,LAV,MSA,NOR}
@attribute uniqueTags numeric
@attribute /CD numeric
@attribute /DT numeric
@attribute /DTJJ numeric
@attribute /DTJJR numeric
@attribute /DTNN numeric
@attribute /DTNNP numeric
@attribute /DTNNS numeric
@attribute /IN numeric
@attribute /JJ numeric
@attribute /NN numeric
@attribute /NNP numeric
@attribute /NNS numeric
@attribute /NOUN numeric
@attribute /PRP numeric
@attribute /RB numeric
@attribute /RP numeric
@attribute /UH numeric
@attribute /VBD numeric
@attribute /VBN numeric
@attribute /VBP numeric
@attribute /WP numeric
@attribute /WRB numeric
@attribute Adverbials numeric
@attribute Adverbs numeric
@attribute ConjSub numeric
@attribute Conjunctions numeric
@attribute Demonstratives numeric
@attribute Modals numeric
@attribute Negation numeric
@attribute Particles numeric
@attribute Prepositionals numeric
@attribute Prepositions numeric
@attribute Pronoun numeric
@attribute Quantitives numeric
@attribute QuestionWords numeric
@attribute Relatives numeric
@attribute StopWords numeric

@data
NOR,6,0,0,0,0,7,0,0,6,0,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,6,0,0,2,2,6
NOR,5,0,0,0,0,7,0,0,5,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,5,0,0,2,2,6
NOR,7,0,1,0,0,2,0,0,2,0,4,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,2,0,0,1,1,4
NOR,7,0,0,0,0,2,0,0,3,4,7,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,3
NOR,6,0,0,0,0,1,0,0,3,0,5,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,3,0,0,1,2,6
NOR,11,0,1,0,0,2,0,1,2,2,5,0,1,0,0,0,1,0,2,0,2,2,0,0,0,0,0,1,0,0,1,0,2,0,0,1,3,7
NOR,7,0,0,0,0,4,0,1,3,0,2,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,1,1,5
NOR,8,0,0,0,0,5,0,0,3,3,2,1,0,0,1,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,3,1,0,2,2,7
NOR,6,0,0,0,0,4,0,0,3,1,4,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,3,6
NOR,6,0,0,0,0,4,0,0,2,3,4,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,2,0,0,2,2,4
NOR,7,0,0,0,0,2,0,0,3,0,8,1,2,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,3,2,1,6
NOR,7,0,0,0,0,2,0,0,1,0,8,2,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,4
NOR,11,0,1,1,0,2,0,0,2,2,4,2,0,0,0,0,2,0,2,0,1,1,0,0,0,0,1,1,0,0,2,1,2,0,0,1,2,7
NOR,7,0,0,0,0,2,0,0,1,0,8,2,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,4
NOR,7,0,1,0,0,1,0,0,5,2,7,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,5,0,0,2,2,8
NOR,8,0,0,1,0,3,0,0,2,1,7,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,2,0,0,2,2,4
NOR,8,0,0,1,0,4,0,0,3,0,5,2,0,0,0,0,1,0,0,1,2,0,0,0,0,0,4,0,0,1,1,1,3,0,0,2,2,7
NOR,9,0,1,0,0,5,0,0,1,1,5,2,1,0,0,0,0,0,2,0,2,0,0,0,0,0,1,1,0,0,1,0,1,0,0,2,1,3
NOR,8,0,0,0,0,3,0,0,1,2,6,3,0,0,1,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,5
NOR,7,0,0,0,0,2,0,0,3,0,8,1,2,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,3,2,1,6
NOR,9,0,0,1,0,1,0,0,4,2,8,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,1,5
NOR,9,0,1,1,0,1,0,0,1,0,9,3,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,1,0,0,1,0,2,2,0,1,1,5
NOR,6,0,0,0,0,3,0,0,2,1,5,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,3,1,1,0,0,1,1,7
NOR,9,0,0,3,1,4,0,1,2,1,5,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,4
NOR,10,0,0,5,0,2,0,2,2,1,3,1,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,2,1,2,0,0,2,2,6
NOR,8,0,1,0,0,2,0,0,5,1,8,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,5,0,0,2,2,8
NOR,8,0,0,4,0,2,0,2,3,1,6,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,2,2,6
NOR,8,0,0,0,0,5,0,0,3,3,2,1,0,0,1,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,3,1,0,2,2,7
NOR,6,0,0,0,0,4,0,0,3,1,4,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,3,6
NOR,6,0,0,0,0,4,0,0,2,3,4,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,2,0,0,2,2,4
NOR,8,0,0,0,0,2,0,0,1,1,8,4,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
NOR,7,0,0,1,0,4,0,0,5,0,7,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,1,1,7
NOR,8,0,0,0,0,3,0,0,1,2,6,3,0,0,1,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,5
NOR,12,0,0,3,0,1,0,1,3,1,4,3,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,2,2,7
NOR,9,0,0,3,0,3,0,1,1,0,5,3,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,3
NOR,8,0,0,1,0,5,0,0,3,2,5,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,4
NOR,10,0,1,0,0,3,1,1,2,1,7,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,2,3,0,0,1,1,5
NOR,8,0,0,1,0,0,1,0,2,1,4,8,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,3
NOR,8,0,0,2,0,2,0,0,2,0,7,3,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,4
NOR,8,0,0,1,0,2,0,0,5,1,8,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,5
NOR,7,0,0,0,0,4,0,1,3,0,2,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,1,1,5
NOR,11,0,1,0,0,1,0,1,2,0,5,1,0,1,0,0,1,0,0,1,2,1,0,0,0,0,2,1,0,0,0,0,2,0,1,1,2,5
NOR,8,0,0,0,0,3,0,0,1,2,6,3,0,0,1,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,5
NOR,8,0,0,0,0,0,0,1,2,2,2,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,2,2,6
NOR,9,0,0,0,0,0,0,1,2,2,3,2,1,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,2,1,0,2,2,6
NOR,9,1,0,1,0,2,0,0,3,1,2,6,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,2,0,0,1,3,4
NOR,10,0,0,1,0,2,0,0,3,2,6,2,0,0,0,0,1,0,2,0,1,1,0,0,0,0,1,0,0,1,1,0,4,1,2,3,3,8
NOR,9,0,0,3,0,4,1,1,1,1,4,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,1,3
NOR,9,0,0,1,0,1,0,0,4,1,7,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,4,1,2,3,3,8
NOR,9,0,0,1,0,1,0,0,4,1,6,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,4,0,2,3,3,7
NOR,11,0,0,1,1,1,0,1,2,1,6,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,6
NOR,10,0,1,0,1,1,0,0,2,1,6,5,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,1,0,0,1,0,2,1,0,2,3,7
NOR,8,0,0,0,0,3,0,0,1,2,6,3,0,0,1,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,5
NOR,7,0,0,0,0,0,0,1,3,1,9,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,2,4
NOR,8,0,0,0,0,0,0,0,3,2,6,2,1,0,1,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,3,0,0,2,2,3
NOR,5,0,0,0,0,3,0,0,3,0,5,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,2,1,0,1,1,4
NOR,9,0,1,0,0,2,0,2,4,0,2,5,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,3,0,0,1,1,6
NOR,8,0,1,0,0,1,0,0,3,1,7,2,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,2,2,5
NOR,9,0,0,4,0,2,1,1,2,0,5,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,2
NOR,10,0,1,0,0,2,0,0,2,1,6,2,0,0,1,0,2,0,2,0,1,0,0,0,0,0,1,1,0,0,0,2,2,1,0,2,2,5
NOR,6,0,0,0,0,1,0,0,1,0,6,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
NOR,10,0,1,0,0,2,0,0,4,1,6,1,0,0,0,0,1,0,1,1,2,0,0,0,0,0,2,1,0,1,0,0,3,0,0,1,1,7
NOR,5,0,0,0,0,0,0,0,3,1,6,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,2
NOR,8,0,0,0,0,0,0,1,2,2,2,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,2,2,6
NOR,9,0,0,0,0,0,0,1,2,2,3,2,1,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,2,1,0,2,2,6
NOR,10,0,0,1,0,1,0,0,1,1,6,1,0,0,1,0,0,0,2,1,3,0,0,0,0,0,1,0,0,0,0,0,1,3,0,1,1,4
NOR,8,0,1,0,0,0,0,1,1,0,3,7,0,0,4,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NOR,10,0,1,0,0,0,0,1,1,1,4,6,0,0,2,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NOR,7,0,1,0,0,5,0,0,0,0,4,4,0,0,3,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
NOR,6,0,0,1,0,3,0,0,2,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,2,0,0,1,1,3
NOR,7,0,0,1,0,5,0,0,1,1,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,1,1,1,3
NOR,8,0,1,0,0,5,0,0,0,3,4,1,0,1,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,3
NOR,10,0,0,0,0,1,0,0,1,2,7,2,1,0,0,0,0,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,6
NOR,11,0,1,0,0,0,1,1,1,0,6,5,0,0,1,0,0,0,1,0,1,1,1,0,0,0,2,0,0,0,0,0,1,0,0,1,1,4
NOR,10,0,1,0,0,0,1,1,1,0,5,6,0,0,1,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,1,0,0,1,1,4
NOR,8,0,0,0,0,0,0,0,2,2,7,0,0,0,0,1,0,0,1,1,1,4,0,0,0,0,1,0,0,1,0,1,2,0,0,1,3,5
NOR,10,0,0,1,0,3,0,0,1,0,5,5,0,0,1,0,0,0,1,0,1,2,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,4
NOR,9,0,0,0,0,4,0,0,2,1,4,2,0,0,1,0,0,0,2,0,2,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,3
NOR,7,0,0,0,0,2,0,0,0,0,3,5,0,0,0,0,1,0,2,0,4,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2
NOR,7,0,0,0,0,1,0,0,0,1,5,6,0,0,0,0,1,0,0,0,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2
NOR,8,0,0,0,0,1,0,0,1,0,8,0,0,0,1,0,1,0,2,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5
NOR,9,0,1,1,0,4,0,1,2,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,2,1,4
NOR,8,0,0,0,0,1,1,0,0,1,6,5,1,0,0,0,1,0,0,0,2,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,2
NOR,10,0,0,2,0,1,0,2,2,3,2,5,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,3
NOR,7,0,0,0,0,1,0,0,1,1,5,5,0,2,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,0,0,0,1,0,1,0,0,5
NOR,9,0,0,0,0,1,0,0,1,0,5,0,1,1,1,0,1,0,0,1,5,0,0,0,0,0,4,0,0,0,0,0,1,0,1,1,1,3
NOR,9,0,0,1,0,1,0,0,1,2,6,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2
NOR,6,0,0,0,0,0,0,0,1,4,4,4,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2
NOR,7,0,0,0,0,2,0,0,0,1,9,0,0,0,1,0,0,0,1,0,2,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,1
NOR,6,0,0,0,0,3,0,0,1,1,7,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,1,1,2
NOR,8,0,0,0,0,1,0,1,0,0,7,2,0,3,1,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
NOR,7,0,0,0,0,2,0,0,1,0,9,0,0,2,1,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2
NOR,7,0,0,0,0,2,0,0,3,4,7,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,3
NOR,8,0,0,0,0,1,1,0,0,1,6,5,1,0,0,0,1,0,0,0,2,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,2
NOR,6,0,0,0,0,1,0,0,0,0,4,0,1,1,2,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
NOR,7,0,0,1,0,3,0,0,1,0,6,6,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,1,1,1,0,1,0,4
NOR,7,0,0,1,0,4,0,1,3,0,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,3,0,0,1,1,4
NOR,6,0,0,0,0,3,0,0,3,1,5,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,4,0,0,0,1,2,3,0,0,2,3,7
NOR,8,0,0,0,0,1,0,0,3,2,6,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,3
NOR,9,0,0,1,0,2,1,0,0,0,9,1,1,1,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2
NOR,7,0,0,0,0,4,0,0,3,1,6,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,3
NOR,9,0,0,1,0,2,0,0,1,2,5,4,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1,3
NOR,9,0,0,0,0,3,0,0,3,0,4,1,0,0,2,0,1,0,1,0,4,0,1,0,0,0,2,0,0,1,0,0,3,1,0,2,1,8
NOR,7,0,0,1,0,2,0,0,1,0,4,7,0,1,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,1,3
NOR,9,0,0,1,0,4,0,0,1,0,6,4,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2
NOR,8,0,0,0,0,1,0,0,1,2,10,0,0,0,1,0,1,0,1,0,3,0,0,0,0,0,2,0,0,0,2,2,1,0,0,0,0,4
NOR,10,0,0,1,0,1,0,0,2,1,4,3,0,0,1,0,1,0,3,0,0,1,0,0,0,0,2,0,0,0,2,1,1,0,0,0,0,4
NOR,9,0,0,0,0,4,0,0,2,1,4,2,0,0,1,0,0,0,2,0,2,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,3
NOR,9,0,0,0,0,4,0,0,2,1,4,2,0,0,1,0,0,0,2,0,2,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,3
NOR,9,0,0,0,0,4,0,0,2,1,4,2,0,0,1,0,0,0,2,0,2,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,3
NOR,7,0,0,0,0,1,0,0,1,1,8,6,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
NOR,6,0,0,0,0,1,0,0,2,0,3,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3
NOR,5,0,0,0,0,4,0,0,2,1,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,2
NOR,7,0,0,0,0,2,1,0,0,1,7,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1
NOR,8,0,0,0,0,3,0,0,1,0,4,4,0,0,0,0,2,0,2,0,2,1,0,0,0,0,2,0,0,1,0,0,1,0,0,1,1,3
NOR,6,0,0,0,0,1,0,0,2,0,8,4,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,3
NOR,7,0,0,0,0,2,0,0,0,0,6,9,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
NOR,7,0,0,0,0,1,0,0,0,1,4,7,0,1,0,0,1,0,0,0,3,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2
NOR,6,0,0,0,0,3,0,0,0,1,8,4,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,4
NOR,8,0,0,0,0,3,0,0,2,1,6,3,0,0,1,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,5
NOR,9,0,0,0,0,1,0,1,1,1,11,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3
NOR,10,0,0,0,0,2,0,0,2,2,5,2,1,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,4
NOR,8,0,0,0,0,2,0,0,1,2,8,1,0,0,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOR,10,0,0,0,0,2,0,0,1,0,2,2,1,0,1,0,1,0,4,0,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,4
NOR,9,0,0,1,0,1,0,0,2,2,4,0,0,0,2,0,0,0,4,1,0,1,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,3
NOR,8,0,0,0,0,2,0,0,1,0,2,6,0,0,0,0,1,0,1,0,2,1,0,0,0,0,6,0,0,1,0,0,2,0,1,1,1,5
NOR,8,0,0,0,0,1,0,0,1,2,6,2,3,0,0,0,4,0,2,0,0,0,0,0,0,0,3,0,0,3,0,0,1,0,0,1,1,5
NOR,9,0,0,0,0,2,1,0,1,1,6,2,0,0,1,0,0,0,2,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1
NOR,7,0,0,1,0,0,0,0,4,1,9,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,2,2,5
NOR,9,0,0,0,0,2,0,0,3,1,4,2,0,0,0,0,1,0,1,1,2,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,3
NOR,10,0,0,0,0,2,1,0,3,2,4,3,0,0,1,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3
NOR,6,0,0,1,0,2,0,0,0,2,9,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
NOR,10,0,0,1,0,3,0,0,1,2,6,1,0,0,1,0,0,0,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
NOR,8,0,0,0,0,2,0,0,1,0,6,5,1,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,1,2,3
NOR,8,0,0,0,0,5,0,0,2,1,7,1,0,0,1,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,3,6
NOR,8,0,0,0,0,2,0,0,2,1,6,5,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,3,2,0,0,0,0,1,5
NOR,7,0,0,2,0,3,0,0,3,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,1,1,5
NOR,10,0,0,1,0,3,0,0,1,1,1,8,2,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,1,4
NOR,9,0,0,0,0,2,0,1,1,1,9,2,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3
NOR,8,0,0,2,0,3,0,0,1,1,6,3,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOR,7,0,0,0,0,3,0,0,5,0,5,2,0,3,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,2,0,1,5
NOR,7,0,0,0,0,4,0,0,2,2,7,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,2,0,0,0,1,0,1,0,0,1,1,2
NOR,6,0,0,0,0,1,0,0,2,0,4,6,0,0,0,0,0,0,0,0,5,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,5
NOR,9,0,0,0,0,2,0,0,2,2,6,1,1,0,1,0,0,0,3,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
NOR,7,0,0,0,0,3,0,0,0,0,1,7,0,1,1,0,0,0,2,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,2
NOR,10,0,1,0,0,2,0,0,3,2,7,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,7
NOR,8,0,0,0,0,1,0,0,1,3,7,1,0,0,0,0,0,0,2,0,4,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,3
NOR,8,0,0,0,0,1,0,0,4,2,7,0,0,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,6
NOR,8,0,0,0,0,4,0,0,2,0,6,3,2,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,2,4
NOR,12,0,0,0,0,1,0,1,1,1,3,3,1,0,1,0,0,0,2,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5
NOR,11,1,0,1,0,2,0,0,2,0,2,3,0,1,0,1,0,0,2,0,2,3,0,0,0,0,2,0,0,0,0,1,2,0,1,0,1,5
NOR,7,0,1,0,0,4,0,0,1,0,3,3,0,0,0,0,0,0,0,0,4,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,3
NOR,7,0,0,0,0,0,0,0,1,4,6,4,0,1,1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,0,0,2
NOR,6,0,0,0,0,2,0,0,0,0,6,6,0,0,0,0,0,0,2,0,1,1,0,0,0,0,3,0,0,0,0,1,1,0,1,0,1,3
NOR,6,0,0,0,0,1,0,0,0,0,1,9,0,0,0,0,1,0,4,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,3
NOR,10,0,0,0,0,1,0,0,1,1,3,2,1,0,3,0,0,0,0,0,5,2,1,0,0,0,1,0,0,0,1,0,1,0,0,2,3,5
NOR,7,0,0,0,0,0,0,0,0,3,4,6,1,0,0,0,0,0,2,0,2,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,2
NOR,8,0,0,0,0,1,0,0,2,2,4,8,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,5
NOR,9,0,0,0,0,2,0,1,1,2,3,6,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,5
NOR,9,0,0,0,0,2,0,0,1,2,1,5,0,0,1,0,0,0,5,0,1,0,1,0,0,0,2,0,0,0,0,0,1,2,1,1,0,5
NOR,8,0,0,0,0,2,0,0,0,2,7,0,0,1,0,0,0,0,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,2,1,4
NOR,10,0,0,0,0,1,0,0,1,1,3,4,1,0,1,0,0,0,3,0,2,3,0,0,1,0,1,0,0,0,0,0,1,1,0,0,2,5
NOR,8,0,1,0,0,2,0,0,0,2,7,0,0,0,0,0,0,0,3,0,2,1,1,0,0,0,2,1,0,0,0,1,0,0,0,1,0,3
NOR,8,0,0,0,0,0,0,0,2,2,4,5,2,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,4
NOR,5,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,2,0,4,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,4
NOR,10,1,2,1,0,3,0,0,1,1,6,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,4
NOR,9,0,0,0,0,2,0,0,1,1,0,4,1,0,1,0,0,0,1,0,4,3,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,4
NOR,9,0,0,2,0,1,0,0,1,4,6,0,1,0,0,0,0,0,2,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,6
