@relation textClassifier

@ATTRIBUTE class {EGY, GLF, LAV, MSA, NOR}
@ATTRIBUTE uniqueTags  NUMERIC
@ATTRIBUTE /CD NUMERIC
@ATTRIBUTE /DT NUMERIC
@ATTRIBUTE /DTJJ NUMERIC
@ATTRIBUTE /DTJJR NUMERIC
@ATTRIBUTE /DTNN NUMERIC
@ATTRIBUTE /DTNNP NUMERIC
@ATTRIBUTE /DTNNS NUMERIC
@ATTRIBUTE /IN NUMERIC
@ATTRIBUTE /JJ NUMERIC
@ATTRIBUTE /NN NUMERIC
@ATTRIBUTE /NNP NUMERIC
@ATTRIBUTE /NNS NUMERIC
@ATTRIBUTE /NOUN NUMERIC
@ATTRIBUTE /PRP NUMERIC
@ATTRIBUTE /RB NUMERIC
@ATTRIBUTE /RP NUMERIC
@ATTRIBUTE /UH NUMERIC
@ATTRIBUTE /VBD NUMERIC
@ATTRIBUTE /VBN NUMERIC
@ATTRIBUTE /VBP NUMERIC
@ATTRIBUTE /WP NUMERIC
@ATTRIBUTE /WRB NUMERIC
@ATTRIBUTE readability NUMERIC
@ATTRIBUTE pureMSA NUMERIC
@ATTRIBUTE pureEGY NUMERIC
@ATTRIBUTE pureGLF NUMERIC
@ATTRIBUTE pureLAV NUMERIC
@ATTRIBUTE pureNOR NUMERIC
@ATTRIBUTE MSAEGY NUMERIC
@ATTRIBUTE MSAGLF NUMERIC
@ATTRIBUTE MSALAV NUMERIC
@ATTRIBUTE MSANOR NUMERIC
@ATTRIBUTE Adverbials NUMERIC
@ATTRIBUTE Adverbs NUMERIC
@ATTRIBUTE ConjSub NUMERIC
@ATTRIBUTE Conjunctions NUMERIC
@ATTRIBUTE Demonstratives NUMERIC
@ATTRIBUTE Modals NUMERIC
@ATTRIBUTE Negation NUMERIC
@ATTRIBUTE Particles NUMERIC
@ATTRIBUTE Prepositionals NUMERIC
@ATTRIBUTE Prepositions NUMERIC
@ATTRIBUTE Pronoun NUMERIC
@ATTRIBUTE Quantitives NUMERIC
@ATTRIBUTE QuestionWords NUMERIC
@ATTRIBUTE Relatives NUMERIC
@ATTRIBUTE StopWords NUMERIC
@ATTRIBUTE typeTokenRatio NUMERIC

@data
NOR,5,0,0,0,0,0,0,0,4,3,10,2,0,0,0,0,0,0,1,0,0,0,0,80.44727016285715,0,0,0,0,2,13,10,11,14,1,0,0,1,0,0,0,0,1,4,1,0,1,1,7,0.9047619047619048
NOR,11,1,1,1,0,1,0,0,3,0,3,3,1,1,0,0,0,0,1,0,2,0,0,111.5739130145,2,0,0,1,1,9,8,7,8,0,0,0,2,1,0,0,0,0,3,0,1,1,1,6,0.9
NOR,10,1,0,1,0,1,0,0,2,0,3,2,1,1,0,0,0,0,1,0,2,0,0,116.68144709352941,2,0,0,1,1,6,6,5,5,0,0,0,2,0,0,0,0,0,2,0,1,1,1,4,0.9411764705882353
NOR,7,0,0,0,0,2,1,1,2,0,1,3,0,0,0,0,0,0,3,0,0,0,0,103.34912429799999,0,1,0,0,2,10,9,8,10,0,0,0,2,0,0,0,1,0,1,0,0,0,0,2,0.8666666666666667
NOR,7,0,0,0,0,2,1,1,2,0,1,3,0,0,0,0,0,0,4,0,0,0,0,103.87951143058825,0,1,0,0,2,11,10,9,11,0,0,0,3,0,0,0,1,0,1,0,0,0,0,3,0.8235294117647058
NOR,9,0,0,0,0,3,0,1,3,1,2,2,0,0,0,0,0,0,4,1,0,1,0,109.23469162714287,1,1,2,0,1,13,12,11,11,0,0,0,3,0,0,0,1,0,2,0,0,1,0,5,0.9047619047619048
NOR,9,0,0,0,0,1,0,1,3,1,2,3,0,0,0,0,0,0,5,0,1,1,0,111.53768534428572,1,1,2,0,1,12,11,9,10,0,0,0,3,0,0,0,1,0,2,2,0,1,0,6,0.9047619047619048
NOR,6,0,0,0,0,3,0,0,1,4,10,1,0,0,0,0,0,0,2,0,0,0,0,62.023320425714275,0,0,0,1,7,8,8,9,9,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0.9047619047619048
NOR,10,0,0,0,0,3,0,0,2,1,1,4,0,0,0,0,1,0,2,0,3,1,1,104.62870419285716,2,1,3,0,2,12,10,8,10,0,0,0,3,0,0,1,0,0,2,2,0,2,0,6,0.8571428571428571
NOR,9,0,0,0,0,3,0,0,5,1,0,3,0,0,0,0,1,0,2,0,3,1,1,106.93169791,1,1,1,1,1,16,13,12,14,0,0,0,2,0,0,1,0,0,5,4,0,2,2,10,0.9047619047619048
NOR,9,0,0,0,0,2,0,0,5,1,4,1,2,0,0,0,0,0,0,1,3,1,0,97.7197230414286,1,2,1,1,0,14,11,15,10,0,0,0,1,0,0,2,3,0,5,0,0,1,2,9,0.8571428571428571
NOR,6,0,0,0,0,2,0,0,2,4,5,0,2,0,0,0,0,0,3,0,0,0,0,78.14427644571428,2,1,3,0,0,9,8,9,10,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0.8571428571428571
NOR,6,0,0,0,0,2,0,0,2,1,6,4,0,0,0,0,0,0,3,0,0,0,0,89.65924503142857,3,1,2,0,0,9,8,10,9,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0.8095238095238095
NOR,6,0,0,0,0,3,0,0,1,1,5,6,0,0,0,0,0,0,3,0,0,0,0,100.02271675857143,5,0,0,3,0,6,6,7,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0.9047619047619048
NOR,7,0,0,0,0,2,0,0,3,2,4,3,0,0,0,0,0,0,1,0,4,0,0,86.2047544557143,2,0,1,0,3,11,11,11,11,0,0,0,2,0,0,0,0,0,2,0,0,0,0,3,0.8571428571428571
NOR,7,0,1,0,0,1,0,0,3,1,5,3,0,0,0,0,0,0,0,0,5,0,0,89.65924503142858,2,0,1,0,3,10,10,10,10,0,0,0,2,0,0,0,0,0,2,0,0,0,0,4,0.9047619047619048
NOR,8,0,1,0,0,1,0,0,2,1,6,4,0,0,0,0,0,0,1,0,3,0,0,110.3861884857143,0,0,0,0,4,10,10,10,9,0,0,0,2,0,0,0,0,0,1,0,0,0,0,4,0.8571428571428571
NOR,7,0,0,0,0,3,0,0,1,0,6,4,0,0,0,0,1,0,1,0,2,0,0,105.78020105142858,0,0,0,0,3,13,11,13,10,0,0,0,3,0,0,0,0,0,1,0,0,0,0,4,0.8095238095238095
NOR,6,0,0,0,0,1,0,0,2,4,3,7,0,0,0,0,0,0,4,0,0,0,0,96.56822618285715,1,0,0,0,13,8,9,9,11,0,0,0,0,0,0,0,0,0,2,0,1,2,2,4,0.8095238095238095
NOR,8,0,0,0,0,2,0,1,3,1,5,4,0,0,0,0,1,0,0,0,1,0,0,108.08319476857143,0,0,0,0,1,13,11,13,11,0,0,0,3,0,0,0,0,0,1,0,0,0,0,4,0.7619047619047619
NOR,8,0,0,0,0,2,0,1,4,2,6,0,0,0,0,0,1,0,1,0,1,0,0,102.32571047571429,0,1,0,1,4,9,7,8,8,0,0,0,3,0,0,0,0,0,2,0,0,0,0,3,0.8571428571428571
NOR,10,0,0,0,0,3,0,1,3,1,5,1,0,0,1,0,1,0,2,0,1,0,0,100.42091744863639,2,1,0,1,6,8,6,7,7,0,0,0,2,0,0,0,0,0,2,0,0,0,0,3,0.9523809523809523
NOR,7,0,0,0,0,2,0,0,1,0,3,7,0,0,0,0,0,0,3,0,2,2,0,113.84067906142859,0,0,0,2,4,7,7,7,8,0,0,0,1,0,0,0,0,0,1,1,0,0,2,5,0.9523809523809523
NOR,5,0,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,1,0,1,0,0,108.2884491718182,0,0,0,0,3,6,7,7,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1.0
NOR,9,0,1,0,0,3,0,0,2,0,5,3,0,0,1,0,0,0,2,0,2,1,0,97.71972304142858,0,0,0,0,8,11,11,13,13,0,0,0,1,1,0,0,0,0,1,0,0,0,1,4,1.0
NOR,7,0,0,0,0,4,0,0,5,0,5,1,0,0,0,0,0,0,1,0,2,1,0,116.14367277857143,1,0,0,0,7,12,11,13,15,0,0,0,2,0,0,0,0,0,3,0,0,1,2,5,0.9523809523809523
NOR,5,0,0,0,0,1,0,0,1,0,6,10,0,0,0,0,0,0,1,0,0,0,0,95.41672932428571,0,0,1,1,6,10,10,10,11,0,0,0,2,0,0,0,0,1,1,0,0,0,0,3,0.9047619047619048
NOR,7,0,1,0,0,2,0,0,1,0,6,5,0,0,0,0,0,0,2,0,1,0,0,108.08319476857143,0,0,1,2,2,10,9,10,9,0,0,0,3,1,0,0,0,0,1,0,0,0,0,3,0.9047619047619048
NOR,7,0,1,0,0,2,0,0,1,1,7,4,0,0,0,0,0,0,3,0,0,0,0,98.8712199,0,0,1,1,3,12,11,11,11,0,0,0,2,1,0,0,0,1,1,0,0,0,0,3,0.9523809523809523
NOR,8,0,0,0,0,1,0,0,2,1,3,7,1,0,0,0,0,0,5,0,1,0,0,89.65924503142857,1,0,1,0,15,6,8,7,8,0,0,0,0,0,0,0,0,0,2,0,1,2,2,3,0.8095238095238095
NOR,6,0,0,0,0,3,0,0,1,0,7,2,0,0,0,0,0,0,3,0,2,0,0,101.17421361714285,0,1,2,3,6,11,11,10,11,0,0,0,3,0,0,1,1,1,0,0,0,0,0,2,0.8571428571428571
NOR,8,0,0,0,0,3,0,0,2,2,5,1,1,0,0,0,0,0,2,0,2,0,0,85.05325759714286,0,1,1,3,5,10,10,8,10,0,0,0,4,0,0,1,1,0,0,0,0,0,0,1,0.8571428571428571
NOR,7,0,0,0,0,1,0,1,6,2,6,0,0,0,0,0,0,0,1,0,1,0,0,80.44727016285714,1,2,0,1,1,11,12,11,12,0,0,1,4,0,0,0,1,1,2,0,0,1,1,4,0.8095238095238095
NOR,7,0,0,0,0,0,0,1,5,2,7,1,0,0,0,0,0,0,2,0,1,0,0,82.75026388,1,2,0,1,4,9,10,9,10,0,0,1,2,0,0,0,0,1,2,0,0,1,1,3,0.8571428571428571
NOR,8,0,0,1,0,0,0,0,3,0,4,3,2,0,0,0,0,0,1,0,3,1,0,95.41672932428573,2,0,1,0,6,6,6,7,9,0,0,0,3,0,0,0,0,0,2,0,0,1,2,4,0.9047619047619048
NOR,10,0,0,1,0,1,0,0,2,0,4,2,2,0,0,0,1,0,3,0,1,1,0,91.96223874857144,2,0,1,0,4,8,8,9,11,0,0,0,3,0,0,0,0,0,2,0,1,1,2,5,0.9523809523809523
NOR,6,0,0,0,0,5,0,0,3,0,7,0,1,0,0,0,1,0,0,0,3,0,0,111.53768534428572,0,0,1,0,4,11,10,10,11,0,0,0,1,0,0,0,0,2,3,0,1,1,1,5,0.9523809523809523
NOR,6,0,0,0,0,2,0,0,2,2,4,0,1,0,0,0,0,0,0,0,1,0,0,101.73702869600001,0,1,2,1,0,9,10,9,9,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,1.0
NOR,9,0,1,0,0,4,0,0,2,1,7,2,0,0,1,1,0,0,1,0,0,0,0,72.38679215285714,2,0,0,0,5,10,9,10,11,0,1,0,1,1,0,0,0,0,2,0,0,2,2,4,0.9047619047619048
NOR,8,0,0,0,0,4,0,0,2,2,5,1,0,0,0,0,1,0,1,0,4,0,0,101.17421361714285,3,0,0,1,2,12,10,12,11,0,0,0,3,0,0,1,1,2,0,0,0,0,0,4,0.9523809523809523
NOR,7,0,0,0,0,4,1,0,3,0,5,6,0,0,0,0,0,0,0,0,1,0,1,65.47781100142858,0,1,0,0,10,11,10,8,11,0,0,0,0,0,0,0,0,0,3,0,0,3,2,4,0.9523809523809523
NOR,8,0,0,0,0,2,0,0,0,3,7,0,0,1,1,0,1,0,2,0,3,0,0,90.81074189,2,1,1,0,0,14,13,13,13,0,0,0,2,0,1,1,3,0,0,1,1,0,0,8,1.0
NOR,8,0,0,0,0,1,0,0,1,2,7,0,0,0,0,0,2,0,2,1,2,0,0,95.41672932428573,6,0,1,1,0,11,11,12,10,0,0,0,5,0,2,2,2,0,1,0,0,0,0,6,0.7142857142857143
NOR,7,0,0,0,0,3,0,0,1,2,6,0,0,0,0,0,2,0,1,0,3,0,0,83.90176073857143,2,0,1,1,1,11,10,13,10,0,0,0,5,0,1,1,1,0,1,0,0,1,0,5,0.9047619047619048
NOR,8,0,0,0,0,3,0,0,1,2,4,4,0,0,0,0,1,0,1,0,3,0,0,82.75026388,2,0,1,1,1,11,10,12,9,0,0,0,3,0,1,0,1,0,1,0,0,1,0,3,0.9523809523809523
NOR,8,0,0,0,0,3,0,0,2,0,6,0,0,1,0,0,3,0,2,1,2,0,0,112.68918220285715,3,0,1,0,0,12,14,12,12,0,0,0,3,0,0,2,0,1,1,0,1,0,0,6,0.9047619047619048
NOR,8,0,0,0,0,2,0,0,2,1,6,0,0,0,0,1,1,0,4,0,2,0,0,96.56822618285715,3,3,0,1,0,11,11,11,9,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3,0.9047619047619048
NOR,8,0,0,0,0,1,0,0,2,0,6,3,0,0,0,0,2,0,0,1,3,1,0,110.38618848571429,4,2,0,1,0,12,11,11,9,0,0,0,2,0,0,1,0,0,0,0,0,2,1,4,0.9047619047619048
NOR,8,0,1,0,0,1,0,0,3,0,8,0,0,0,0,0,1,0,3,0,1,1,0,118.44666649571428,0,0,0,0,0,14,15,14,14,0,0,0,3,1,0,1,1,0,1,0,0,0,0,9,0.8571428571428571
NOR,7,0,1,0,0,1,0,0,2,0,8,0,0,0,0,0,2,0,2,0,2,0,0,126.50714450571428,0,0,0,0,0,13,14,13,13,0,0,0,5,1,0,2,1,0,1,0,0,0,0,8,0.7142857142857143
NOR,9,0,1,0,0,2,0,0,3,1,5,1,0,0,0,0,1,0,1,0,4,0,0,124.20415078857144,0,0,1,0,0,14,16,14,12,0,0,0,5,1,0,3,2,0,2,0,0,0,0,8,0.8095238095238095
NOR,8,0,0,0,0,2,1,0,4,0,4,6,0,0,0,0,0,0,2,0,1,0,1,67.78080471857145,0,0,0,0,9,10,9,7,11,0,0,0,0,0,0,0,0,0,4,0,0,3,2,5,0.8571428571428571
NOR,8,0,0,0,0,1,0,0,2,0,5,4,1,0,0,2,1,0,0,0,3,0,0,96.56822618285715,0,0,1,0,1,14,13,13,14,0,0,0,3,0,0,1,1,1,2,0,0,0,0,6,0.9047619047619048
NOR,8,0,0,0,0,0,3,1,1,2,7,1,0,0,0,0,0,0,1,0,0,0,1,122.455558328,0,0,0,0,10,5,5,4,5,1,0,0,3,0,0,0,0,0,1,0,0,1,0,2,0.85
NOR,10,0,0,0,0,2,2,2,1,1,4,1,1,0,0,0,0,0,1,0,0,1,0,105.78020105142858,1,0,0,0,10,4,4,3,5,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0.7619047619047619
NOR,10,0,0,0,0,2,1,2,1,1,3,2,1,0,0,0,0,0,2,0,0,1,0,114.99217592000001,1,0,0,0,12,3,3,2,4,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0.8095238095238095
NOR,9,0,0,0,0,2,0,2,1,2,3,4,1,0,0,0,0,0,1,0,0,1,0,110.38618848571429,1,0,0,0,11,6,6,5,7,0,0,0,4,0,0,0,0,1,1,0,0,0,0,1,0.8571428571428571
NOR,8,0,0,0,0,3,0,2,0,1,4,3,1,0,0,0,0,0,1,0,0,1,0,105.78020105142858,1,0,0,0,10,5,5,4,7,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0.8095238095238095
NOR,8,0,0,0,0,3,0,0,1,0,5,6,1,0,0,0,0,0,1,0,1,1,0,102.3257104757143,1,0,0,0,8,8,7,7,12,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0.9523809523809523
NOR,8,0,0,0,1,2,0,0,1,0,6,4,0,0,0,0,0,0,1,0,3,1,0,110.3861884857143,1,0,1,0,5,8,8,4,10,0,0,0,2,0,0,0,0,0,1,0,0,0,1,2,0.9523809523809523
NOR,9,0,0,0,1,1,0,0,1,2,5,4,0,0,0,0,0,0,2,0,2,1,0,104.62870419285716,1,1,2,0,4,8,8,5,6,0,0,0,2,0,0,0,0,0,1,0,0,0,1,2,0.9523809523809523
NOR,10,0,0,0,1,1,0,0,1,1,7,1,1,0,0,0,0,0,3,0,3,1,0,89.65924503142857,2,1,1,0,4,9,9,6,8,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3,0.9523809523809523
NOR,8,0,0,0,0,3,0,0,1,0,6,7,0,0,0,0,1,0,1,0,1,1,0,81.59876702142859,0,0,0,1,9,9,5,7,9,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1.0
NOR,6,0,0,0,0,2,0,0,1,0,8,4,0,1,0,0,0,0,0,0,4,0,0,82.75026388,0,1,1,0,9,8,9,8,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0.9523809523809523
NOR,8,0,0,1,0,4,0,0,0,0,8,1,0,0,1,0,1,0,0,0,3,0,1,89.65924503142857,1,0,1,0,9,10,11,10,11,0,0,0,1,0,0,0,1,2,0,1,0,1,0,6,0.9523809523809523
NOR,6,0,0,0,0,3,0,0,0,0,7,4,1,0,0,0,0,0,1,0,2,0,0,71.23529529428572,4,0,1,0,10,6,2,3,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.9047619047619048
NOR,7,0,0,0,0,3,0,0,3,1,8,0,0,0,0,0,0,0,2,0,2,1,0,103.47720733428574,4,1,0,0,7,9,8,8,10,0,0,0,2,0,0,0,1,0,3,0,0,1,2,6,0.9523809523809523
NOR,8,0,0,0,0,2,0,0,1,1,8,2,1,0,0,0,0,0,4,0,0,1,0,103.47720733428572,1,1,0,2,5,7,4,7,7,0,0,0,2,0,0,0,0,0,1,0,0,0,1,3,1.0
NOR,6,0,0,0,0,3,0,0,0,0,7,4,1,0,0,0,0,0,1,0,2,0,0,71.23529529428572,4,0,1,0,10,6,2,3,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.9047619047619048
NOR,7,0,0,0,0,3,0,0,3,1,8,0,0,0,0,0,0,0,2,0,2,1,0,103.47720733428574,4,1,0,0,7,9,8,8,10,0,0,0,2,0,0,0,1,0,3,0,0,1,2,6,0.9523809523809523
NOR,9,0,1,0,0,2,0,0,3,1,6,1,0,0,0,0,0,0,3,0,1,1,0,93.11373560714286,0,2,0,0,3,10,6,9,9,0,0,0,3,1,0,0,0,0,3,0,0,0,1,5,0.9047619047619048
NOR,8,0,1,0,0,3,0,0,2,2,6,1,0,0,0,0,0,0,3,0,1,0,0,74.68978587000001,0,2,0,0,1,12,9,10,9,0,0,0,2,1,0,0,0,0,2,0,0,0,0,4,0.9047619047619048
NOR,10,0,0,0,0,1,0,0,1,1,4,3,0,0,1,0,0,1,5,0,1,1,0,104.31948280549999,0,0,0,1,1,16,15,16,13,0,0,0,2,0,1,0,1,0,1,2,0,0,1,6,0.9
NOR,8,0,0,1,0,2,0,1,3,0,6,4,0,0,0,0,0,0,0,0,2,1,0,76.510833671,0,1,0,0,7,7,6,7,9,0,0,0,0,0,0,0,0,0,3,0,0,1,1,4,1.0
NOR,10,0,0,0,0,2,0,0,1,1,7,2,1,0,1,0,0,0,1,0,1,1,0,100.02271675857143,1,0,0,0,1,13,11,11,13,0,0,0,2,0,0,0,0,0,1,1,0,0,1,4,0.9523809523809523
NOR,10,0,0,0,0,2,0,0,1,1,7,1,1,0,1,0,1,0,1,0,2,0,0,112.68918220285715,1,0,0,0,1,10,9,9,10,0,0,0,3,0,0,1,0,0,1,0,0,0,0,2,0.9523809523809523
NOR,9,0,1,0,0,3,0,0,2,1,6,2,0,0,0,0,1,0,2,0,2,0,0,111.5376853442857,0,0,0,0,1,10,10,9,10,0,1,0,2,1,0,1,0,1,2,0,0,0,0,5,0.9047619047619048
NOR,9,0,0,0,0,0,0,0,1,1,8,1,0,2,1,0,0,0,2,0,1,1,0,105.78020105142858,0,0,2,0,5,8,7,9,10,0,0,0,3,0,0,0,0,0,1,0,2,2,2,4,0.8571428571428571
NOR,8,0,0,0,0,0,0,0,1,1,7,3,0,2,1,0,0,0,1,0,1,0,0,104.62870419285714,0,0,2,0,5,7,6,8,9,0,0,0,4,0,0,0,0,0,0,0,2,0,1,3,0.8095238095238095
NOR,7,0,0,0,0,0,0,0,2,0,6,3,1,2,0,0,0,0,0,0,2,1,0,108.08319476857143,0,0,0,0,5,8,7,9,10,0,0,0,4,0,0,0,0,0,1,0,2,1,3,5,0.7619047619047619
NOR,6,0,0,0,0,1,0,0,3,0,4,4,0,0,0,0,0,0,0,0,3,2,0,129.96163508142857,1,0,0,0,8,7,7,8,9,0,0,0,4,0,0,0,0,0,1,0,0,1,4,4,0.7619047619047619
NOR,6,0,0,0,0,1,0,0,2,0,4,5,0,0,0,0,0,0,0,0,3,3,0,100.02271675857143,1,0,0,0,7,8,8,9,10,0,0,0,2,0,0,0,0,0,1,0,0,1,4,4,0.8095238095238095
NOR,6,0,0,0,0,0,0,0,1,0,8,4,0,0,0,0,1,0,2,1,0,0,0,97.71972304142858,2,0,0,0,4,9,8,10,9,0,0,0,3,0,0,0,0,2,0,0,0,0,0,1,0.9047619047619048
NOR,8,0,0,0,0,1,0,0,1,1,8,3,0,1,0,0,0,0,1,1,0,0,0,101.17421361714285,2,0,0,0,2,11,10,12,11,0,0,0,3,0,0,0,0,2,0,0,1,0,0,2,0.9047619047619048
NOR,9,0,0,1,0,3,0,1,2,0,6,3,1,0,0,0,0,0,0,0,2,1,0,71.23529529428572,1,2,0,0,7,8,9,8,12,0,0,0,1,0,0,0,0,0,2,0,0,2,2,3,0.9523809523809523
NOR,8,0,0,0,0,1,0,0,0,1,7,4,0,1,0,0,1,0,1,1,0,0,0,113.84067906142857,2,0,0,0,1,13,11,14,12,0,0,0,4,0,0,0,0,2,0,0,1,0,0,2,0.8571428571428571
NOR,5,0,0,0,0,2,0,0,1,0,10,3,0,2,0,0,0,0,0,0,0,0,0,114.99217592000001,0,0,0,1,2,13,10,13,12,0,0,0,3,0,0,0,2,2,1,0,2,0,0,4,0.9047619047619048
NOR,6,0,1,0,0,3,0,0,1,0,7,4,0,2,0,0,0,0,0,0,0,0,0,113.84067906142859,0,0,0,1,2,13,10,13,13,0,0,0,3,1,0,0,2,2,1,0,2,0,0,5,0.9047619047619048
NOR,9,0,1,0,0,4,0,0,1,0,7,1,0,1,0,0,0,0,2,0,1,1,0,95.41672932428573,2,1,0,2,1,12,11,13,11,0,0,0,3,1,0,0,3,0,1,0,1,0,0,7,0.9523809523809523
NOR,10,0,0,2,0,3,0,1,2,1,4,2,0,0,0,1,0,0,2,0,2,0,0,72.38679215285714,5,1,0,1,3,14,11,11,14,0,0,0,1,0,0,0,1,0,2,0,0,1,1,3,0.9523809523809523
NOR,9,0,1,1,0,4,0,1,2,1,4,5,0,0,0,0,0,0,0,0,1,0,0,90.81074189,3,1,2,1,5,13,12,9,13,0,0,0,1,1,0,0,1,2,3,0,0,1,1,5,1.0
NOR,9,0,1,0,0,3,0,1,3,1,6,0,0,0,0,0,0,0,1,0,2,1,0,93.11373560714286,5,2,0,1,3,12,11,13,13,0,0,0,4,1,0,0,0,1,4,0,0,1,2,7,0.9523809523809523
NOR,8,0,1,0,0,4,0,0,4,0,5,0,0,1,0,0,0,0,1,0,2,1,0,94.26523246571429,4,2,0,1,3,13,12,14,13,0,0,0,4,1,0,0,0,0,4,0,1,2,3,8,0.9047619047619048
NOR,8,0,1,0,0,3,0,0,2,1,7,2,0,2,0,0,0,0,0,0,2,0,0,82.75026388000002,4,1,0,0,7,11,9,10,11,0,0,0,2,1,0,0,1,0,2,0,2,1,1,7,0.9523809523809523
NOR,7,0,1,0,0,3,0,0,1,0,4,0,1,1,0,0,0,0,1,0,0,0,0,94.5904845,2,0,1,2,3,7,7,8,6,0,0,0,1,1,0,0,0,0,1,0,1,1,1,3,1.0
NOR,9,0,0,1,0,4,0,1,4,0,2,4,1,0,0,0,0,0,1,0,0,2,0,74.68978587000001,0,2,0,0,4,12,12,13,15,0,0,0,1,0,0,0,0,0,4,0,0,2,2,5,0.8571428571428571
NOR,10,0,0,1,0,2,0,0,2,0,2,3,0,0,0,0,1,0,5,2,1,1,0,101.17421361714285,5,0,0,0,3,8,8,8,8,0,0,0,2,0,0,1,0,0,2,0,0,0,1,4,0.7619047619047619
NOR,9,0,0,1,0,4,0,0,3,0,6,1,0,0,0,0,1,0,0,2,1,1,0,93.11373560714287,3,0,0,0,0,12,10,11,11,0,0,0,2,0,0,1,0,0,3,0,0,0,1,5,0.8095238095238095
NOR,9,0,0,2,0,3,0,0,3,2,3,1,1,0,0,0,0,0,2,0,3,0,0,73.53828901142857,0,0,1,1,4,10,11,11,12,0,0,0,1,0,0,0,0,0,3,0,0,1,1,3,0.9523809523809523
NOR,7,0,1,0,0,4,0,0,1,2,8,2,0,1,0,0,0,0,0,0,0,0,0,82.75026388,1,2,0,0,6,12,12,12,13,0,0,0,2,1,0,0,0,1,1,0,2,0,0,5,0.8571428571428571
NOR,8,0,0,0,0,4,0,0,2,2,6,2,0,1,0,0,0,0,1,0,1,0,0,102.3257104757143,2,1,0,0,5,10,11,11,11,0,0,0,2,0,0,0,0,0,2,0,2,1,1,5,0.9523809523809523
NOR,10,0,0,1,0,2,0,1,2,1,7,1,1,0,0,0,1,0,0,0,1,0,0,80.44727016285715,1,0,1,0,4,6,9,8,8,0,0,0,4,0,0,1,0,0,1,0,0,1,1,2,0.9047619047619048
NOR,9,0,0,2,0,2,0,2,3,0,5,1,0,0,0,0,1,0,1,0,1,0,0,89.65924503142857,1,0,1,1,4,7,8,8,9,0,0,0,4,0,0,1,0,0,2,0,0,1,1,3,0.9047619047619048
NOR,8,0,0,0,0,3,0,1,3,0,6,2,0,0,0,0,1,0,1,0,1,0,0,87.35625131428573,1,0,1,1,2,8,9,9,10,0,0,0,4,0,0,1,0,0,2,0,0,0,0,3,0.8571428571428571
NOR,7,0,0,0,0,3,0,0,4,1,4,4,0,0,0,0,1,0,0,0,2,0,0,103.47720733428574,0,1,2,1,4,8,8,7,6,0,0,0,2,0,0,0,2,0,2,0,0,0,0,6,0.9047619047619048
NOR,8,0,0,0,0,3,0,0,3,1,5,4,1,0,0,0,1,0,0,0,1,0,0,97.7197230414286,0,1,2,1,4,9,9,8,6,0,0,0,2,0,0,0,2,0,1,0,0,0,0,5,0.9523809523809523
NOR,9,0,1,2,0,4,0,0,2,1,5,1,0,0,0,0,0,0,2,0,1,0,0,80.13804877549998,2,0,0,0,9,7,6,7,8,0,0,0,0,1,0,0,0,0,2,0,0,2,2,4,0.8
NOR,7,0,0,3,0,2,0,0,4,1,8,2,0,0,1,0,0,0,0,0,0,0,0,70.0837984357143,2,0,0,0,8,9,6,8,11,0,0,0,0,0,0,0,0,0,4,1,0,2,2,7,0.9523809523809523
NOR,9,0,0,1,1,4,0,2,3,0,5,1,0,0,1,0,0,0,2,0,0,0,0,68.93230157714287,3,2,1,0,4,8,7,9,12,0,0,0,1,0,0,0,1,1,2,0,0,0,0,3,0.9523809523809523
NOR,8,0,0,2,0,2,0,2,4,0,5,1,0,0,0,0,1,0,1,0,0,0,0,103.47720733428572,4,0,1,0,8,6,7,8,11,0,0,0,4,0,0,1,1,0,3,0,0,0,0,5,0.8571428571428571
NOR,7,0,0,2,0,1,0,2,3,0,5,3,0,0,0,0,1,0,0,0,0,0,0,113.84067906142857,4,0,1,0,11,4,6,6,8,0,0,0,5,0,0,1,1,0,2,0,0,0,0,4,0.8571428571428571
NOR,9,0,0,1,0,1,0,1,1,1,6,3,0,0,0,0,1,0,0,0,2,0,0,109.23469162714287,3,0,1,0,10,3,4,5,7,0,0,0,5,0,0,1,1,0,0,0,0,0,0,2,0.8571428571428571
